Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Nick Richards,CHA,CHA vs. MIL,12/03/2022,L,18,81.1,105.1,-24.0,0.0,0.00,0.0,9.5,21.4,14.3,18.2,42.9,51.4,26.2,102.95
Pat Connaughton,MIL,MIL @ CHA,12/03/2022,W,20,115.9,91.1,24.8,0.0,0.00,0.0,6.7,18.2,13.5,11.1,50.0,57.1,19.1,109.17
Grayson Allen,MIL,MIL @ CHA,12/03/2022,W,25,80.7,89.3,-8.6,7.1,1.00,11.1,3.4,14.3,8.8,11.1,50.0,50.0,12.7,108.10
Jevon Carter,MIL,MIL @ CHA,12/03/2022,W,28,93.4,88.7,4.7,35.3,1.50,26.1,3.4,12.1,8.1,17.4,45.0,55.4,25.4,106.53
Brook Lopez,MIL,MIL @ CHA,12/03/2022,W,32,87.5,81.4,6.1,15.0,1.00,16.7,2.9,11.9,7.9,16.7,50.0,56.8,18.8,105.99
Bryce McGowens,CHA,CHA vs. MIL,12/03/2022,L,18,79.5,105.3,-25.8,0.0,0.00,0.0,5.0,20.0,11.4,0.0,33.3,33.3,6.8,105.40
Sandro Mamukelashvili,MIL,MIL @ CHA,12/03/2022,W,15,82.4,90.6,-8.3,0.0,0.00,0.0,0.0,40.0,22.2,0.0,41.7,43.6,20.6,105.79
Luka Doncic,DAL,DAL @ NYK,12/03/2022,W,30,127.4,108.2,19.2,41.2,1.40,20.0,0.0,32.0,14.5,14.3,61.9,65.9,40.0,100.18
Mitchell Robinson,NYK,NYK vs. DAL,12/03/2022,L,23,104.1,132.0,-27.9,0.0,0.00,0.0,9.5,13.8,12.0,25.0,50.0,34.7,7.4,105.06
Svi Mykhailiuk,NYK,NYK vs. DAL,12/03/2022,L,7,100.0,47.1,52.9,0.0,0.00,0.0,0.0,8.3,5.0,0.0,75.0,75.0,11.1,112.55
Isaiah Hartenstein,NYK,NYK vs. DAL,12/03/2022,L,13,88.0,108.0,-20.0,0.0,0.00,0.0,7.7,25.0,16.0,33.3,50.0,50.0,10.7,94.49
Jalen Brunson,NYK,NYK vs. DAL,12/03/2022,L,28,96.5,139.7,-43.2,20.0,1.00,16.7,0.0,6.1,3.3,16.7,54.5,54.7,24.6,100.55
RJ Barrett,NYK,NYK vs. DAL,12/03/2022,L,20,109.5,127.9,-18.4,25.0,0.00,21.4,5.0,20.8,13.6,0.0,50.0,58.0,25.0,100.49
Jaden Hardy,DAL,DAL @ NYK,12/03/2022,W,7,50.0,100.0,-50.0,0.0,0.00,0.0,0.0,14.3,5.6,0.0,50.0,50.0,29.4,116.95
Spencer Dinwiddie,DAL,DAL @ NYK,12/03/2022,W,30,135.9,80.0,55.9,39.1,0.00,34.6,5.4,20.6,12.7,0.0,46.9,49.1,22.4,102.91
Reggie Bullock,DAL,DAL @ NYK,12/03/2022,W,25,114.5,88.9,25.7,4.8,0.00,11.1,3.0,12.0,6.9,0.0,56.3,59.2,12.5,104.78
Derrick Rose,NYK,NYK vs. DAL,12/03/2022,L,13,103.7,114.3,-10.6,37.5,0.00,33.3,0.0,14.3,8.0,0.0,33.3,33.3,19.4,99.25
Josh Green,DAL,DAL @ NYK,12/03/2022,W,27,105.0,96.6,8.4,22.7,5.00,38.5,2.8,8.0,4.9,7.7,41.7,47.8,11.6,104.46
Obi Toppin,NYK,NYK vs. DAL,12/03/2022,L,22,85.4,112.2,-26.8,7.7,1.00,12.5,0.0,21.9,12.5,12.5,20.0,34.0,13.5,106.06
Dorian Finney-Smith,DAL,DAL @ NYK,12/03/2022,W,31,140.0,92.3,47.7,3.3,1.00,10.0,5.4,9.1,7.1,10.0,18.8,18.8,11.4,101.34
Cam Reddish,NYK,NYK vs. DAL,12/03/2022,L,9,75.0,155.0,-80.0,16.7,0.33,12.5,0.0,0.0,0.0,37.5,0.0,0.0,30.4,104.16
Davis Bertans,DAL,DAL @ NYK,12/03/2022,W,8,58.8,123.5,-64.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,104.84
Theo Pinson,DAL,DAL @ NYK,12/03/2022,W,5,45.5,136.4,-90.9,50.0,0.00,33.3,0.0,25.0,9.1,0.0,0.0,0.0,18.2,109.62
Frank Ntilikina,DAL,DAL @ NYK,12/03/2022,W,6,38.5,123.1,-84.6,0.0,0.00,0.0,0.0,20.0,7.1,33.3,0.0,0.0,21.4,111.76
Miles McBride,NYK,NYK vs. DAL,12/03/2022,L,7,100.0,47.1,52.9,60.0,3.00,42.9,0.0,8.3,5.0,14.3,0.0,17.4,22.2,112.55
Jericho Sims,NYK,NYK vs. DAL,12/03/2022,L,9,90.0,75.0,15.0,0.0,0.00,0.0,0.0,21.4,12.5,0.0,100,100,4.8,113.61
KZ Okpala,SAC,SAC @ LAC,12/03/2022,W,18,137.8,100.0,37.8,5.6,1.00,11.1,5.3,8.0,6.8,11.1,33.3,43.6,19.0,102.64
Matthew Dellavedova,SAC,SAC @ LAC,12/03/2022,W,7,100.0,120.0,-20.0,25.0,0.00,20.0,0.0,12.5,6.3,0.0,33.3,38.7,23.5,107.31
Moses Brown,LAC,LAC vs. SAC,12/03/2022,L,8,117.6,105.9,11.8,0.0,0.00,0.0,33.3,37.5,35.3,0.0,33.3,52.5,25.0,106.67
Robert Covington,LAC,LAC vs. SAC,12/03/2022,L,21,102.2,131.1,-28.9,28.6,4.00,25.0,0.0,18.2,8.5,6.3,27.3,30.6,22.2,104.10
Terence Davis,SAC,SAC @ LAC,12/03/2022,W,11,119.2,85.7,33.5,27.3,3.00,33.3,6.7,11.8,9.4,11.1,20.0,20.0,20.0,117.11
Amir Coffey,LAC,LAC vs. SAC,12/03/2022,L,33,100.0,126.8,-26.8,4.3,0.00,16.7,0.0,5.9,2.7,0.0,20.0,27.6,5.8,102.18
Marcus Morris Sr.,LAC,LAC vs. SAC,12/03/2022,L,24,70.8,108.3,-37.5,0.0,0.00,0.0,2.7,8.3,4.9,8.3,27.3,27.3,19.4,95.10
Reggie Jackson,LAC,LAC vs. SAC,12/03/2022,L,23,69.6,97.8,-28.3,0.0,0.00,0.0,2.8,0.0,1.6,26.3,12.5,21.1,32.2,95.24
Richaun Holmes,SAC,SAC @ LAC,12/03/2022,W,7,100.0,120.0,-20.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.59
Nicolas Batum,LAC,LAC vs. SAC,12/03/2022,L,11,92.3,123.1,-30.8,0.0,0.00,0.0,6.7,13.3,10.0,0.0,0.0,0.0,10.0,110.38
Trey Lyles,SAC,SAC @ LAC,12/03/2022,W,8,105.9,117.6,-11.8,16.7,0.00,50.0,0.0,33.3,17.6,0.0,0.0,0.0,5.6,106.67
Chimezie Metu,SAC,SAC @ LAC,12/03/2022,W,15,105.7,111.1,-5.4,16.7,2.00,25.0,10.5,30.0,20.5,12.5,100,96.2,14.6,111.62
JaVale McGee,DAL,DAL @ NYK,12/03/2022,W,5,41.7,150.0,-108.3,0.0,0.00,0.0,0.0,33.3,12.5,50.0,100,100,16.7,112.34
Dwight Powell,DAL,DAL @ NYK,12/03/2022,W,18,121.1,81.1,40.0,7.1,1.00,16.7,21.7,9.5,15.9,16.7,66.7,77.3,11.1,102.47
Immanuel Quickley,NYK,NYK vs. DAL,12/03/2022,L,30,87.5,107.8,-20.3,0.0,0.00,0.0,6.5,10.0,8.5,20.0,72.7,74.7,28.2,103.20
Maxi Kleber,DAL,DAL @ NYK,12/03/2022,W,23,135.4,102.1,33.3,5.3,0.00,11.1,8.3,5.0,6.8,0.0,81.3,81.3,14.5,101.72
Tim Hardaway Jr.,DAL,DAL @ NYK,12/03/2022,W,28,139.3,96.5,42.8,5.9,1.00,5.3,3.2,22.2,12.1,5.3,82.4,80.3,27.3,97.95
Quentin Grimes,NYK,NYK vs. DAL,12/03/2022,L,30,108.2,127.4,-19.2,5.3,0.50,10.0,0.0,6.7,3.6,20.0,64.3,64.3,13.6,100.18
Julius Randle,NYK,NYK vs. DAL,12/03/2022,L,30,109.7,125.4,-15.7,18.8,1.00,13.0,3.8,12.9,8.8,13.0,63.3,69.8,29.9,99.06
Andrew Wiggins,GSW,GSW vs. HOU,12/03/2022,W,34,133.3,82.9,50.5,10.0,2.00,8.7,7.4,7.0,7.1,4.3,94.7,90.5,28.8,98.80
Alperen Sengun,HOU,HOU @ GSW,12/03/2022,L,20,90.5,155.0,-64.5,9.1,1.00,9.1,4.2,20.0,10.3,9.1,66.7,66.7,19.2,97.83
Usman Garuba,HOU,HOU @ GSW,12/03/2022,L,17,102.7,118.2,-15.5,0.0,0.00,0.0,12.5,47.1,30.3,0.0,66.7,66.7,6.8,98.25
Tari Eason,HOU,HOU @ GSW,12/03/2022,L,29,116.1,105.1,11.0,5.0,0.00,9.1,11.1,25.0,18.2,0.0,60.0,59.7,13.9,99.68
Jordan Poole,GSW,GSW vs. HOU,12/03/2022,W,28,141.5,92.6,48.9,25.0,2.50,23.8,0.0,6.1,3.6,9.5,75.0,75.0,28.1,92.71
JaMychal Green,GSW,GSW vs. HOU,12/03/2022,W,11,117.4,120.8,-3.4,0.0,0.00,0.0,9.1,22.2,15.0,0.0,50.0,50.0,16.7,107.94
Josh Christopher,HOU,HOU @ GSW,12/03/2022,L,11,110.0,94.7,15.3,20.0,0.00,16.7,0.0,0.0,0.0,0.0,50.0,61.5,23.8,83.82
Stephen Curry,GSW,GSW vs. HOU,12/03/2022,W,35,129.2,100.0,29.2,41.7,2.50,27.8,0.0,7.5,4.3,11.1,66.7,67.2,34.2,101.47
Kenyon Martin Jr.,HOU,HOU @ GSW,12/03/2022,L,28,94.7,147.3,-52.5,5.6,0.00,7.7,12.5,15.0,13.5,0.0,45.5,52.8,17.6,97.39
Jabari Smith Jr.,HOU,HOU @ GSW,12/03/2022,L,23,75.5,150.0,-74.5,0.0,0.00,0.0,6.5,15.0,9.8,30.0,42.9,42.9,16.9,99.64
Kevin Porter Jr.,HOU,HOU @ GSW,12/03/2022,L,32,101.5,126.5,-25.0,17.4,1.00,15.4,0.0,11.5,4.6,15.4,40.6,52.4,27.2,100.74
Garrison Mathews,HOU,HOU @ GSW,12/03/2022,L,19,109.8,90.0,19.8,13.3,2.00,28.6,0.0,4.8,2.5,14.3,50.0,69.4,10.4,104.99
Jonathan Kuminga,GSW,GSW vs. HOU,12/03/2022,W,18,94.6,113.2,-18.6,7.7,1.00,20.0,0.0,6.7,3.0,20.0,33.3,33.3,10.0,102.37
Anthony Lamb,GSW,GSW vs. HOU,12/03/2022,W,17,103.1,102.9,0.3,8.3,1.00,20.0,0.0,0.0,0.0,20.0,33.3,33.3,11.4,92.24
Jalen Green,HOU,HOU @ GSW,12/03/2022,L,31,103.1,133.3,-30.2,13.6,1.50,12.5,0.0,4.0,1.7,8.3,31.6,33.4,27.6,99.07
Daishen Nix,HOU,HOU @ GSW,12/03/2022,L,20,95.1,112.8,-17.7,36.4,1.33,25.0,10.5,10.0,10.3,18.8,31.3,33.8,24.5,98.29
Draymond Green,GSW,GSW vs. HOU,12/03/2022,W,32,135.5,95.4,40.1,20.0,3.00,42.9,7.1,10.8,9.2,14.3,25.0,25.0,11.8,96.00
Donte DiVincenzo,GSW,GSW vs. HOU,12/03/2022,W,21,124.4,106.5,17.9,26.3,2.50,41.7,5.0,5.6,5.3,16.7,0.0,0.0,15.9,102.10
Ty Jerome,GSW,GSW vs. HOU,12/03/2022,W,2,200.0,75.0,125.0,50.0,0.00,50.0,0.0,0.0,0.0,0.0,100,100,33.3,79.37
Kelly Olynyk,UTA,UTA vs. POR,12/03/2022,L,35,121.6,120.3,1.4,24.0,3.00,31.6,0.0,27.3,13.8,10.5,68.8,70.5,16.5,101.21
Anfernee Simons,POR,POR @ UTA,12/03/2022,W,41,120.0,114.1,5.9,20.0,0.57,10.3,0.0,5.1,2.5,17.9,74.0,78.9,36.1,99.23
Jerami Grant,POR,POR @ UTA,12/03/2022,W,37,122.7,127.0,-4.4,21.7,5.00,16.7,0.0,0.0,0.0,3.3,61.1,68.3,29.4,96.13
Collin Sexton,UTA,UTA vs. POR,12/03/2022,L,31,125.0,110.8,14.2,0.0,0.00,0.0,3.6,6.3,5.0,7.1,63.6,69.6,19.4,98.55
Jusuf Nurkic,POR,POR @ UTA,12/03/2022,W,39,116.3,116.0,0.2,16.0,4.00,20.0,12.2,25.0,18.2,5.0,50.0,51.2,17.2,99.37
Greg Brown III,POR,POR @ UTA,12/03/2022,W,18,102.7,97.3,5.4,0.0,0.00,0.0,0.0,17.4,9.3,0.0,62.5,67.6,9.8,99.50
Trendon Watford,POR,POR @ UTA,12/03/2022,W,35,114.9,116.4,-1.6,3.8,1.00,9.1,8.8,31.4,20.3,9.1,50.0,50.7,12.2,99.71
Lauri Markkanen,UTA,UTA vs. POR,12/03/2022,L,36,119.2,109.5,9.7,7.7,0.40,9.5,3.2,13.9,9.0,23.8,60.0,75.2,23.8,99.43
Jordan Clarkson,UTA,UTA vs. POR,12/03/2022,L,36,118.7,125.7,-7.0,15.0,1.50,9.4,11.8,3.0,7.5,6.3,40.4,43.9,35.8,100.52
Justise Winslow,POR,POR @ UTA,12/03/2022,W,39,119.3,119.3,0.0,14.7,2.50,50.0,5.1,13.9,9.3,20.0,33.3,33.3,5.4,101.25
Shaedon Sharpe,POR,POR @ UTA,12/03/2022,W,17,102.8,80.0,22.8,0.0,0.00,0.0,4.5,12.0,8.5,0.0,27.3,27.3,27.5,98.02
Simone Fontecchio,UTA,UTA vs. POR,12/03/2022,L,12,104.3,100.0,4.3,14.3,1.00,14.3,12.5,0.0,6.7,14.3,25.0,30.7,21.4,93.35
Talen Horton-Tucker,UTA,UTA vs. POR,12/03/2022,L,17,88.6,122.2,-33.7,33.3,3.00,33.3,0.0,17.6,7.9,11.1,25.0,20.5,16.2,102.75
Malik Beasley,UTA,UTA vs. POR,12/03/2022,L,26,82.7,115.1,-32.4,6.7,0.00,10.0,0.0,3.3,1.6,0.0,16.7,16.7,15.3,98.40
Jabari Walker,POR,POR @ UTA,12/03/2022,W,13,125.9,81.5,44.4,0.0,0.00,0.0,6.7,17.6,12.5,20.0,0.0,0.0,16.1,100.99
Walker Kessler,UTA,UTA vs. POR,12/03/2022,L,17,78.8,102.9,-24.1,0.0,0.00,0.0,9.5,28.6,19.0,0.0,100,100,10.5,98.79
Bruno Fernando,HOU,HOU @ GSW,12/03/2022,L,11,104.2,82.6,21.6,0.0,0.00,0.0,0.0,0.0,0.0,50.0,100,100,8.0,104.61
Moses Moody,GSW,GSW vs. HOU,12/03/2022,W,17,91.2,130.6,-39.4,12.5,0.00,16.7,0.0,7.7,3.1,0.0,110.0,110.0,13.5,98.82
Kevon Looney,GSW,GSW vs. HOU,12/03/2022,W,27,128.1,94.7,33.3,8.3,0.00,25.0,0.0,35.3,21.4,0.0,75.0,72.6,9.8,100.53
Rudy Gobert,MIN,MIN vs. OKC,12/03/2022,L,9,82.6,130.4,-47.8,0.0,0.00,0.0,20.0,25.0,22.2,0.0,100,77.3,16.0,119.78
Malachi Flynn,TOR,TOR vs. ORL,12/03/2022,W,6,64.3,169.2,-104.9,0.0,0.00,0.0,0.0,0.0,0.0,33.3,125.0,125.0,21.4,103.68
Bol Bol,ORL,ORL @ TOR,12/03/2022,L,28,100.0,132.1,-32.1,7.7,0.20,6.3,4.5,25.0,15.2,31.3,87.5,88.2,23.8,97.97
Scottie Barnes,TOR,TOR vs. ORL,12/03/2022,W,33,140.3,88.2,52.1,13.8,2.00,23.5,10.7,34.4,23.3,11.8,80.0,75.1,16.5,98.78
O.G. Anunoby,TOR,TOR vs. ORL,12/03/2022,W,33,127.1,94.4,32.7,16.7,4.00,16.0,7.4,0.0,3.6,4.0,76.5,78.0,26.6,102.86
Pascal Siakam,TOR,TOR vs. ORL,12/03/2022,W,31,137.5,98.4,39.1,40.0,10.00,34.5,7.7,24.0,15.7,3.4,63.3,71.9,25.3,100.34
Thaddeus Young,TOR,TOR vs. ORL,12/03/2022,W,14,93.1,148.3,-55.2,14.3,0.50,12.5,9.1,10.0,9.5,25.0,60.0,60.0,21.9,96.55
Christian Koloko,TOR,TOR vs. ORL,12/03/2022,W,18,148.6,69.2,79.4,0.0,0.00,0.0,13.3,17.6,15.6,0.0,60.0,60.0,11.6,101.05
Dalano Banton,TOR,TOR vs. ORL,12/03/2022,W,11,76.0,150.0,-74.0,0.0,0.00,0.0,0.0,37.5,16.7,50.0,50.0,50.0,15.4,104.38
Kevon Harris,ORL,ORL @ TOR,12/03/2022,L,21,128.6,116.7,11.9,12.5,0.00,33.3,5.0,11.1,7.9,0.0,62.5,62.5,7.8,96.15
Khem Birch,TOR,TOR vs. ORL,12/03/2022,W,6,116.7,100.0,16.7,0.0,0.00,0.0,25.0,16.7,20.0,33.3,50.0,50.0,20.0,102.55
R.J. Hampton,ORL,ORL @ TOR,12/03/2022,L,8,164.7,111.8,52.9,25.0,0.00,40.0,0.0,28.6,15.4,0.0,50.0,69.4,15.8,98.91
Franz Wagner,ORL,ORL @ TOR,12/03/2022,L,23,73.5,134.0,-60.5,11.1,0.33,8.3,0.0,6.3,2.6,25.0,56.3,56.3,21.6,105.68
Admiral Schofield,ORL,ORL @ TOR,12/03/2022,L,20,138.5,107.9,30.6,21.4,3.00,21.4,0.0,0.0,0.0,7.1,50.0,67.4,23.4,93.41
Chris Boucher,TOR,TOR vs. ORL,12/03/2022,W,18,100.0,136.1,-36.1,16.7,2.00,22.2,7.1,23.1,14.8,11.1,50.0,51.0,17.5,96.90
Cole Anthony,ORL,ORL @ TOR,12/03/2022,L,24,114.0,106.1,7.9,29.4,0.00,31.3,0.0,14.3,7.5,0.0,45.0,53.0,19.6,100.11
Markelle Fultz,ORL,ORL @ TOR,12/03/2022,L,19,82.5,135.0,-52.5,44.4,4.00,28.6,0.0,7.1,3.1,7.1,37.5,39.4,23.3,102.40
Fred VanVleet,TOR,TOR vs. ORL,12/03/2022,W,37,131.6,105.3,26.3,20.0,1.75,30.4,0.0,6.7,3.3,17.4,50.0,52.8,17.8,98.33
Caleb Houstan,ORL,ORL @ TOR,12/03/2022,L,25,136.7,112.0,24.7,9.5,0.00,18.2,5.6,14.3,10.3,0.0,44.4,44.4,17.3,96.32
Kenrich Williams,OKC,OKC @ MIN,12/03/2022,W,21,121.3,91.8,29.4,12.5,0.00,22.2,8.3,5.0,6.8,0.0,100,95.2,12.5,108.29
Jaden McDaniels,MIN,MIN vs. OKC,12/03/2022,L,18,90.5,139.5,-49.1,0.0,0.00,0.0,4.8,0.0,2.5,33.3,100,100,12.0,111.99
Jalen Williams,OKC,OKC @ MIN,12/03/2022,W,27,125.8,100.0,25.8,12.0,1.50,23.1,0.0,3.8,1.9,15.4,75.0,70.9,13.5,115.77
Wendell Moore Jr.,MIN,MIN vs. OKC,12/03/2022,L,16,112.5,120.5,-8.0,6.3,0.50,11.1,0.0,0.0,0.0,22.2,75.0,75.0,18.2,118.32
Kyle Anderson,MIN,MIN vs. OKC,12/03/2022,L,31,117.3,105.6,11.7,16.1,1.25,38.5,4.0,15.2,10.3,30.8,66.7,77.3,9.4,114.82
D'Angelo Russell,MIN,MIN vs. OKC,12/03/2022,L,36,110.2,131.4,-21.2,24.0,1.50,22.2,3.0,5.6,4.3,14.8,68.8,74.2,21.4,114.70
Shai Gilgeous-Alexander,OKC,OKC @ MIN,12/03/2022,W,35,115.5,122.6,-7.1,26.1,1.50,19.4,0.0,3.0,1.5,12.9,61.8,74.1,26.3,116.48
Josh Giddey,OKC,OKC @ MIN,12/03/2022,W,33,129.1,120.5,8.6,23.3,1.75,25.0,3.1,37.9,19.7,14.3,59.4,60.6,23.1,114.00
Naz Reid,MIN,MIN vs. OKC,12/03/2022,L,30,116.2,114.5,1.7,14.3,3.00,17.6,11.1,46.9,30.5,5.9,50.0,50.5,17.3,110.40
Darius Bazley,OKC,OKC @ MIN,12/03/2022,W,15,97.1,113.5,-16.5,0.0,0.00,0.0,0.0,21.4,11.1,16.7,50.0,51.2,16.2,115.43
Luguentz Dort,OKC,OKC @ MIN,12/03/2022,W,32,118.2,127.3,-9.1,10.7,0.50,13.0,6.1,6.5,6.3,26.1,62.5,63.4,22.5,116.78
Aleksej Pokusevski,OKC,OKC @ MIN,12/03/2022,W,20,114.0,117.3,-3.3,6.3,0.50,7.1,15.0,26.3,20.5,14.3,50.0,55.1,23.2,120.83
Jaylen Nowell,MIN,MIN vs. OKC,12/03/2022,L,23,116.1,114.5,1.5,12.5,2.00,10.0,10.0,5.0,7.5,5.0,53.8,63.6,28.1,115.66
Anthony Edwards,MIN,MIN vs. OKC,12/03/2022,L,37,121.6,114.6,7.0,12.9,0.80,11.8,0.0,7.5,3.9,14.7,50.0,52.8,29.7,113.48
Jeremiah Robinson-Earl,OKC,OKC @ MIN,12/03/2022,W,29,126.5,105.8,20.7,8.0,2.00,12.5,16.1,7.4,12.1,6.3,45.5,54.9,17.5,113.94
Austin Rivers,MIN,MIN vs. OKC,12/03/2022,L,15,89.7,121.6,-31.9,0.0,0.00,0.0,0.0,8.3,4.3,33.3,33.3,51.5,14.3,121.33
Jordan McLaughlin,MIN,MIN vs. OKC,12/03/2022,L,24,111.7,107.0,4.6,18.2,2.00,28.6,8.0,11.1,9.6,14.3,35.7,48.1,14.5,115.40
Tre Mann,OKC,OKC @ MIN,12/03/2022,W,17,110.0,87.8,22.2,7.7,1.00,9.1,0.0,6.7,3.0,9.1,27.8,31.8,22.7,112.37
Ousmane Dieng,OKC,OKC @ MIN,12/03/2022,W,11,104.2,92.0,12.2,14.3,0.00,50.0,0.0,18.2,8.7,0.0,0.0,0.0,3.7,106.27
