Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Justin Anderson,BKN,BKN @ ORL,08/11/2020,W,31,104.5,89.6,15.0,8.7,1.00,10.5,0.0,13.9,6.5,10.5,6.7,6.5,22.1,101.98
Vic Law,ORL,ORL vs. BKN,08/11/2020,L,25,96.0,93.8,2.3,6.3,1.00,12.5,3.7,12.5,7.8,12.5,33.3,33.3,11.7,94.90
Damian Lillard,POR,POR @ DAL,08/11/2020,W,41,134.8,127.5,7.3,30.8,2.67,15.7,4.9,7.7,6.3,5.9,67.2,76.4,41.7,106.90
Chris Clemons,HOU,HOU @ SAS,08/11/2020,L,16,92.1,102.6,-10.5,14.3,0.00,9.1,0.0,16.7,7.7,0.0,56.3,66.6,25.6,114.36
Dillon Brooks,MEM,MEM vs. BOS,08/11/2020,L,33,110.4,130.3,-19.9,15.0,1.50,13.6,2.6,3.3,2.9,9.1,33.3,41.8,24.7,98.22
Ish Smith,WAS,WAS vs. MIL,08/11/2020,L,26,110.0,121.7,-11.7,31.3,2.50,21.7,0.0,13.0,5.8,8.7,56.7,59.8,26.1,110.91
DeMarre Carroll,HOU,HOU @ SAS,08/11/2020,L,21,86.8,100.0,-13.2,23.1,0.00,33.3,4.2,0.0,2.2,0.0,40.0,51.0,11.1,118.79
Dzanan Musa,BKN,BKN @ ORL,08/11/2020,W,35,118.1,97.2,20.8,25.0,1.50,21.4,3.1,12.8,8.5,14.3,40.0,45.9,27.5,98.00
Glenn Robinson III,PHI,PHI vs. PHX,08/11/2020,L,25,125.5,137.5,-12.0,0.0,0.00,0.0,11.1,20.0,14.9,9.1,72.2,72.7,19.0,89.70
Admiral Schofield,WAS,WAS vs. MIL,08/11/2020,L,14,90.3,96.9,-6.6,0.0,0.00,0.0,0.0,17.6,7.9,0.0,60.0,59.5,16.7,108.06
Harry Giles III,SAC,SAC vs. NOP,08/11/2020,W,25,100.0,103.7,-3.7,23.1,0.75,12.5,13.8,31.8,21.6,16.7,35.3,35.3,31.8,105.39
Enes Freedom,BOS,BOS @ MEM,08/11/2020,W,16,159.4,114.7,44.7,6.7,0.00,10.0,30.8,25.0,27.6,0.0,55.6,58.3,23.7,100.78
Markelle Fultz,ORL,ORL vs. BKN,08/11/2020,L,23,91.8,108.2,-16.3,25.0,0.67,8.3,7.4,15.0,10.6,12.5,41.7,46.6,39.3,104.69
Jerome Robinson,WAS,WAS vs. MIL,08/11/2020,L,33,111.8,111.8,0.0,26.9,7.00,31.8,0.0,11.8,5.7,4.5,45.5,53.3,17.9,111.19
Ja Morant,MEM,MEM vs. BOS,08/11/2020,L,42,113.6,127.1,-13.4,50.0,4.33,36.1,0.0,10.0,4.6,8.3,57.7,66.3,22.8,98.12
Deandre Ayton,PHX,PHX @ PHI,08/11/2020,W,32,127.7,123.8,3.9,7.7,0.00,16.7,10.7,23.7,18.2,0.0,40.0,40.0,13.7,95.40
Nikola Vucevic,ORL,ORL vs. BKN,08/11/2020,L,21,104.3,95.7,8.7,11.1,0.50,5.6,4.8,32.1,20.4,11.1,40.0,40.0,33.3,106.50
Dejounte Murray,SAS,SAS vs. HOU,08/11/2020,W,29,108.5,88.6,19.9,28.0,2.33,35.0,0.0,5.7,3.3,15.0,55.0,55.0,17.6,115.63
Ben McLemore,HOU,HOU @ SAS,08/11/2020,L,27,82.8,109.4,-26.6,7.1,1.00,5.6,0.0,12.5,5.3,5.6,50.0,50.0,25.0,113.36
Yuta Watanabe,MEM,MEM vs. BOS,08/11/2020,L,3,140.0,60.0,80.0,100,0.00,25.0,25.0,33.3,28.6,0.0,33.3,33.3,42.9,91.14
Jonas Valanciunas,MEM,MEM vs. BOS,08/11/2020,L,25,94.1,140.0,-45.9,0.0,0.00,0.0,11.8,26.1,17.5,0.0,50.0,55.4,21.3,95.81
Moritz Wagner,WAS,WAS vs. MIL,08/11/2020,L,21,110.4,120.4,-10.0,11.1,0.00,33.3,0.0,16.7,7.0,0.0,33.3,63.0,7.3,113.75
Jeremiah Martin,BKN,BKN @ ORL,08/11/2020,W,27,101.9,105.7,-3.8,54.5,6.00,24.0,0.0,7.7,3.9,4.0,56.7,64.8,32.2,95.35
Daniel Theis,BOS,BOS @ MEM,08/11/2020,W,18,83.8,94.9,-11.1,11.1,0.00,25.0,0.0,12.5,6.7,0.0,33.3,33.3,7.3,99.76
Alec Burks,PHI,PHI vs. PHX,08/11/2020,L,28,128.3,125.0,3.3,21.1,0.00,17.4,0.0,7.4,3.4,0.0,58.8,61.3,28.8,94.44
Giannis Antetokounmpo,MIL,MIL @ WAS,08/11/2020,W,10,108.3,56.0,52.3,20.0,0.33,7.7,16.7,38.9,30.0,23.1,33.3,72.5,44.4,115.86
Brandon Clarke,MEM,MEM vs. BOS,08/11/2020,L,29,104.8,133.3,-28.5,5.9,0.00,6.7,6.3,15.4,10.3,0.0,50.0,50.4,19.7,100.10
Kyle Anderson,MEM,MEM vs. BOS,08/11/2020,L,23,102.2,139.1,-36.9,16.7,2.00,22.2,3.3,28.6,13.7,11.1,50.0,50.0,13.2,95.09
Jusuf Nurkic,POR,POR @ DAL,08/11/2020,W,29,118.5,134.8,-16.4,0.0,0.00,0.0,9.1,22.2,15.0,18.2,33.3,33.3,15.1,108.41
Gorgui Dieng,MEM,MEM vs. BOS,08/11/2020,L,23,120.4,110.6,9.8,0.0,0.00,0.0,4.2,17.4,10.6,0.0,33.3,71.8,12.5,101.50
Grayson Allen,MEM,MEM vs. BOS,08/11/2020,L,29,110.0,130.0,-20.0,12.5,2.00,11.8,5.9,10.3,7.9,5.9,42.9,42.9,21.4,100.76
Shake Milton,PHI,PHI vs. PHX,08/11/2020,L,31,128.8,136.1,-7.3,25.9,0.00,36.8,2.7,3.8,3.2,0.0,33.3,33.3,16.2,94.17
Grant Williams,BOS,BOS @ MEM,08/11/2020,W,20,126.2,122.0,4.2,5.6,0.50,16.7,0.0,14.3,7.5,33.3,50.0,50.0,10.4,101.49
Rui Hachimura,WAS,WAS vs. MIL,08/11/2020,L,29,100.0,116.7,-16.7,6.7,0.50,4.2,5.7,11.1,8.1,8.3,41.7,48.4,31.9,105.97
Lonnie Walker IV,SAS,SAS vs. HOU,08/11/2020,W,30,111.8,94.2,17.6,12.0,0.60,14.3,0.0,19.4,10.8,23.8,41.7,46.6,25.0,111.02
Emmanuel Mudiay,UTA,UTA vs. DAL,08/10/2020,L,27,108.0,148.0,-40.0,33.3,1.00,20.0,4.2,18.8,10.0,20.0,58.3,58.3,29.6,89.50
Justin Wright-Foreman,UTA,UTA vs. DAL,08/10/2020,L,15,67.7,146.7,-78.9,60.0,0.00,33.3,0.0,9.1,3.4,0.0,60.0,59.5,17.6,95.90
Alex Caruso,LAL,LAL vs. DEN,08/10/2020,W,20,141.0,87.2,53.8,20.0,0.00,66.7,0.0,0.0,0.0,0.0,0.0,0.0,4.3,94.39
Gabe Vincent,MIA,MIA vs. IND,08/10/2020,W,4,87.5,66.7,20.8,0.0,0.00,0.0,0.0,14.3,8.3,0.0,50.0,50.0,33.3,112.81
Devin Booker,PHX,PHX vs. OKC,08/10/2020,W,29,127.0,100.0,27.0,25.0,1.00,12.9,0.0,15.6,8.6,12.9,61.8,75.6,37.5,104.91
Jimmy Butler,MIA,MIA vs. IND,08/10/2020,W,29,111.3,83.9,27.4,26.3,2.50,20.0,8.6,23.5,15.9,8.0,38.5,53.3,27.0,103.28
Talen Horton-Tucker,LAL,LAL vs. DEN,08/10/2020,W,6,118.2,190.9,-72.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,88.49
Alize Johnson,IND,IND @ MIA,08/10/2020,L,6,80.0,93.3,-13.3,33.3,1.00,20.0,20.0,22.2,21.1,20.0,50.0,50.0,23.5,114.29
Darius Bazley,OKC,OKC @ PHX,08/10/2020,L,35,97.5,123.1,-25.6,17.6,3.00,13.6,8.1,20.0,13.9,4.5,56.3,60.4,22.1,108.64
Torrey Craig,DEN,DEN @ LAL,08/10/2020,L,23,123.8,141.9,-18.1,0.0,0.00,0.0,14.3,10.0,11.8,0.0,37.5,37.5,16.7,89.34
Wesley Matthews,MIL,MIL vs. TOR,08/10/2020,L,2,66.7,133.3,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,91.91
Chris Paul,OKC,OKC @ PHX,08/10/2020,L,24,92.3,128.0,-35.7,53.8,1.75,30.4,0.0,25.0,10.9,17.4,38.9,57.9,27.6,102.83
Deandre Ayton,PHX,PHX vs. OKC,08/10/2020,W,17,152.8,91.7,61.1,0.0,0.00,0.0,23.1,14.3,17.6,9.1,50.0,50.0,27.5,101.15
Bam Adebayo,MIA,MIA vs. IND,08/10/2020,W,22,106.1,76.6,29.5,30.8,2.00,22.2,7.1,25.0,16.1,11.1,40.0,42.5,23.3,103.29
Jalen Lecque,PHX,PHX vs. OKC,08/10/2020,W,5,53.8,35.7,18.1,0.0,0.00,0.0,0.0,22.2,12.5,100.0,0.0,0.0,7.1,123.04
T.J. Warren,IND,IND @ MIA,08/10/2020,L,29,81.7,101.7,-20.0,0.0,0.00,0.0,2.9,11.4,7.2,6.7,42.9,42.9,23.4,100.04
Khris Middleton,MIL,MIL vs. TOR,08/10/2020,L,25,89.1,113.2,-24.1,27.3,0.75,14.3,0.0,13.3,6.7,19.0,50.0,59.9,28.1,102.72
Ricky Rubio,PHX,PHX vs. OKC,08/10/2020,W,21,117.4,106.3,11.1,45.0,2.25,45.0,0.0,20.8,12.2,20.0,40.0,51.8,22.0,108.12
D.J. Wilson,MIL,MIL vs. TOR,08/10/2020,L,8,100.0,89.5,10.5,40.0,0.00,33.3,0.0,9.1,5.3,0.0,0.0,25.8,19.0,118.28
O.G. Anunoby,TOR,TOR @ MIL,08/10/2020,W,25,109.1,98.2,10.9,23.8,2.50,33.3,7.1,7.7,7.4,13.3,33.3,45.1,16.1,107.56
J.J. Barea,DAL,DAL @ UTA,08/10/2020,W,26,130.8,126.4,4.4,42.1,4.00,33.3,0.0,8.7,4.5,8.3,61.5,64.8,29.1,96.12
Danny Green,LAL,LAL vs. DEN,08/10/2020,W,30,141.4,146.6,-5.2,4.0,0.00,9.1,7.7,0.0,4.9,0.0,55.0,55.0,14.7,92.65
Cheick Diallo,PHX,PHX vs. OKC,08/10/2020,W,5,41.7,16.7,25.0,0.0,0.00,0.0,14.3,12.5,13.3,50.0,0.0,53.2,30.8,127.06
Cameron Payne,PHX,PHX vs. OKC,08/10/2020,W,33,114.3,83.5,30.7,22.7,5.00,26.3,0.0,14.6,7.8,5.3,41.7,50.9,16.1,114.09
Norman Powell,TOR,TOR @ MIL,08/10/2020,W,27,103.4,86.9,16.5,6.7,0.00,6.3,0.0,22.9,11.6,0.0,69.2,69.1,22.7,108.47
Bol Bol,DEN,DEN @ LAL,08/10/2020,L,22,127.9,134.9,-7.0,11.8,2.00,20.0,0.0,27.8,12.8,10.0,50.0,59.2,15.7,96.07
Ty Jerome,PHX,PHX vs. OKC,08/10/2020,W,5,53.8,35.7,18.1,0.0,0.00,0.0,0.0,22.2,12.5,0.0,0.0,0.0,21.4,123.04
Doug McDermott,IND,IND @ MIA,08/10/2020,L,22,102.1,118.0,-15.9,7.7,0.00,8.3,4.0,16.0,10.0,0.0,40.9,40.9,20.8,106.29
Pat Connaughton,MIL,MIL vs. TOR,08/10/2020,L,21,75.0,110.2,-35.2,22.2,2.00,16.7,6.7,11.5,8.9,8.3,62.5,67.6,17.5,109.30
Aaron Holiday,IND,IND @ MIA,08/10/2020,L,30,78.1,103.1,-25.0,6.7,0.50,8.3,0.0,2.7,1.3,16.7,43.8,45.0,15.9,103.72
Michael Kidd-Gilchrist,DAL,DAL @ UTA,08/10/2020,W,18,142.4,76.5,66.0,0.0,0.00,0.0,0.0,30.0,18.2,0.0,0.0,0.0,0.0,89.18
Brook Lopez,MIL,MIL vs. TOR,08/10/2020,L,25,98.3,108.9,-10.7,7.1,1.00,7.1,0.0,3.0,1.6,7.1,40.9,48.7,20.3,108.07
Keita Bates-Diop,DEN,DEN @ LAL,08/10/2020,L,22,129.5,134.9,-5.3,0.0,0.00,0.0,5.0,15.0,10.0,0.0,56.3,56.3,17.6,93.08
Dario Saric,PHX,PHX vs. OKC,08/10/2020,W,23,119.6,102.0,17.6,16.7,2.00,13.3,12.5,25.0,18.8,6.7,62.5,64.3,21.7,106.82
Frank Kaminsky,PHX,PHX vs. OKC,08/10/2020,W,4,70.0,127.3,-57.3,0.0,0.00,0.0,0.0,20.0,11.1,0.0,0.0,0.0,10.0,145.38
Eric Bledsoe,MIL,MIL vs. TOR,08/10/2020,L,30,91.5,101.4,-9.9,47.1,4.00,33.3,0.0,16.3,8.9,8.3,40.9,39.1,20.5,111.46
Cameron Johnson,PHX,PHX vs. OKC,08/10/2020,W,33,129.2,105.4,23.8,11.1,3.00,20.0,0.0,10.3,5.6,6.7,72.7,75.8,14.8,107.98
Terence Davis,TOR,TOR @ MIL,08/10/2020,W,17,97.3,112.8,-15.5,0.0,0.00,0.0,9.1,5.0,7.1,0.0,62.5,62.5,19.0,110.77
Sterling Brown,MIL,MIL vs. TOR,08/10/2020,L,5,84.6,63.6,21.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,128.38
Malcolm Brogdon,IND,IND @ MIA,08/10/2020,L,29,80.6,100.0,-19.4,40.0,3.00,27.3,5.7,15.8,11.0,9.1,33.3,42.3,24.2,102.21
Trey Burke,DAL,DAL @ UTA,08/10/2020,W,24,121.7,122.2,-0.5,22.2,1.33,22.2,0.0,4.3,2.3,16.7,60.0,64.3,26.4,91.32
Rayjon Tucker,UTA,UTA vs. DAL,08/10/2020,L,28,115.8,130.4,-14.6,5.6,1.00,7.7,0.0,13.0,6.4,7.7,64.3,77.6,19.4,95.77
Goga Bitadze,IND,IND @ MIA,08/10/2020,L,6,107.7,135.7,-28.0,0.0,0.00,0.0,0.0,33.3,10.0,0.0,50.0,50.0,14.3,118.18
Kelly Olynyk,MIA,MIA vs. IND,08/10/2020,W,29,106.5,106.5,0.0,11.5,0.00,20.0,2.8,20.0,10.6,0.0,27.3,32.5,16.7,102.21
Jevon Carter,PHX,PHX vs. OKC,08/10/2020,W,37,117.4,87.2,30.2,17.2,5.00,55.6,7.7,4.3,5.9,11.1,133.3,133.3,4.2,111.32
Matt Thomas,TOR,TOR @ MIL,08/10/2020,W,37,118.8,98.8,20.0,3.6,0.00,5.6,0.0,9.8,4.8,0.0,64.7,64.7,17.7,105.34
Jae Crowder,MIA,MIA vs. IND,08/10/2020,W,29,111.3,85.5,25.8,21.1,1.33,26.7,5.7,18.2,11.8,20.0,87.5,87.5,14.7,104.04
Marvin Williams,MIL,MIL vs. TOR,08/10/2020,L,21,108.7,108.9,-0.2,13.3,2.00,40.0,0.0,20.8,10.4,20.0,75.0,75.0,5.8,106.79
Devon Hall,OKC,OKC @ PHX,08/10/2020,L,14,75.7,83.3,-7.7,30.0,1.00,30.0,0.0,11.8,6.1,30.0,37.5,37.5,17.1,124.68
Georges Niang,UTA,UTA vs. DAL,08/10/2020,L,15,170.4,129.6,40.7,7.7,0.00,14.3,0.0,0.0,0.0,0.0,120.0,110.5,20.0,87.86
Maxi Kleber,DAL,DAL @ UTA,08/10/2020,W,24,127.7,121.3,6.4,16.7,3.00,23.1,0.0,13.0,7.0,7.7,61.1,61.1,18.5,95.93
Nikola Jokic,DEN,DEN @ LAL,08/10/2020,L,26,125.5,136.2,-10.6,20.0,4.00,30.8,0.0,4.2,2.6,7.7,71.4,76.1,17.0,88.41
JaKarr Sampson,IND,IND @ MIA,08/10/2020,L,18,100.0,105.0,-5.0,7.7,1.00,20.0,0.0,12.5,6.7,20.0,50.0,69.4,8.9,104.81
Justin Holiday,IND,IND @ MIA,08/10/2020,L,18,107.7,114.6,-6.9,0.0,0.00,0.0,0.0,9.5,5.3,0.0,31.3,39.4,20.9,105.78
Dwight Howard,LAL,LAL vs. DEN,08/10/2020,W,14,119.2,151.9,-32.6,0.0,0.00,0.0,18.8,25.0,20.8,0.0,100,95.2,12.5,91.84
Markieff Morris,LAL,LAL vs. DEN,08/10/2020,W,18,108.6,120.0,-11.4,0.0,0.00,0.0,11.1,26.3,18.9,0.0,80.0,80.0,12.2,92.05
Kevin Hervey,OKC,OKC @ PHX,08/10/2020,L,12,71.4,111.1,-39.7,60.0,0.00,33.3,0.0,30.8,13.8,0.0,66.7,66.7,20.0,110.00
Goran Dragic,MIA,MIA vs. IND,08/10/2020,W,30,115.4,84.1,31.3,39.1,4.50,33.3,2.7,14.7,8.5,7.4,34.4,33.5,23.4,102.37
Derrick Jones Jr.,MIA,MIA vs. IND,08/10/2020,W,21,104.4,100.0,4.4,0.0,0.00,0.0,11.5,8.3,10.0,0.0,81.8,81.8,21.2,101.49
Chris Boucher,TOR,TOR @ MIL,08/10/2020,W,29,117.7,96.8,20.9,10.5,0.00,10.5,16.1,20.7,18.3,0.0,70.0,72.7,23.3,102.92
JaVale McGee,LAL,LAL vs. DEN,08/10/2020,W,16,132.1,144.8,-12.7,0.0,0.00,0.0,15.4,37.5,23.8,25.0,50.0,69.4,12.1,87.00
Ersan Ilyasova,MIL,MIL vs. TOR,08/10/2020,L,18,81.4,109.5,-28.1,0.0,0.00,0.0,4.8,24.0,15.2,0.0,28.6,46.7,21.3,111.89
Tony Bradley,UTA,UTA vs. DAL,08/10/2020,L,16,112.1,121.9,-9.8,18.2,0.00,50.0,15.4,16.7,16.1,0.0,125.0,125.0,5.7,100.86
Jamal Murray,DEN,DEN @ LAL,08/10/2020,L,25,123.9,139.1,-15.2,17.6,3.00,20.0,6.7,14.3,11.1,6.7,60.0,64.3,23.1,89.94
Delon Wright,DAL,DAL @ UTA,08/10/2020,W,19,120.0,120.0,0.0,12.5,2.00,25.0,5.9,11.1,8.6,12.5,50.0,41.0,14.6,89.52
Luguentz Dort,OKC,OKC @ PHX,08/10/2020,L,21,113.3,134.1,-20.8,7.7,1.00,9.1,4.0,15.8,9.1,9.1,31.3,42.9,20.8,103.77
T.J. McConnell,IND,IND @ MIA,08/10/2020,L,13,120.7,126.7,-6.0,22.2,0.67,22.2,0.0,14.3,8.0,33.3,75.0,71.7,21.9,105.41
Rudy Gobert,UTA,UTA vs. DAL,08/10/2020,L,16,145.5,112.5,33.0,21.4,0.00,30.0,12.5,21.4,16.7,0.0,60.0,66.6,17.9,95.71
Josh Reaves,DAL,DAL @ UTA,08/10/2020,W,14,121.4,86.2,35.2,27.3,0.00,42.9,0.0,7.1,3.4,0.0,50.0,50.0,13.3,100.34
Paul Watson,TOR,TOR @ MIL,08/10/2020,W,22,115.2,112.8,2.5,0.0,0.00,0.0,8.0,9.5,8.7,16.7,25.0,41.0,10.5,104.06
Michael Porter Jr.,DEN,DEN @ LAL,08/10/2020,L,24,145.5,144.2,1.3,5.3,0.25,9.1,0.0,19.0,12.1,36.4,125.0,125.0,20.0,86.82
Anthony Davis,LAL,LAL vs. DEN,08/10/2020,W,38,144.4,124.7,19.8,17.2,2.50,17.9,12.5,7.1,10.0,7.1,60.0,66.6,27.1,91.50
Mike Muscala,OKC,OKC @ PHX,08/10/2020,L,24,115.7,135.3,-19.6,23.5,4.00,30.8,3.8,16.7,9.1,7.7,68.8,68.8,15.5,102.14
Pascal Siakam,TOR,TOR @ MIL,08/10/2020,W,28,103.2,87.5,15.7,11.1,0.00,10.0,2.8,15.8,9.5,0.0,34.4,39.4,25.4,107.36
Kyle Korver,MIL,MIL vs. TOR,08/10/2020,L,23,108.0,98.0,10.0,18.2,0.67,16.7,0.0,14.8,7.8,25.0,125.0,122.4,17.2,105.94
Edmond Sumner,IND,IND @ MIA,08/10/2020,L,16,88.6,114.3,-25.7,55.6,0.00,45.5,0.0,10.5,5.3,0.0,50.0,40.3,15.0,102.44
Miye Oni,UTA,UTA vs. DAL,08/10/2020,L,27,122.0,140.8,-18.8,5.6,1.00,10.0,0.0,10.5,5.0,10.0,31.3,31.3,16.4,89.16
Mikal Bridges,PHX,PHX vs. OKC,08/10/2020,W,29,130.2,96.7,33.4,5.0,0.33,5.3,7.1,12.5,10.0,15.8,60.7,60.5,24.0,102.74
Royce O'Neale,UTA,UTA vs. DAL,08/10/2020,L,14,115.6,100.0,15.6,15.4,2.00,28.6,7.1,23.1,14.8,14.3,0.0,0.0,13.9,108.17
Hamidou Diallo,OKC,OKC @ PHX,08/10/2020,L,23,69.6,100.0,-30.4,9.1,0.17,4.8,2.9,0.0,1.7,28.6,30.8,32.4,32.3,117.36
George Hill,MIL,MIL vs. TOR,08/10/2020,L,19,114.6,120.5,-5.9,33.3,3.00,20.0,9.1,0.0,4.7,6.7,63.6,63.6,24.5,100.25
Andre Iguodala,MIA,MIA vs. IND,08/10/2020,W,20,107.1,100.0,7.1,10.0,1.00,25.0,0.0,8.7,4.3,25.0,0.0,0.0,12.5,102.40
Paul Millsap,DEN,DEN @ LAL,08/10/2020,L,24,142.2,140.9,1.3,20.0,2.00,28.6,25.0,4.8,12.1,14.3,78.6,82.5,19.6,87.66
Duncan Robinson,MIA,MIA vs. IND,08/10/2020,W,32,114.5,79.7,34.8,0.0,0.00,0.0,0.0,13.5,6.8,8.3,63.6,63.6,14.8,104.98
Terrance Ferguson,OKC,OKC @ PHX,08/10/2020,L,17,70.7,125.6,-54.9,11.1,0.00,16.7,0.0,0.0,0.0,0.0,20.0,18.4,11.6,112.39
Jordan Clarkson,UTA,UTA vs. DAL,08/10/2020,L,14,158.6,114.3,44.3,0.0,0.00,0.0,7.7,16.7,12.0,0.0,94.4,95.3,26.5,97.02
Myles Turner,IND,IND @ MIA,08/10/2020,L,24,76.0,103.9,-27.9,18.2,0.67,14.3,0.0,22.6,11.9,21.4,50.0,51.4,22.6,100.17
Antonius Cleveland,DAL,DAL @ UTA,08/10/2020,W,3,116.7,185.7,-69.0,0.0,0.00,0.0,50.0,33.3,42.9,0.0,0.0,0.0,33.3,92.67
Abdel Nader,OKC,OKC @ PHX,08/10/2020,L,26,124.1,134.5,-10.5,0.0,0.00,0.0,0.0,4.5,2.2,18.2,77.8,79.4,19.3,100.74
Monte Morris,DEN,DEN @ LAL,08/10/2020,L,24,139.1,130.4,8.7,23.5,4.00,23.5,5.0,9.5,7.3,5.9,59.1,58.9,24.1,94.16
Donte DiVincenzo,MIL,MIL vs. TOR,08/10/2020,L,28,115.9,103.3,12.6,5.0,0.20,6.3,14.3,14.7,14.5,31.3,22.2,30.4,21.4,107.69
Ed Davis,UTA,UTA vs. DAL,08/10/2020,L,16,103.6,162.1,-58.5,16.7,0.00,16.7,13.3,0.0,9.5,0.0,75.0,71.7,16.1,84.27
Victor Oladipo,IND,IND @ MIA,08/10/2020,L,28,83.6,111.3,-27.7,7.1,0.25,6.7,0.0,14.7,7.4,26.7,61.1,67.8,21.9,104.31
Stanley Johnson,TOR,TOR @ MIL,08/10/2020,W,10,72.0,80.0,-8.0,0.0,0.00,0.0,10.5,13.3,11.8,16.7,0.0,0.0,19.4,118.27
Tyler Herro,MIA,MIA vs. IND,08/10/2020,W,25,113.0,96.4,16.6,11.1,2.00,14.3,3.7,13.3,8.8,7.1,77.3,77.3,20.0,103.63
Rondae Hollis-Jefferson,TOR,TOR @ MIL,08/10/2020,W,26,117.9,103.6,14.3,23.8,0.83,22.7,6.9,11.1,8.9,27.3,44.4,51.1,25.4,102.79
Jarrell Brantley,UTA,UTA vs. DAL,08/10/2020,L,23,78.7,137.0,-58.2,9.1,0.33,9.1,0.0,16.7,7.1,27.3,21.4,21.4,19.6,98.18
Tim Hardaway Jr.,DAL,DAL @ UTA,08/10/2020,W,34,134.3,129.0,5.3,16.0,0.00,21.1,0.0,9.7,5.4,0.0,83.3,85.0,19.2,97.35
Andre Roberson,OKC,OKC @ PHX,08/10/2020,L,13,83.3,109.7,-26.3,16.7,0.00,12.5,10.5,28.6,18.2,0.0,50.0,50.0,18.4,111.90
Robin Lopez,MIL,MIL vs. TOR,08/10/2020,L,16,91.2,127.3,-36.1,10.0,1.00,16.7,10.0,13.3,11.4,16.7,0.0,13.3,11.6,102.42
Mason Plumlee,DEN,DEN @ LAL,08/10/2020,L,25,130.6,133.3,-2.7,29.4,5.00,33.3,9.1,0.0,4.7,6.7,62.5,61.9,17.5,94.51
Joe Ingles,UTA,UTA vs. DAL,08/10/2020,L,13,153.6,111.1,42.5,58.3,7.00,46.7,0.0,33.3,16.0,6.7,50.0,50.0,24.2,100.25
Justin Jackson,DAL,DAL @ UTA,08/10/2020,W,24,131.3,148.9,-17.7,4.3,0.00,16.7,0.0,10.5,5.7,0.0,20.0,20.0,9.8,94.40
Dion Waiters,LAL,LAL vs. DEN,08/10/2020,W,27,135.8,124.1,11.8,15.0,3.00,25.0,0.0,0.0,0.0,8.3,68.8,71.1,15.0,94.15
Mike Conley,UTA,UTA vs. DAL,08/10/2020,L,16,136.4,109.1,27.3,15.4,2.00,20.0,12.5,0.0,6.5,10.0,64.3,64.3,20.5,99.00
Marc Gasol,TOR,TOR @ MIL,08/10/2020,W,20,97.8,102.1,-4.3,53.3,2.67,50.0,0.0,17.9,8.8,18.8,0.0,0.0,15.4,110.31
Seth Curry,DAL,DAL @ UTA,08/10/2020,W,29,135.1,112.3,22.8,8.7,2.00,13.3,0.0,4.0,2.2,6.7,90.9,92.6,22.0,94.18
LeBron James,LAL,LAL vs. DEN,08/10/2020,W,38,131.9,145.8,-13.9,50.0,2.40,28.6,0.0,4.0,1.7,11.9,54.8,57.1,35.3,90.71
Deonte Burton,OKC,OKC @ PHX,08/10/2020,L,32,80.5,103.9,-23.4,0.0,0.00,0.0,0.0,8.1,3.8,14.3,0.0,17.0,8.3,115.23
P.J. Dozier,DEN,DEN @ LAL,08/10/2020,L,27,132.7,128.8,3.8,21.1,1.33,23.5,0.0,17.4,8.5,17.6,85.7,89.3,21.3,93.54
Kyle Kuzma,LAL,LAL vs. DEN,08/10/2020,W,33,147.6,122.2,25.4,13.0,3.00,15.0,4.2,20.8,12.5,5.0,78.1,78.1,23.3,91.87
Boban Marjanovic,DAL,DAL @ UTA,08/10/2020,W,25,129.2,126.5,2.6,11.1,0.00,12.5,5.6,38.1,23.1,0.0,63.6,73.3,28.0,92.81
Terrance Ferguson,OKC,OKC vs. WAS,08/09/2020,W,19,128.2,102.4,25.8,0.0,0.00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,14.0,99.74
Brad Wanamaker,BOS,BOS vs. ORL,08/09/2020,W,16,130.6,131.4,-0.9,15.4,2.00,20.0,0.0,5.9,3.0,10.0,60.0,74.0,19.5,105.62
De'Aaron Fox,SAC,SAC vs. HOU,08/09/2020,L,36,97.5,113.6,-16.0,45.0,4.50,28.1,0.0,5.0,2.7,6.3,55.9,62.0,27.1,106.76
Jarrod Uthoff,WAS,WAS @ OKC,08/09/2020,L,12,116.7,124.0,-7.3,0.0,0.00,0.0,0.0,22.2,10.5,0.0,66.7,66.7,11.1,98.00
Anthony Tolliver,MEM,MEM @ TOR,08/09/2020,L,30,84.8,94.0,-9.2,9.5,2.00,20.0,0.0,7.4,3.3,10.0,25.0,36.3,11.0,107.95
Mike Scott,PHI,PHI @ POR,08/09/2020,L,16,133.3,116.2,17.1,14.3,0.00,22.2,13.3,11.8,12.5,0.0,64.3,64.3,17.1,109.73
Derrick White,SAS,SAS @ NOP,08/09/2020,W,21,106.5,80.4,26.1,21.4,3.00,18.8,0.0,10.0,5.4,6.3,63.6,67.3,23.6,106.41
Hamidou Diallo,OKC,OKC vs. WAS,08/09/2020,W,26,107.4,107.7,-0.3,11.8,2.00,16.7,12.5,11.5,12.0,8.3,78.6,74.2,16.9,99.18
