Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Shannon Brown,PHX,PHX @ MIA,03/20/2012,L,20,129.7,97.4,32.3,23.1,3.00,27.3,0.0,15.8,8.3,9.1,64.3,60.5,18.2,91.77
Norris Cole,MIA,MIA vs. PHX,03/20/2012,W,15,100.0,137.0,-37.0,36.4,0.00,50.0,8.3,9.1,8.7,0.0,50.0,50.0,12.5,87.46
Jimmer Fredette,SAC,SAC vs. MEM,03/20/2012,W,6,100.0,75.0,25.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,106.51
Gary Forbes,TOR,TOR @ NYK,03/20/2012,L,15,103.4,80.6,22.8,0.0,0.00,0.0,0.0,0.0,0.0,25.0,40.0,51.0,24.2,94.53
Mike Dunleavy,MIL,MIL @ POR,03/20/2012,W,22,117.8,86.7,31.1,11.8,0.00,15.4,0.0,7.7,4.4,0.0,68.2,68.2,23.4,96.64
Isaiah Thomas,SAC,SAC vs. MEM,03/20/2012,W,34,125.7,98.6,27.0,23.3,2.33,29.2,3.0,12.5,7.7,12.5,50.0,64.5,19.3,104.56
Josh Harrellson,NYK,NYK vs. TOR,03/20/2012,W,3,66.7,160.0,-93.3,0.0,0.00,0.0,33.3,0.0,20.0,0.0,0.0,0.0,14.3,91.03
Dwyane Wade,MIA,MIA vs. PHX,03/20/2012,W,36,118.8,97.0,21.8,21.7,5.00,19.2,15.6,4.9,9.6,3.8,35.3,45.3,25.6,89.73
Chris Paul,LAC,LAC @ IND,03/20/2012,L,35,111.3,119.4,-8.1,36.4,8.00,34.8,0.0,3.3,1.5,4.3,59.1,58.7,19.7,85.52
Roy Hibbert,IND,IND vs. LAC,03/20/2012,W,29,103.7,120.8,-17.1,0.0,0.00,0.0,22.2,3.6,12.7,23.1,50.0,63.7,21.0,90.09
Shaun Livingston,MIL,MIL @ POR,03/20/2012,W,4,171.4,75.0,96.4,40.0,0.00,100.0,50.0,20.0,28.6,0.0,0.0,0.0,0.0,98.18
Kobe Bryant,LAL,LAL @ HOU,03/20/2012,L,35,113.6,120.0,-6.4,21.1,4.00,11.4,2.9,6.1,4.5,2.9,40.7,48.2,39.2,89.36
Blake Griffin,LAC,LAC @ IND,03/20/2012,L,35,111.1,111.1,0.0,5.6,1.00,4.5,10.3,21.4,14.9,4.5,58.3,54.6,27.3,87.55
Goran Dragic,HOU,HOU vs. LAL,03/20/2012,W,41,122.1,123.7,-1.6,48.1,2.60,41.9,7.9,10.8,9.3,16.1,61.5,61.5,18.8,89.09
Jonny Flynn,POR,POR vs. MIL,03/20/2012,L,4,75.0,171.4,-96.4,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,26.6,20.0,98.18
Andrea Bargnani,TOR,TOR @ NYK,03/20/2012,L,33,91.9,127.4,-35.5,5.6,0.50,5.0,0.0,7.1,3.8,10.0,33.3,43.6,29.7,89.46
Markieff Morris,PHX,PHX @ MIA,03/20/2012,L,22,124.4,107.3,17.1,0.0,0.00,0.0,0.0,21.1,10.8,10.0,64.3,65.2,21.3,89.52
Darren Collison,IND,IND vs. LAC,03/20/2012,W,25,113.0,108.5,4.5,13.3,2.00,25.0,0.0,10.7,6.0,12.5,50.0,61.5,11.5,89.34
Nazr Mohammed,OKC,OKC @ UTA,03/20/2012,L,14,104.2,100.0,4.2,0.0,0.00,0.0,8.3,0.0,4.5,0.0,0.0,0.0,3.8,85.53
James Johnson,TOR,TOR @ NYK,03/20/2012,L,28,96.4,123.6,-27.3,5.6,0.00,10.0,4.2,0.0,2.3,0.0,37.5,45.0,15.5,93.18
JR Smith,NYK,NYK vs. TOR,03/20/2012,W,19,74.4,100.0,-25.6,20.0,1.00,8.3,13.6,20.0,16.2,8.3,55.6,55.7,24.4,97.80
Udonis Haslem,MIA,MIA vs. PHX,03/20/2012,W,31,108.9,107.3,1.7,0.0,0.00,0.0,3.2,23.5,13.8,7.7,50.0,66.5,19.1,85.89
Josh McRoberts,LAL,LAL @ HOU,03/20/2012,L,21,120.0,107.7,12.3,0.0,0.00,0.0,5.3,5.6,5.4,50.0,0.0,113.6,4.3,92.41
Carmelo Anthony,NYK,NYK vs. TOR,03/20/2012,W,31,137.3,89.8,47.5,20.0,2.50,19.2,7.7,24.0,15.7,7.7,36.7,45.9,29.6,90.67
Beno Udrih,MIL,MIL @ POR,03/20/2012,W,19,116.2,61.5,54.7,33.3,4.00,23.5,0.0,3.7,2.4,5.9,62.5,62.5,33.3,96.00
Ersan Ilyasova,MIL,MIL @ POR,03/20/2012,W,23,125.6,93.3,32.2,5.6,0.25,8.3,5.9,13.0,10.0,33.3,50.0,50.9,23.9,93.11
Jon Brockman,MIL,MIL @ POR,03/20/2012,W,4,171.4,75.0,96.4,0.0,0.00,0.0,0.0,40.0,28.6,0.0,0.0,0.0,0.0,98.18
Zach Randolph,MEM,MEM @ SAC,03/20/2012,L,29,104.9,114.5,-9.6,0.0,0.00,0.0,12.9,15.0,13.7,11.1,40.0,40.9,26.1,101.79
DeMarcus Cousins,SAC,SAC vs. MEM,03/20/2012,W,25,124.6,101.8,22.8,15.0,3.00,12.0,7.7,13.6,10.4,4.0,56.3,56.4,33.8,107.98
Travis Leslie,LAC,LAC @ IND,03/20/2012,L,2,100.0,60.0,40.0,50.0,0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.00
Patrick Patterson,HOU,HOU vs. LAL,03/20/2012,W,25,114.6,110.6,3.9,0.0,0.00,0.0,12.0,8.3,10.2,0.0,40.0,42.5,20.3,92.31
Jose Calderon,TOR,TOR @ NYK,03/20/2012,L,35,88.1,130.3,-42.2,44.4,2.67,40.0,0.0,3.6,1.8,15.0,61.1,61.1,17.4,91.37
Josh Selby,MEM,MEM @ SAC,03/20/2012,L,1,66.7,0.0,66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,100.00
Courtney Lee,HOU,HOU vs. LAL,03/20/2012,W,36,129.9,107.4,22.5,16.7,1.00,14.3,5.7,9.1,7.4,14.3,50.0,56.0,28.2,89.01
Devin Harris,UTA,UTA vs. OKC,03/20/2012,W,30,117.2,101.8,15.5,20.0,4.00,26.7,0.0,6.7,3.3,6.7,75.0,75.0,16.2,91.25
Ryan Gomes,LAC,LAC @ IND,03/20/2012,L,2,100.0,60.0,40.0,0.0,0.00,0.0,0.0,25.0,20.0,50.0,0.0,0.0,50.0,96.00
Jason Thompson,SAC,SAC vs. MEM,03/20/2012,W,41,118.6,109.2,9.4,12.1,4.00,20.0,12.8,21.1,16.9,5.0,42.9,45.7,16.0,102.38
Grant Hill,PHX,PHX @ MIA,03/20/2012,L,35,87.0,105.7,-18.8,17.6,0.60,12.5,5.1,14.7,9.6,20.8,57.1,60.3,25.0,94.24
Quincy Pondexter,MEM,MEM @ SAC,03/20/2012,L,11,95.7,117.4,-21.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.61
Metta World Peace,LAL,LAL @ HOU,03/20/2012,L,35,104.5,127.3,-22.8,14.3,4.00,33.3,0.0,3.2,1.6,8.3,50.0,50.0,10.5,91.03
Landry Fields,NYK,NYK vs. TOR,03/20/2012,W,23,138.6,91.1,47.5,4.5,0.00,14.3,0.0,11.1,5.1,0.0,50.0,52.1,11.1,91.60
Chris Bosh,MIA,MIA vs. PHX,03/20/2012,W,36,121.7,92.5,29.2,5.9,0.50,4.5,6.3,14.0,10.7,9.1,75.0,77.8,25.9,89.56
Craig Smith,POR,POR vs. MIL,03/20/2012,L,10,31.8,126.3,-94.5,0.0,0.00,0.0,0.0,14.3,4.2,50.0,0.0,0.0,14.8,95.07
Thabo Sefolosha,OKC,OKC @ UTA,03/20/2012,L,15,125.0,106.9,18.1,7.1,1.00,25.0,0.0,7.1,4.3,25.0,0.0,26.6,9.7,91.30
Matt Barnes,LAL,LAL @ HOU,03/20/2012,L,26,126.0,103.9,22.1,4.8,0.33,9.1,0.0,19.2,10.2,27.3,57.1,53.8,17.2,92.79
Wesley Matthews,POR,POR vs. MIL,03/20/2012,L,35,109.9,122.9,-13.0,4.8,0.50,5.6,6.1,25.0,14.8,11.1,65.4,71.1,20.0,96.27
Trey Thompkins,LAC,LAC @ IND,03/20/2012,L,2,100.0,60.0,40.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,50.0,96.00
Mike Bibby,NYK,NYK vs. TOR,03/20/2012,W,12,91.3,79.2,12.1,0.0,0.00,0.0,0.0,11.1,4.2,20.0,0.0,12.9,18.5,97.12
Danny Granger,IND,IND vs. LAC,03/20/2012,W,38,114.9,110.3,4.6,5.6,0.50,4.3,5.7,14.3,10.4,8.7,50.0,60.9,27.5,86.06
Troy Murphy,LAL,LAL @ HOU,03/20/2012,L,15,113.8,124.1,-10.3,0.0,0.00,0.0,15.4,13.3,14.3,0.0,62.5,62.5,12.5,92.04
Samuel Dalembert,HOU,HOU vs. LAL,03/20/2012,W,22,120.0,107.5,12.5,0.0,0.00,0.0,11.8,10.5,11.1,16.7,80.0,80.0,12.5,89.44
Kenyon Martin,LAC,LAC @ IND,03/20/2012,L,24,97.7,152.4,-54.7,0.0,0.00,0.0,4.3,12.5,7.7,0.0,16.7,16.7,12.5,83.78
John Salmons,SAC,SAC vs. MEM,03/20/2012,W,31,121.9,113.8,8.0,6.9,2.00,20.0,2.9,17.9,9.7,10.0,50.0,50.0,10.4,101.34
Marcin Gortat,PHX,PHX @ MIA,03/20/2012,L,35,97.1,102.8,-5.8,4.5,0.00,6.7,8.6,14.7,11.6,0.0,46.2,46.8,16.9,95.09
Amir Johnson,TOR,TOR @ NYK,03/20/2012,L,23,100.0,107.1,-7.1,7.1,0.33,12.5,0.0,14.3,8.3,37.5,75.0,75.0,15.6,89.00
Channing Frye,PHX,PHX @ MIA,03/20/2012,L,25,85.1,106.1,-21.0,14.3,0.67,16.7,3.4,12.5,7.5,25.0,14.3,14.3,16.7,91.28
Al Jefferson,UTA,UTA vs. OKC,03/20/2012,W,30,115.5,107.0,8.5,19.0,0.00,19.0,0.0,21.4,10.5,0.0,40.0,47.7,25.0,92.05
Marcus Camby,HOU,HOU vs. LAL,03/20/2012,W,16,80.6,129.0,-48.4,14.3,0.00,20.0,14.3,16.7,15.4,0.0,50.0,53.2,11.8,94.28
Pau Gasol,LAL,LAL @ HOU,03/20/2012,L,36,122.1,128.8,-6.7,8.7,0.00,11.8,0.0,12.9,6.3,0.0,71.4,70.6,19.2,89.13
Shane Battier,MIA,MIA vs. PHX,03/20/2012,W,20,82.1,134.2,-52.2,0.0,0.00,0.0,6.3,0.0,2.9,50.0,0.0,0.0,9.3,92.62
Mike Conley,MEM,MEM @ SAC,03/20/2012,L,37,112.7,122.2,-9.6,30.0,9.00,36.0,0.0,2.5,1.4,4.0,50.0,53.8,18.4,103.69
LeBron James,MIA,MIA vs. PHX,03/20/2012,W,38,106.6,90.4,16.2,30.0,2.00,20.0,2.7,17.1,10.3,10.0,44.4,48.4,27.3,94.35
Tyson Chandler,NYK,NYK vs. TOR,03/20/2012,W,29,133.3,88.9,44.4,5.3,1.00,7.7,9.1,9.1,9.1,7.7,80.0,72.3,19.0,90.63
Jamal Crawford,POR,POR vs. MIL,03/20/2012,L,25,82.4,119.6,-37.3,0.0,0.00,0.0,0.0,4.5,2.0,10.0,12.5,16.9,16.4,97.34
Serge Ibaka,OKC,OKC @ UTA,03/20/2012,L,31,103.3,106.8,-3.4,6.3,0.33,5.6,13.3,18.2,15.9,16.7,40.0,48.1,23.6,91.45
Eric Bledsoe,LAC,LAC @ IND,03/20/2012,L,13,87.0,112.0,-25.0,25.0,0.00,50.0,0.0,22.2,8.7,0.0,50.0,50.0,7.7,87.27
Travis Outlaw,SAC,SAC vs. MEM,03/20/2012,W,5,110.0,110.0,0.0,25.0,1.00,33.3,0.0,12.5,11.1,33.3,100,100,20.0,100.49
Luke Babbitt,POR,POR vs. MIL,03/20/2012,L,15,38.7,117.2,-78.5,100,0.00,25.0,0.0,18.2,5.7,0.0,0.0,0.0,7.5,98.29
Mo Williams,LAC,LAC @ IND,03/20/2012,L,28,100.0,129.2,-29.2,6.7,0.00,8.3,3.1,0.0,1.9,0.0,50.0,52.4,19.3,81.51
George Hill,IND,IND vs. LAC,03/20/2012,W,28,133.3,104.2,29.2,33.3,0.00,46.2,0.0,14.3,8.3,0.0,107.1,107.1,12.5,81.41
Alec Burks,UTA,UTA vs. OKC,03/20/2012,W,25,95.7,95.7,-0.1,5.9,0.33,10.0,0.0,3.8,2.0,30.0,16.7,16.7,16.7,90.36
Jerryd Bayless,TOR,TOR @ NYK,03/20/2012,L,13,85.7,88.9,-3.2,57.1,2.00,33.3,0.0,18.8,11.5,16.7,50.0,60.8,26.7,99.75
Aaron Gray,TOR,TOR @ NYK,03/20/2012,L,8,100.0,133.3,-33.3,0.0,0.00,0.0,14.3,40.0,25.0,0.0,100,100,6.7,92.80
Lou Amundson,IND,IND vs. LAC,03/20/2012,W,19,148.4,69.7,78.7,0.0,0.00,0.0,8.3,25.0,19.4,14.3,16.7,16.7,19.4,80.86
DeMarre Carroll,UTA,UTA vs. OKC,03/20/2012,W,12,100.0,100.0,0.0,0.0,0.00,0.0,0.0,10.0,6.3,0.0,50.0,50.0,9.1,85.57
Joel Przybilla,POR,POR vs. MIL,03/20/2012,L,16,77.4,106.7,-29.2,0.0,0.00,0.0,15.4,14.3,14.8,42.9,75.0,75.0,20.0,91.21
Mario Chalmers,MIA,MIA vs. PHX,03/20/2012,W,33,107.8,87.5,20.3,34.8,4.00,57.1,0.0,6.3,3.1,14.3,0.0,12.9,8.1,94.63
Eddy Curry,MIA,MIA vs. PHX,03/20/2012,W,5,90.0,166.7,-76.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,16.7,97.02
Ed Davis,TOR,TOR @ NYK,03/20/2012,L,26,92.0,105.9,-13.9,0.0,0.00,0.0,9.5,28.0,19.6,25.0,75.0,78.1,14.5,94.56
Hasheem Thabeet,POR,POR vs. MIL,03/20/2012,L,4,75.0,171.4,-96.4,0.0,0.00,0.0,20.0,0.0,14.3,0.0,0.0,34.7,30.0,98.18
Derrick Favors,UTA,UTA vs. OKC,03/20/2012,W,22,85.0,80.0,5.0,0.0,0.00,0.0,15.8,23.1,20.0,33.3,50.0,63.4,19.1,89.16
Hamed Haddadi,MEM,MEM @ SAC,03/20/2012,L,1,66.7,0.0,66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,33.3,100.00
David West,IND,IND vs. LAC,03/20/2012,W,21,87.8,107.3,-19.5,20.0,1.00,22.2,0.0,8.7,4.3,22.2,0.0,31.5,14.9,94.77
James Jones,MIA,MIA vs. PHX,03/20/2012,W,12,74.1,125.9,-51.9,0.0,0.00,0.0,0.0,0.0,0.0,0.0,75.0,75.0,6.9,104.52
Carlos Delfino,MIL,MIL @ POR,03/20/2012,W,38,125.3,92.0,33.3,6.1,2.00,18.2,0.0,12.5,7.6,9.1,100,100,11.4,94.58
Kurt Thomas,POR,POR vs. MIL,03/20/2012,L,15,70.0,121.4,-51.4,0.0,0.00,0.0,20.0,20.0,20.0,0.0,0.0,0.0,9.5,95.67
James Harden,OKC,OKC @ UTA,03/20/2012,L,33,88.7,106.5,-17.7,18.2,0.50,10.0,7.7,3.3,5.8,20.0,59.1,62.3,24.0,90.14
Enes Freedom,UTA,UTA vs. OKC,03/20/2012,W,12,100.0,100.0,0.0,12.5,1.00,25.0,14.3,40.0,29.4,25.0,100,79.8,12.5,87.39
Nolan Smith,POR,POR vs. MIL,03/20/2012,L,16,51.4,118.8,-67.3,0.0,0.00,0.0,3.8,0.0,2.6,18.2,16.7,16.7,24.4,98.05
Reggie Evans,LAC,LAC @ IND,03/20/2012,L,14,80.0,133.3,-53.3,0.0,0.00,0.0,6.7,20.0,12.0,25.0,50.0,52.1,14.3,82.09
Dahntay Jones,IND,IND vs. LAC,03/20/2012,W,10,138.9,82.4,56.5,12.5,0.00,33.3,0.0,0.0,0.0,0.0,100,100,11.1,81.16
Jared Jeffries,NYK,NYK vs. TOR,03/20/2012,W,19,97.3,97.2,0.1,9.1,1.00,16.7,17.4,7.1,13.5,16.7,33.3,51.5,11.1,92.62
Michael Redd,PHX,PHX @ MIA,03/20/2012,L,10,170.6,117.6,52.9,0.0,0.00,0.0,0.0,28.6,14.3,0.0,37.5,60.8,30.0,78.97
Tobias Harris,MIL,MIL @ POR,03/20/2012,W,4,171.4,75.0,96.4,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,101.7,37.5,98.18
Iman Shumpert,NYK,NYK vs. TOR,03/20/2012,W,23,90.5,102.3,-11.8,18.2,0.00,25.0,0.0,12.5,5.4,0.0,33.3,33.3,12.5,91.84
Kevin Durant,OKC,OKC @ UTA,03/20/2012,L,39,95.9,110.7,-14.7,12.5,0.33,6.1,0.0,15.0,7.3,18.2,29.5,36.5,34.8,92.48
Tony Allen,MEM,MEM @ SAC,03/20/2012,L,21,102.2,110.9,-8.7,18.2,0.67,14.3,0.0,14.3,7.0,21.4,75.0,78.8,23.1,105.81
Steve Blake,LAL,LAL @ HOU,03/20/2012,L,19,100.0,120.0,-20.0,20.0,1.00,33.3,0.0,6.7,3.1,33.3,33.3,33.3,14.3,89.98
O.J. Mayo,MEM,MEM @ SAC,03/20/2012,L,17,97.3,126.3,-29.0,15.4,2.00,14.3,0.0,4.5,2.7,7.1,27.3,27.3,29.3,107.36
Chuck Hayes,SAC,SAC vs. MEM,03/20/2012,W,22,111.1,108.5,2.6,5.9,1.00,20.0,0.0,10.7,5.9,20.0,100,86.8,7.3,98.50
Gordon Hayward,UTA,UTA vs. OKC,03/20/2012,W,32,108.3,103.4,4.9,9.1,0.67,11.8,12.9,12.5,12.7,17.6,35.0,46.8,21.4,90.33
Reggie Jackson,OKC,OKC @ UTA,03/20/2012,L,13,100.0,100.0,0.0,25.0,0.00,33.3,9.1,22.2,15.0,0.0,25.0,25.0,16.0,85.45
Courtney Fortson,HOU,HOU vs. LAL,03/20/2012,W,7,92.9,71.4,21.4,50.0,0.00,66.7,16.7,0.0,8.3,0.0,100,100,6.7,99.07
Nicolas Batum,POR,POR vs. MIL,03/20/2012,L,34,109.1,127.7,-18.6,4.3,1.00,5.6,0.0,21.7,9.1,5.6,28.6,38.1,21.5,93.34
DeAndre Jordan,LAC,LAC @ IND,03/20/2012,L,21,116.7,92.1,24.6,0.0,0.00,0.0,23.1,20.0,21.7,0.0,20.0,17.0,12.5,86.49
Donte Greene,SAC,SAC vs. MEM,03/20/2012,W,7,106.3,93.8,12.5,20.0,1.00,16.7,0.0,16.7,11.1,16.7,75.0,75.0,27.8,103.18
Linas Kleiza,TOR,TOR @ NYK,03/20/2012,L,20,97.4,102.6,-5.2,0.0,0.00,0.0,0.0,11.1,7.5,22.2,41.7,43.6,22.0,91.96
Raymond Felton,POR,POR vs. MIL,03/20/2012,L,32,107.8,125.8,-18.0,47.4,1.50,32.1,0.0,0.0,0.0,21.4,68.2,70.5,25.7,95.70
Russell Westbrook,OKC,OKC @ UTA,03/20/2012,L,35,98.5,109.0,-10.4,23.1,1.00,15.8,2.7,8.6,5.6,15.8,86.4,90.1,19.5,93.10
Ekpe Udoh,MIL,MIL @ POR,03/20/2012,W,16,100.0,54.5,45.5,23.1,0.00,50.0,7.7,21.7,16.7,0.0,33.3,33.3,9.4,96.50
Sebastian Telfair,PHX,PHX @ MIA,03/20/2012,L,14,124.0,111.1,12.9,14.3,0.50,14.3,0.0,0.0,0.0,28.6,83.3,92.6,19.4,88.15
Nick Collison,OKC,OKC @ UTA,03/20/2012,L,19,91.7,94.4,-2.8,25.0,1.00,25.0,10.5,0.0,5.9,25.0,75.0,75.0,14.6,89.61
Steve Novak,NYK,NYK vs. TOR,03/20/2012,W,16,96.7,106.1,-9.4,0.0,0.00,0.0,0.0,16.7,7.7,0.0,50.0,50.0,18.2,93.86
Luis Scola,HOU,HOU vs. LAL,03/20/2012,W,34,138.7,114.1,24.6,4.3,0.50,5.6,3.1,6.5,4.8,11.1,69.2,73.5,21.3,88.81
Kendrick Perkins,OKC,OKC @ UTA,03/20/2012,L,29,103.6,116.1,-12.4,5.6,1.00,14.3,6.9,20.7,13.8,14.3,33.3,52.5,9.1,91.13
Jamaal Tinsley,UTA,UTA vs. OKC,03/20/2012,W,18,87.9,97.1,-9.2,42.9,3.00,27.3,0.0,5.6,3.1,9.1,78.6,78.6,21.1,89.25
Paul George,IND,IND vs. LAC,03/20/2012,W,24,102.2,113.0,-10.9,27.3,0.00,30.0,4.2,20.0,12.2,0.0,41.7,50.9,13.2,90.37
Tyler Hansbrough,IND,IND vs. LAC,03/20/2012,W,28,143.5,100.0,43.5,5.3,0.00,8.3,6.3,3.4,4.4,0.0,66.7,69.7,20.8,80.48
Robin Lopez,PHX,PHX @ MIA,03/20/2012,L,13,131.8,118.2,13.6,0.0,0.00,0.0,23.1,10.0,17.4,0.0,28.6,38.1,29.6,81.75
LaMarcus Aldridge,POR,POR vs. MIL,03/20/2012,L,35,114.3,122.9,-8.6,9.5,0.67,10.0,15.6,24.1,19.7,15.0,63.6,72.3,21.7,95.77
Chase Budinger,HOU,HOU vs. LAL,03/20/2012,W,25,93.9,121.3,-27.4,12.5,1.00,16.7,0.0,19.0,9.8,16.7,35.7,48.1,18.2,93.85
Dante Cunningham,MEM,MEM @ SAC,03/20/2012,L,9,131.6,105.0,26.6,0.0,0.00,0.0,9.1,0.0,4.8,0.0,66.7,57.9,17.4,103.43
Amar'e Stoudemire,NYK,NYK vs. TOR,03/20/2012,W,34,119.7,86.2,33.5,9.5,1.00,10.0,10.0,33.3,21.1,10.0,61.5,68.4,22.8,92.43
Marc Gasol,MEM,MEM @ SAC,03/20/2012,L,35,109.2,118.2,-9.0,27.6,4.00,38.1,2.9,23.7,13.7,9.5,62.5,70.5,15.7,103.67
Daequan Cook,OKC,OKC @ UTA,03/20/2012,L,7,107.1,92.3,14.8,0.0,0.00,0.0,0.0,33.3,11.1,0.0,83.3,83.3,20.0,88.97
Ramon Sessions,LAL,LAL @ HOU,03/20/2012,L,29,123.6,118.2,5.5,20.0,4.00,26.7,0.0,7.1,3.8,6.7,66.7,70.9,17.2,91.77
Drew Gooden,MIL,MIL @ POR,03/20/2012,W,31,128.8,105.0,23.8,22.7,5.00,26.3,4.3,9.1,7.1,5.3,70.8,73.8,21.9,93.08
Paul Millsap,UTA,UTA vs. OKC,03/20/2012,W,32,110.9,103.2,7.8,11.8,0.00,11.1,3.0,12.5,7.7,0.0,62.5,59.2,21.3,94.07
Andrew Bynum,LAL,LAL @ HOU,03/20/2012,L,23,93.3,113.6,-20.3,0.0,0.00,0.0,21.1,14.3,17.5,25.0,63.6,67.3,30.2,92.74
Yi Jianlian,DAL,DAL @ DEN,03/19/2012,W,3,28.6,83.3,-54.8,0.0,0.00,0.0,0.0,100,50.0,0.0,33.3,33.3,42.9,117.74
Keyon Dooling,BOS,BOS @ ATL,03/19/2012,W,6,50.0,72.7,-22.7,0.0,0.00,0.0,0.0,16.7,8.3,50.0,0.0,0.0,18.2,86.90
Rodrigue Beaubois,DAL,DAL @ DEN,03/19/2012,W,36,113.7,95.8,17.9,20.0,2.00,26.1,0.0,8.8,4.8,13.0,50.0,50.0,22.1,96.62
Arron Afflalo,DEN,DEN vs. DAL,03/19/2012,L,35,95.7,107.0,-11.3,11.8,1.00,11.1,0.0,10.3,4.8,11.1,80.0,88.8,21.1,97.06
Anthony Parker,CLE,CLE @ NJN,03/19/2012,W,32,112.7,98.4,14.3,20.8,0.00,41.7,0.0,8.1,4.1,0.0,33.3,29.1,8.9,94.19
Wayne Ellington,MIN,MIN @ GSW,03/19/2012,W,13,96.2,96.2,0.0,0.0,0.00,0.0,0.0,13.3,8.0,0.0,0.0,0.0,3.6,96.00
Brandon Rush,GSW,GSW vs. MIN,03/19/2012,L,31,98.4,116.1,-17.7,15.8,3.00,23.1,0.0,15.0,6.0,7.7,50.0,50.0,15.4,96.21
Dwight Howard,ORL,ORL vs. CHI,03/19/2012,L,41,65.3,102.8,-37.4,16.7,0.50,9.5,9.5,21.1,15.0,19.0,66.7,59.7,22.6,86.22
Rudy Fernandez,DEN,DEN vs. DAL,03/19/2012,L,9,55.6,100.0,-44.4,100,0.00,25.0,0.0,0.0,0.0,0.0,41.7,41.7,31.6,94.43
Jason Collins,ATL,ATL vs. BOS,03/19/2012,L,10,47.1,88.9,-41.8,0.0,0.00,0.0,9.1,30.0,19.0,40.0,0.0,0.0,26.3,85.42
Kevin Garnett,BOS,BOS @ ATL,03/19/2012,W,37,95.7,88.7,6.9,17.6,1.50,13.0,0.0,25.8,11.8,8.7,41.2,44.7,26.3,90.94
Carlos Boozer,CHI,CHI @ ORL,03/19/2012,W,35,101.6,69.8,31.8,13.3,2.00,9.5,0.0,34.2,18.8,4.8,66.7,66.7,27.1,86.88
Gerald Green,NJN,NJN vs. CLE,03/19/2012,L,28,101.9,109.1,-7.2,0.0,0.00,0.0,6.3,3.2,4.8,25.0,41.7,41.7,13.3,93.44
DeAndre Liggins,ORL,ORL vs. CHI,03/19/2012,L,3,50.0,120.0,-70.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.80
Dorell Wright,GSW,GSW vs. MIN,03/19/2012,L,35,98.5,110.4,-12.0,0.0,0.00,0.0,0.0,13.8,6.3,12.5,57.1,57.1,11.3,90.95
Greg Stiemsma,BOS,BOS @ ATL,03/19/2012,W,19,51.4,64.9,-13.5,0.0,0.00,0.0,5.6,8.7,7.3,25.0,66.7,66.7,10.0,93.46
Jeff Teague,ATL,ATL vs. BOS,03/19/2012,L,42,86.4,84.0,2.5,13.0,1.50,16.7,0.0,11.9,5.9,11.1,30.8,30.8,16.3,93.61
Charles Jenkins,GSW,GSW vs. MIN,03/19/2012,L,11,126.3,110.0,16.3,22.2,2.00,50.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,86.80
Nikola Pekovic,MIN,MIN @ GSW,03/19/2012,W,11,85.7,86.4,-0.6,20.0,1.00,12.5,0.0,18.2,9.1,12.5,40.0,51.0,28.0,91.19
Dirk Nowitzki,DAL,DAL @ DEN,03/19/2012,W,31,132.8,96.9,35.9,27.3,2.00,19.4,4.2,30.3,19.3,9.7,71.1,73.3,36.2,97.99
Ryan Anderson,ORL,ORL vs. CHI,03/19/2012,L,30,71.9,94.5,-22.6,0.0,0.00,0.0,6.3,10.7,8.3,7.1,38.5,38.5,22.6,89.26
Jimmy Butler,CHI,CHI @ ORL,03/19/2012,W,2,66.7,50.0,16.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.08
Kirk Hinrich,ATL,ATL vs. BOS,03/19/2012,L,37,88.6,81.4,7.1,15.8,1.00,21.4,0.0,5.3,2.9,21.4,50.0,57.1,14.7,92.05
Lou Williams,PHI,PHI @ CHA,03/19/2012,W,23,128.6,100.0,28.6,31.3,1.67,25.0,0.0,13.0,7.9,15.0,79.2,79.2,30.0,84.83
Paul Pierce,BOS,BOS @ ATL,03/19/2012,W,27,76.8,92.5,-15.7,30.0,0.75,12.5,3.4,14.3,8.8,16.7,28.6,39.1,33.9,95.87
Avery Bradley,BOS,BOS @ ATL,03/19/2012,W,10,81.3,81.3,0.0,20.0,1.00,33.3,10.0,0.0,5.9,33.3,0.0,0.0,10.5,80.84
Kenneth Faried,DEN,DEN vs. DAL,03/19/2012,L,25,84.9,117.0,-32.1,9.1,1.00,9.1,3.6,19.0,10.2,9.1,42.9,51.4,17.2,100.55
