Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Danny Green,SAS,SAS @ DAL,04/13/2016,W,27,129.8,80.0,49.8,16.7,0.00,21.4,0.0,6.5,3.9,0.0,54.5,52.4,20.8,86.63
Jordan Farmar,MEM,MEM @ GSW,04/13/2016,L,22,108.3,121.7,-13.4,23.5,4.00,28.6,0.0,10.5,4.8,7.1,50.0,50.0,17.5,105.01
C.J. Wilcox,LAC,LAC @ PHX,04/13/2016,L,29,117.5,111.1,6.3,4.8,0.00,7.1,0.0,8.1,4.4,0.0,73.1,73.1,18.6,104.82
Rakeem Christmas,IND,IND @ MIL,04/13/2016,W,6,107.7,184.6,-76.9,0.0,0.00,0.0,25.0,0.0,16.7,0.0,100,100,14.3,102.30
Shaun Livingston,GSW,GSW vs. MEM,04/13/2016,W,21,128.9,102.2,26.7,52.6,5.00,58.8,0.0,12.0,7.0,11.8,50.0,61.5,14.0,102.14
Miles Plumlee,MIL,MIL vs. IND,04/13/2016,L,20,83.7,95.2,-11.5,8.3,0.00,12.5,4.3,12.0,8.3,0.0,42.9,42.9,15.2,102.09
Nikola Vucevic,ORL,ORL @ CHA,04/13/2016,L,20,107.1,114.3,-7.1,9.1,0.00,6.7,0.0,23.5,10.8,0.0,61.5,61.2,31.1,99.07
Omer Asik,NOP,NOP @ MIN,04/13/2016,L,32,105.8,124.3,-18.5,6.3,0.50,5.6,8.1,36.4,18.6,11.1,76.9,76.7,21.0,103.93
CJ McCollum,POR,POR vs. DEN,04/13/2016,W,27,108.8,96.4,12.4,33.3,5.00,21.7,0.0,8.3,4.6,4.3,50.0,50.0,28.1,100.87
Dante Cunningham,NOP,NOP @ MIN,04/13/2016,L,35,100.0,135.5,-35.5,9.5,2.00,10.5,0.0,0.0,0.0,5.3,50.0,53.9,20.5,103.89
C.J. Watson,ORL,ORL @ CHA,04/13/2016,L,20,100.0,114.3,-14.3,21.4,1.50,30.0,0.0,0.0,0.0,20.0,60.0,64.3,16.3,103.47
Boban Marjanovic,SAS,SAS @ DAL,04/13/2016,W,37,111.1,104.6,6.5,4.8,1.00,6.7,10.0,23.1,17.4,6.7,77.8,87.9,19.7,83.02
Boris Diaw,SAS,SAS @ DAL,04/13/2016,W,20,97.6,104.9,-7.3,50.0,1.40,43.8,5.6,6.3,5.9,31.3,50.0,50.0,20.0,97.99
Jabari Parker,MIL,MIL vs. IND,04/13/2016,L,25,80.4,98.2,-17.9,8.3,0.00,5.0,6.5,19.2,12.3,0.0,41.2,45.3,30.2,106.67
John Jenkins,PHX,PHX vs. LAC,04/13/2016,W,21,114.9,123.4,-8.5,15.0,0.00,37.5,0.0,11.1,4.5,0.0,70.0,70.0,8.6,105.92
Jon Leuer,PHX,PHX vs. LAC,04/13/2016,W,20,97.8,80.4,17.3,16.7,2.00,16.7,26.1,36.4,31.1,8.3,87.5,90.1,18.9,107.32
Tyler Zeller,BOS,BOS vs. MIA,04/13/2016,W,8,81.3,140.0,-58.8,0.0,0.00,0.0,0.0,14.3,6.3,0.0,50.0,69.4,15.8,97.25
Ty Lawson,IND,IND @ MIL,04/13/2016,W,26,98.2,93.0,5.3,31.6,2.00,35.3,0.0,3.2,1.7,17.6,50.0,50.8,16.7,105.10
Harrison Barnes,GSW,GSW vs. MEM,04/13/2016,W,31,117.2,115.6,1.6,4.5,0.50,7.1,0.0,16.7,9.4,14.3,70.0,68.9,18.3,100.67
Dwight Howard,HOU,HOU vs. SAC,04/13/2016,W,25,107.3,89.1,18.2,0.0,0.00,0.0,7.7,28.6,18.5,0.0,77.8,77.8,14.5,105.04
Jae Crowder,BOS,BOS vs. MIA,04/13/2016,W,36,113.8,100.0,13.8,8.3,2.00,12.5,8.3,8.1,8.2,6.3,50.0,50.0,18.4,87.87
Shelvin Mack,UTA,UTA @ LAL,04/13/2016,L,35,95.7,97.1,-1.4,27.3,2.00,28.6,2.9,11.8,7.4,14.3,41.7,46.6,19.5,97.25
Justise Winslow,MIA,MIA @ BOS,04/13/2016,L,29,102.0,110.2,-8.2,5.3,0.00,16.7,17.9,18.5,18.2,0.0,70.0,70.0,8.5,83.47
Andrew Bogut,GSW,GSW vs. MEM,04/13/2016,W,19,130.8,112.8,17.9,5.9,0.50,20.0,5.9,12.5,9.8,40.0,100,100,8.9,99.05
Shabazz Napier,ORL,ORL @ CHA,04/13/2016,L,4,66.7,90.0,-23.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,75.0,69.4,30.0,122.14
Kobe Bryant,LAL,LAL vs. UTA,04/13/2016,W,42,108.3,100.0,8.3,26.7,2.00,6.6,0.0,9.8,4.9,3.3,50.0,54.3,60.6,95.66
Hassan Whiteside,MIA,MIA @ BOS,04/13/2016,L,28,101.9,120.4,-18.5,0.0,0.00,0.0,6.9,23.3,15.3,6.7,60.0,68.1,23.4,92.79
Cole Aldrich,LAC,LAC @ PHX,04/13/2016,L,25,103.8,100.0,3.8,5.3,1.00,11.1,7.4,29.6,18.5,11.1,100,103.6,13.6,102.18
Damian Lillard,POR,POR vs. DEN,04/13/2016,W,24,105.5,103.6,1.9,38.5,2.50,20.0,0.0,13.6,6.3,8.0,55.9,58.7,33.3,111.93
Terrence Ross,TOR,TOR @ BKN,04/13/2016,W,29,115.8,113.0,2.8,11.8,0.00,8.3,6.1,26.7,15.9,0.0,54.8,54.8,32.4,93.15
Chase Budinger,PHX,PHX vs. LAC,04/13/2016,W,16,119.4,119.4,0.0,12.5,0.00,28.6,15.0,15.4,15.2,0.0,60.0,60.0,10.9,107.55
Larry Nance Jr.,LAL,LAL vs. UTA,04/13/2016,W,28,120.7,101.7,19.0,0.0,0.00,0.0,4.8,16.7,11.8,20.0,100,103.1,8.1,99.81
David Lee,DAL,DAL vs. SAS,04/13/2016,L,7,126.7,60.0,66.7,0.0,0.00,0.0,0.0,50.0,26.7,0.0,50.0,50.0,11.1,100.00
Wesley Johnson,LAC,LAC @ PHX,04/13/2016,L,35,118.2,114.7,3.5,0.0,0.00,0.0,2.9,2.7,2.8,5.9,59.4,59.4,20.5,105.36
Jordan Clarkson,LAL,LAL vs. UTA,04/13/2016,W,34,104.5,92.4,12.1,4.3,1.00,8.3,6.5,14.7,10.8,8.3,60.0,60.0,14.7,93.56
KJ McDaniels,HOU,HOU vs. SAC,04/13/2016,W,12,88.9,63.0,25.9,0.0,0.00,0.0,6.3,13.6,10.5,0.0,112.5,95.5,19.4,108.00
Trey Lyles,UTA,UTA @ LAL,04/13/2016,L,39,93.5,102.6,-9.1,13.6,1.00,13.6,4.9,26.5,14.7,13.6,53.3,55.1,22.1,93.87
Kenneth Faried,DEN,DEN @ POR,04/13/2016,L,19,100.0,107.5,-7.5,0.0,0.00,0.0,20.0,13.6,17.0,15.4,50.0,53.6,25.0,101.88
Channing Frye,CLE,CLE vs. DET,04/13/2016,L,41,109.0,112.5,-3.5,14.3,0.00,28.6,2.4,13.9,7.8,0.0,65.0,67.0,11.4,92.35
Bryce Cotton,MEM,MEM @ GSW,04/13/2016,L,2,66.7,75.0,-8.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,25.0,86.90
Richard Jefferson,CLE,CLE vs. DET,04/13/2016,L,33,111.5,127.0,-15.5,8.7,2.00,11.8,0.0,7.4,3.8,5.9,50.0,58.7,23.1,90.29
Jason Smith,ORL,ORL @ CHA,04/13/2016,L,16,97.1,117.1,-20.1,10.0,0.00,12.5,0.0,14.3,3.8,0.0,42.9,42.9,20.0,106.04
Justin Holiday,CHI,CHI vs. PHI,04/13/2016,W,37,114.3,110.3,4.0,22.7,1.25,17.9,2.7,5.6,4.1,14.3,76.7,78.3,25.8,100.04
Brandon Rush,GSW,GSW vs. MEM,04/13/2016,W,4,62.5,75.0,-12.5,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,150.0,10.0,89.30
Emmanuel Mudiay,DEN,DEN @ POR,04/13/2016,L,37,101.3,101.3,0.0,27.3,1.50,17.6,0.0,10.3,4.9,11.8,50.0,52.3,30.1,102.18
Jason Thompson,TOR,TOR @ BKN,04/13/2016,W,22,86.0,102.3,-16.2,9.1,0.00,7.1,6.9,24.0,14.8,0.0,45.8,46.6,25.0,95.80
Matthew Dellavedova,CLE,CLE vs. DET,04/13/2016,L,6,123.1,100.0,23.1,50.0,0.00,28.6,14.3,37.5,26.7,0.0,60.0,60.0,31.3,101.46
Joel Anthony,DET,DET @ CLE,04/13/2016,W,25,110.4,111.1,-0.7,0.0,0.00,0.0,4.2,9.7,7.3,0.0,100,90.2,7.3,88.50
Josh Smith,HOU,HOU vs. SAC,04/13/2016,W,16,117.6,77.1,40.5,38.5,5.00,50.0,0.0,0.0,0.0,10.0,50.0,50.0,12.8,100.87
Andre Miller,SAS,SAS @ DAL,04/13/2016,W,28,132.0,90.6,41.4,22.7,2.50,33.3,5.0,15.6,11.5,13.3,42.9,50.8,17.9,88.02
Charlie Villanueva,DAL,DAL vs. SAS,04/13/2016,L,15,83.3,103.6,-20.2,0.0,0.00,0.0,0.0,15.4,6.9,16.7,90.0,90.0,20.0,92.65
Shabazz Muhammad,MIN,MIN vs. NOP,04/13/2016,W,23,149.1,113.5,35.6,15.0,3.00,14.3,0.0,0.0,0.0,4.8,78.1,80.8,32.7,108.46
Joe Johnson,MIA,MIA @ BOS,04/13/2016,L,37,97.1,101.5,-4.4,5.0,0.33,4.3,0.0,10.3,4.9,13.0,50.0,50.0,26.5,90.04
Paul Pierce,LAC,LAC @ PHX,04/13/2016,L,22,83.3,108.5,-25.2,0.0,0.00,0.0,0.0,10.7,5.7,22.2,42.9,42.9,17.0,105.80
Clint Capela,HOU,HOU vs. SAC,04/13/2016,W,23,114.0,64.0,50.0,5.0,1.00,12.5,17.9,30.8,25.4,12.5,60.0,47.5,12.1,104.96
Ryan Kelly,LAL,LAL vs. UTA,04/13/2016,W,2,100.0,125.0,-25.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.79
Thabo Sefolosha,ATL,ATL @ WAS,04/13/2016,L,24,94.6,71.4,23.2,10.5,2.00,22.2,3.7,18.2,11.7,11.1,0.0,0.0,11.1,111.15
Klay Thompson,GSW,GSW vs. MEM,04/13/2016,W,28,122.6,109.8,12.7,9.1,0.00,13.3,0.0,5.4,3.2,0.0,61.5,61.5,18.8,104.13
Dahntay Jones,CLE,CLE vs. DET,04/13/2016,L,42,110.1,108.6,1.5,6.7,0.00,12.5,2.4,9.5,6.0,0.0,46.4,46.4,15.6,90.67
Al Horford,ATL,ATL @ WAS,04/13/2016,L,30,88.2,101.4,-13.2,13.3,1.00,12.5,0.0,23.5,12.1,12.5,70.0,77.9,18.7,109.76
Drew Gooden,WAS,WAS vs. ATL,04/13/2016,W,2,16.7,66.7,-50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,56.8,12.5,118.36
Darrun Hilliard,DET,DET @ CLE,04/13/2016,W,24,98.0,93.8,4.2,13.3,0.67,15.4,0.0,18.2,8.9,23.1,14.3,25.4,20.4,97.61
Marcelo Huertas,LAL,LAL vs. UTA,04/13/2016,W,26,115.7,113.5,2.2,26.1,2.00,54.5,0.0,16.0,8.7,27.3,50.0,50.0,8.9,95.51
Austin Rivers,LAC,LAC @ PHX,04/13/2016,L,31,88.1,100.0,-11.9,26.3,0.00,22.7,2.6,8.1,5.3,0.0,44.1,43.7,22.7,104.68
Kyle Anderson,SAS,SAS @ DAL,04/13/2016,W,31,116.9,83.9,33.1,21.1,0.00,26.7,3.8,25.7,16.4,0.0,65.0,66.3,17.2,95.37
Kirk Hinrich,ATL,ATL @ WAS,04/13/2016,L,3,128.6,85.7,42.9,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.38
James Michael McAdoo,GSW,GSW vs. MEM,04/13/2016,W,3,50.0,33.3,16.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,98.18
Mason Plumlee,POR,POR vs. DEN,04/13/2016,W,24,109.4,96.2,13.2,5.3,0.25,9.1,8.7,20.0,15.1,36.4,50.0,69.4,17.2,107.72
Shane Larkin,BKN,BKN vs. TOR,04/13/2016,L,28,91.2,93.0,-1.8,21.1,2.00,30.8,0.0,10.0,4.7,15.4,42.9,40.3,14.3,96.79
Chris Johnson,UTA,UTA @ LAL,04/13/2016,L,20,120.5,75.7,44.8,5.9,0.50,12.5,0.0,10.0,6.1,25.0,70.0,70.0,15.9,89.93
Chris Andersen,MEM,MEM @ GSW,04/13/2016,L,8,129.4,141.2,-11.8,0.0,0.00,0.0,0.0,10.0,5.6,0.0,0.0,0.0,0.0,101.37
Khris Middleton,MIL,MIL vs. IND,04/13/2016,L,8,94.1,144.4,-50.3,33.3,0.00,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,108.39
James Harden,HOU,HOU vs. SAC,04/13/2016,W,30,115.4,80.6,34.8,23.5,4.00,11.4,6.1,5.4,5.7,2.9,57.4,62.3,41.3,104.67
Dwyane Wade,MIA,MIA @ BOS,04/13/2016,L,31,95.1,127.4,-32.3,27.8,1.67,20.0,0.0,9.7,4.8,12.0,43.8,49.1,28.6,95.07
Jeremy Lamb,CHA,CHA vs. ORL,04/13/2016,W,30,98.4,103.1,-4.6,9.5,0.67,13.3,3.3,25.8,14.8,20.0,60.0,60.0,19.4,102.01
Greg Smith,MIN,MIN vs. NOP,04/13/2016,W,6,113.3,140.0,-26.7,0.0,0.00,0.0,0.0,20.0,11.1,100.0,0.0,0.0,6.7,113.39
Eric Moreland,SAC,SAC @ HOU,04/13/2016,L,5,55.6,144.4,-88.9,50.0,0.00,50.0,25.0,16.7,21.4,0.0,0.0,0.0,7.7,97.08
Cody Zeller,CHA,CHA vs. ORL,04/13/2016,W,13,114.8,96.2,18.7,0.0,0.00,0.0,5.9,16.7,10.3,0.0,50.0,52.1,9.7,100.82
Robert Covington,PHI,PHI @ CHI,04/13/2016,L,42,100.0,118.2,-18.2,8.3,1.00,8.3,2.3,12.5,7.2,8.3,58.8,67.2,24.2,99.75
Rondae Hollis-Jefferson,BKN,BKN vs. TOR,04/13/2016,L,24,111.1,117.4,-6.3,5.9,1.00,11.1,0.0,10.0,5.6,11.1,60.0,59.2,16.7,90.25
Aaron Brooks,CHI,CHI vs. PHI,04/13/2016,W,3,37.5,137.5,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.63
Axel Toupane,DEN,DEN @ POR,04/13/2016,L,6,33.3,130.8,-97.4,0.0,0.00,0.0,0.0,20.0,8.3,0.0,0.0,0.0,15.4,95.52
Shayne Whittington,IND,IND @ MIL,04/13/2016,W,24,84.0,82.4,1.6,0.0,0.00,0.0,12.9,15.4,14.0,27.3,42.9,44.4,18.3,100.65
Tarik Black,LAL,LAL vs. UTA,04/13/2016,W,18,102.9,118.9,-16.1,0.0,0.00,0.0,12.5,31.3,21.9,40.0,66.7,66.7,12.8,95.38
Andrew Nicholson,ORL,ORL @ CHA,04/13/2016,L,4,66.7,90.0,-23.3,0.0,0.00,0.0,20.0,0.0,10.0,0.0,0.0,0.0,10.0,122.14
Bruno Caboclo,TOR,TOR @ BKN,04/13/2016,W,35,100.0,94.1,5.9,3.7,0.33,7.7,2.5,0.0,1.2,23.1,16.7,16.7,14.8,94.49
Stephen Curry,GSW,GSW vs. MEM,04/13/2016,W,30,138.7,106.3,32.4,37.5,3.00,17.1,4.2,8.6,6.8,5.7,83.3,86.3,41.4,100.78
Dwight Powell,DAL,DAL vs. SAS,04/13/2016,L,3,62.5,100.0,-37.5,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.95
Kent Bazemore,ATL,ATL @ WAS,04/13/2016,L,21,75.5,122.0,-46.5,36.4,1.00,25.0,0.0,34.8,17.0,25.0,14.3,25.4,23.1,110.94
Doug McDermott,CHI,CHI vs. PHI,04/13/2016,W,35,116.7,118.3,-1.6,14.3,0.00,20.0,0.0,3.4,1.8,0.0,63.6,64.9,15.0,99.53
Damjan Rudez,MIN,MIN vs. NOP,04/13/2016,W,9,120.0,142.1,-22.1,0.0,0.00,0.0,0.0,25.0,15.4,0.0,0.0,0.0,0.0,106.57
Jordan Hill,IND,IND @ MIL,04/13/2016,W,30,83.9,82.3,1.6,15.0,3.00,23.1,9.1,25.0,16.9,7.7,11.1,11.1,14.5,98.49
Lavoy Allen,IND,IND @ MIL,04/13/2016,W,26,113.0,78.2,34.8,0.0,0.00,0.0,11.5,10.7,11.1,0.0,58.3,58.3,20.7,102.72
Gerald Green,MIA,MIA @ BOS,04/13/2016,L,5,111.1,100.0,11.1,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,93.51
Anderson Varejao,GSW,GSW vs. MEM,04/13/2016,W,2,75.0,66.7,8.3,0.0,0.00,0.0,50.0,33.3,42.9,0.0,0.0,0.0,33.3,86.90
Tristan Thompson,CLE,CLE vs. DET,04/13/2016,L,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.00
Marcus Smart,BOS,BOS vs. MIA,04/13/2016,W,23,95.7,102.2,-6.6,0.0,0.00,0.0,0.0,8.7,4.3,16.7,0.0,0.0,11.5,93.53
Salah Mejri,DAL,DAL vs. SAS,04/13/2016,L,11,104.8,95.0,9.8,14.3,0.00,33.3,9.1,0.0,4.5,0.0,0.0,0.0,8.7,87.60
Josh Richardson,MIA,MIA @ BOS,04/13/2016,L,27,85.7,93.9,-8.2,5.3,0.00,14.3,7.1,6.9,7.0,0.0,0.0,0.0,10.7,87.26
Andrew Goudelock,HOU,HOU vs. SAC,04/13/2016,W,7,76.5,58.8,17.6,20.0,0.50,14.3,0.0,0.0,0.0,28.6,25.0,25.0,28.6,114.13
JaKarr Sampson,DEN,DEN @ POR,04/13/2016,L,9,110.5,105.3,5.3,0.0,0.00,0.0,10.0,0.0,4.8,0.0,0.0,0.0,8.0,106.67
Tim Frazier,NOP,NOP @ MIN,04/13/2016,L,36,107.4,131.7,-24.3,51.7,5.00,45.5,2.8,11.1,6.3,9.1,20.0,20.0,20.5,108.72
Luis Montero,POR,POR vs. DEN,04/13/2016,W,9,62.5,125.0,-62.5,0.0,0.00,0.0,0.0,9.1,4.5,25.0,0.0,0.0,19.0,85.02
Seth Curry,SAC,SAC @ HOU,04/13/2016,L,40,68.9,111.2,-42.3,23.8,1.00,17.9,1.8,10.2,5.7,17.9,25.0,27.1,21.9,106.82
Kemba Walker,CHA,CHA vs. ORL,04/13/2016,W,18,135.1,91.9,43.2,42.1,0.00,57.1,0.0,5.0,2.6,0.0,16.7,16.7,14.6,99.87
Matt Barnes,MEM,MEM @ GSW,04/13/2016,L,32,110.6,131.3,-20.7,20.7,3.00,30.0,5.3,25.9,13.8,10.0,18.2,24.4,17.5,100.69
Luc Mbah a Moute,LAC,LAC @ PHX,04/13/2016,L,10,38.1,76.2,-38.1,33.3,0.00,33.3,0.0,0.0,0.0,0.0,0.0,0.0,8.7,106.29
Alan Anderson,WAS,WAS vs. ATL,04/13/2016,W,12,71.4,124.1,-52.7,20.0,0.00,20.0,0.0,26.7,13.8,0.0,37.5,37.5,13.8,112.13
Jonathon Simmons,SAS,SAS @ DAL,04/13/2016,W,31,93.2,108.5,-15.3,18.2,1.00,9.5,3.2,20.7,11.7,9.5,50.0,52.9,28.8,92.34
Devyn Marble,ORL,ORL @ CHA,04/13/2016,L,20,95.6,97.9,-2.3,12.5,0.00,22.2,0.0,28.6,13.6,0.0,16.7,14.5,14.9,108.24
Jarell Martin,MEM,MEM @ GSW,04/13/2016,L,24,100.0,109.8,-9.8,0.0,0.00,0.0,6.7,13.0,9.4,23.1,50.0,56.4,22.8,101.00
Elfrid Payton,ORL,ORL @ CHA,04/13/2016,L,25,107.8,115.4,-7.5,31.8,3.50,46.7,4.0,13.0,8.3,13.3,20.0,17.0,14.3,99.74
Lucas Nogueira,TOR,TOR @ BKN,04/13/2016,W,36,107.0,104.3,2.7,10.7,1.50,27.3,7.7,17.5,12.7,18.2,50.0,50.0,9.6,94.40
Donatas Motiejunas,HOU,HOU vs. SAC,04/13/2016,W,15,112.1,82.4,29.8,14.3,1.00,22.2,6.7,17.6,12.5,22.2,25.0,30.7,18.9,107.56
Giannis Antetokounmpo,MIL,MIL vs. IND,04/13/2016,L,29,92.1,93.7,-1.6,33.3,1.25,20.0,6.5,22.6,14.5,16.0,53.6,60.3,29.0,103.92
Kyle Korver,ATL,ATL @ WAS,04/13/2016,L,29,75.4,109.2,-33.8,6.7,0.50,12.5,0.0,0.0,0.0,25.0,30.0,30.0,9.7,107.90
Zach LaVine,MIN,MIN vs. NOP,04/13/2016,W,31,128.4,89.6,38.8,20.0,1.67,20.8,0.0,5.4,3.3,12.5,59.4,59.4,26.8,104.36
Jonas Jerebko,BOS,BOS vs. MIA,04/13/2016,W,16,116.7,89.7,27.0,8.3,1.00,14.3,12.5,18.8,15.6,14.3,37.5,41.0,16.7,86.69
Al-Farouq Aminu,POR,POR vs. DEN,04/13/2016,W,19,102.4,107.3,-4.9,0.0,0.00,0.0,5.3,8.7,7.1,12.5,66.7,72.7,18.2,105.15
Pat Connaughton,POR,POR vs. DEN,04/13/2016,W,29,107.0,94.7,12.3,4.5,1.00,12.5,10.0,12.5,11.4,12.5,25.0,25.0,10.0,95.06
Jerami Grant,PHI,PHI @ CHI,04/13/2016,L,38,109.3,116.0,-6.7,4.8,1.00,5.3,2.8,12.2,7.8,5.3,57.1,60.1,22.8,94.24
Ronnie Price,PHX,PHX vs. LAC,04/13/2016,W,18,100.0,69.2,30.8,25.0,2.00,40.0,0.0,4.8,2.4,20.0,37.5,37.5,12.8,106.82
Glenn Robinson III,IND,IND @ MIL,04/13/2016,W,28,89.3,83.9,5.4,13.3,2.00,13.3,0.0,7.1,3.4,6.7,58.3,58.3,20.3,96.98
Julius Randle,LAL,LAL vs. UTA,04/13/2016,W,33,95.4,92.2,3.2,4.0,1.00,16.7,0.0,27.3,14.1,16.7,25.0,25.0,6.8,93.39
Michael Beasley,HOU,HOU vs. SAC,04/13/2016,W,17,105.4,70.3,35.1,15.4,2.00,16.7,0.0,19.2,10.9,8.3,50.0,56.3,22.7,106.77
Trevor Ariza,HOU,HOU vs. SAC,04/13/2016,W,23,104.2,84.0,20.2,10.5,0.67,14.3,8.0,8.3,8.2,21.4,22.2,22.2,21.4,104.77
Kendall Marshall,PHI,PHI @ CHI,04/13/2016,L,37,109.3,109.2,0.1,20.0,5.00,35.7,2.7,5.4,4.1,7.1,68.8,68.8,11.3,98.79
