Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Erick Dampier,DAL,DAL vs. HOU,04/15/2009,W,18,88.2,100.0,-11.8,15.4,2.00,50.0,0.0,17.6,9.7,25.0,100,100,5.7,93.24
Arron Afflalo,DET,DET @ MIA,04/15/2009,L,49,104.6,106.9,-2.3,10.7,3.00,17.6,4.0,2.2,3.2,5.9,50.0,50.0,13.7,84.65
Marcus Camby,LAC,LAC vs. OKC,04/15/2009,L,28,87.9,122.4,-34.5,15.0,0.00,27.3,4.0,22.2,13.5,0.0,42.9,50.8,13.6,99.02
Tim Duncan,SAS,SAS vs. NOH,04/15/2009,W,34,117.2,87.1,30.1,26.1,1.50,24.0,11.1,48.5,31.7,16.0,63.6,68.9,26.4,89.65
Damon Jones,MIL,MIL @ IND,04/15/2009,L,3,166.7,133.3,33.3,33.3,0.00,50.0,0.0,0.0,0.0,0.0,150.0,150.0,16.7,103.47
DeAndre Jordan,LAC,LAC vs. OKC,04/15/2009,L,18,80.0,114.3,-34.3,0.0,0.00,0.0,11.1,12.5,11.8,33.3,50.0,50.0,6.8,109.70
Patrick O'Bryant,TOR,TOR @ CHI,04/15/2009,W,28,117.9,85.7,32.1,0.0,0.00,0.0,10.3,14.3,12.3,9.1,44.4,45.5,16.2,97.79
Darnell Jackson,CLE,CLE vs. PHI,04/15/2009,L,42,109.0,111.1,-2.1,6.7,0.00,15.4,17.1,6.9,12.5,0.0,60.0,66.3,12.1,90.46
Jake Voskuhl,TOR,TOR @ CHI,04/15/2009,W,6,83.3,61.5,21.8,0.0,0.00,0.0,0.0,12.5,8.3,0.0,100,100,7.7,106.19
Glen Davis,BOS,BOS vs. WAS,04/15/2009,W,30,114.5,116.4,-1.9,9.5,0.00,8.7,11.4,4.3,8.6,0.0,50.0,51.2,28.8,99.39
Delonte West,CLE,CLE vs. PHI,04/15/2009,L,20,117.1,83.3,33.8,26.7,2.00,30.8,0.0,0.0,0.0,15.4,42.9,47.0,23.1,87.16
Ime Udoka,SAS,SAS vs. NOH,04/15/2009,W,38,102.9,113.2,-10.3,0.0,0.00,0.0,0.0,17.9,8.2,20.0,75.0,75.0,12.7,86.85
Henry Walker,BOS,BOS vs. WAS,04/15/2009,W,22,105.9,122.0,-16.1,11.1,1.00,20.0,4.3,17.6,10.0,20.0,80.0,68.0,14.3,110.72
Shelden Williams,MIN,MIN vs. SAC,04/15/2009,L,6,154.5,109.1,45.5,0.0,0.00,0.0,33.3,33.3,33.3,33.3,50.0,50.0,23.1,92.63
Aaron Brooks,HOU,HOU @ DAL,04/15/2009,L,19,61.0,92.3,-31.3,12.5,1.00,11.1,0.0,12.5,4.9,11.1,50.0,50.0,18.2,99.00
Dontell Jefferson,CHA,CHA @ ORL,04/15/2009,L,29,94.3,109.4,-15.1,28.6,4.00,36.4,3.7,12.9,8.6,9.1,70.0,79.1,11.9,88.23
Jason Collins,MIN,MIN vs. SAC,04/15/2009,L,13,86.4,136.4,-50.0,0.0,0.00,0.0,8.3,12.5,10.0,0.0,100,100,4.2,81.54
Jerryd Bayless,POR,POR vs. DEN,04/15/2009,W,6,83.3,100.0,-16.7,50.0,0.00,20.0,0.0,40.0,18.2,0.0,50.0,50.0,26.7,95.47
Tony Allen,BOS,BOS vs. WAS,04/15/2009,W,31,120.3,96.7,23.7,14.3,3.00,18.8,0.0,10.7,4.9,6.3,54.5,60.9,18.1,93.54
Alex Acker,LAC,LAC vs. OKC,04/15/2009,L,17,90.5,122.5,-32.0,0.0,0.00,0.0,0.0,6.7,3.1,16.7,60.0,60.0,13.3,113.34
Emeka Okafor,CHA,CHA @ ORL,04/15/2009,L,6,36.4,158.3,-122.0,0.0,0.00,0.0,0.0,20.0,7.1,50.0,100,100,15.4,87.11
Kwame Brown,DET,DET @ MIA,04/15/2009,L,42,113.7,120.5,-6.8,4.0,1.00,5.3,8.6,25.0,17.3,5.3,46.2,51.5,21.7,84.40
Bobby Jackson,SAC,SAC @ MIN,04/15/2009,W,29,110.7,91.2,19.5,5.6,1.00,7.7,3.7,12.9,8.6,7.7,55.6,65.1,19.0,93.95
Jason Terry,DAL,DAL vs. HOU,04/15/2009,W,35,113.8,98.5,15.4,11.8,1.00,9.5,0.0,2.9,1.5,9.5,67.6,67.6,26.4,88.27
Damien Wilkins,OKC,OKC @ LAC,04/15/2009,W,6,140.0,71.4,68.6,0.0,0.00,0.0,0.0,16.7,9.1,25.0,116.7,116.7,25.0,109.89
O.J. Mayo,MEM,MEM vs. ATL,04/15/2009,W,42,106.1,100.0,6.1,8.3,0.67,7.7,0.0,12.2,6.8,11.5,52.9,63.4,27.9,92.87
Russell Westbrook,OKC,OKC @ LAC,04/15/2009,W,30,121.9,87.3,34.6,29.2,3.50,31.8,6.7,10.3,8.5,9.1,45.5,54.9,20.5,100.70
Caron Butler,WAS,WAS @ BOS,04/15/2009,L,41,109.4,120.9,-11.5,21.1,1.33,12.9,3.1,16.2,10.1,9.7,75.0,79.9,29.7,99.09
Shawn Marion,TOR,TOR @ CHI,04/15/2009,W,42,110.5,97.7,12.8,13.0,3.00,12.5,11.1,12.2,11.7,4.2,83.3,86.0,20.2,98.06
Dominic McGuire,WAS,WAS @ BOS,04/15/2009,L,40,109.9,111.1,-1.2,3.3,0.33,11.1,0.0,10.3,5.5,33.3,50.0,61.5,9.2,97.13
Roy Hibbert,IND,IND vs. MIL,04/15/2009,W,17,86.5,115.8,-29.3,12.5,1.00,8.3,12.5,13.6,13.2,8.3,42.9,51.9,27.5,105.56
Rudy Gay,MEM,MEM vs. ATL,04/15/2009,W,38,112.2,86.3,25.9,12.5,3.00,15.8,0.0,0.0,0.0,5.3,61.5,67.8,20.3,92.60
Jason Hart,DEN,DEN @ POR,04/15/2009,L,5,100.0,90.0,10.0,33.3,1.00,33.3,0.0,0.0,0.0,33.3,100,100,18.2,92.90
Anthony Johnson,ORL,ORL vs. CHA,04/15/2009,W,18,128.1,96.9,31.3,26.7,4.00,50.0,0.0,0.0,0.0,12.5,50.0,52.1,10.0,85.25
Ryan Gomes,MIN,MIN vs. SAC,04/15/2009,L,34,103.1,104.7,-1.6,5.6,0.50,5.3,6.1,18.2,12.1,10.5,45.8,51.8,23.7,90.80
Josh McRoberts,IND,IND vs. MIL,04/15/2009,W,16,154.3,97.0,57.3,13.3,0.00,28.6,15.4,5.9,10.0,0.0,60.0,60.0,11.9,103.18
Kendrick Perkins,BOS,BOS vs. WAS,04/15/2009,W,13,104.2,108.7,-4.5,20.0,0.50,11.1,12.5,22.2,17.6,22.2,83.3,83.3,28.6,89.64
Kurt Thomas,SAS,SAS vs. NOH,04/15/2009,W,17,116.1,158.6,-42.5,7.1,0.00,33.3,21.4,0.0,14.3,0.0,50.0,50.0,5.4,82.71
Travis Diener,IND,IND vs. MIL,04/15/2009,W,9,185.0,68.4,116.6,36.4,0.00,100.0,0.0,25.0,15.8,0.0,0.0,0.0,0.0,108.63
Samuel Dalembert,PHI,PHI @ CLE,04/15/2009,W,11,81.0,123.8,-42.9,14.3,0.00,50.0,0.0,16.7,6.7,0.0,0.0,0.0,4.8,94.50
Leon Powe,BOS,BOS vs. WAS,04/15/2009,W,27,107.8,101.9,5.9,14.3,1.00,11.8,11.1,40.0,25.0,11.8,60.0,68.8,24.2,92.39
Tyson Chandler,NOH,NOH @ SAS,04/15/2009,L,20,115.8,113.5,2.3,0.0,0.00,0.0,0.0,15.0,9.1,33.3,80.0,85.0,23.1,89.18
Mouhamed Sene,NYK,NYK vs. NJN,04/15/2009,W,6,91.7,91.7,0.0,0.0,0.00,0.0,33.3,37.5,35.7,33.3,50.0,61.5,20.0,103.16
Bruce Bowen,SAS,SAS vs. NOH,04/15/2009,W,10,100.0,147.4,-47.4,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,87.80
Antonio Daniels,NOH,NOH @ SAS,04/15/2009,L,6,81.8,118.2,-36.4,75.0,0.00,75.0,0.0,20.0,11.1,0.0,0.0,0.0,8.3,92.90
Ike Diogu,SAC,SAC @ MIN,04/15/2009,W,40,101.3,105.3,-4.0,0.0,0.00,0.0,8.1,28.6,18.1,13.0,58.8,64.1,27.4,91.14
Travis Outlaw,POR,POR vs. DEN,04/15/2009,W,25,132.0,83.7,48.3,0.0,0.00,0.0,0.0,8.8,6.1,20.0,94.4,90.2,30.0,93.48
Linton Johnson,CHI,CHI vs. TOR,04/15/2009,L,4,66.7,112.5,-45.8,0.0,0.00,0.0,0.0,16.7,9.1,0.0,50.0,50.0,22.2,92.38
Michael Ruffin,POR,POR vs. DEN,04/15/2009,W,5,81.8,90.9,-9.1,0.0,0.00,0.0,20.0,0.0,10.0,0.0,0.0,0.0,7.1,97.18
Cartier Martin,CHA,CHA @ ORL,04/15/2009,L,6,66.7,75.0,-8.3,50.0,0.00,33.3,0.0,0.0,0.0,0.0,0.0,0.0,15.4,96.27
Earl Watson,OKC,OKC @ LAC,04/15/2009,W,30,122.7,78.5,44.3,51.9,3.50,46.7,0.0,12.9,6.8,13.3,60.0,63.3,21.3,106.76
James Singleton,DAL,DAL vs. HOU,04/15/2009,W,1,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.40
Marko Jaric,MEM,MEM vs. ATL,04/15/2009,W,23,91.3,102.2,-10.9,14.3,2.00,50.0,0.0,18.5,9.4,25.0,0.0,0.0,3.9,96.28
Darius Songaila,WAS,WAS @ BOS,04/15/2009,L,27,117.0,117.3,-0.3,17.6,3.00,25.0,8.0,24.0,16.0,8.3,62.5,62.5,15.0,95.26
Adonal Foyle,ORL,ORL vs. CHA,04/15/2009,W,6,75.0,66.7,8.3,0.0,0.00,0.0,0.0,37.5,20.0,0.0,0.0,56.8,7.7,96.27
Brian Cook,HOU,HOU @ DAL,04/15/2009,L,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,96.00
Eddie House,BOS,BOS vs. WAS,04/15/2009,W,29,134.5,115.5,19.0,4.3,0.00,7.7,0.0,7.7,3.8,0.0,83.3,83.3,17.9,97.80
Tyronn Lue,ORL,ORL vs. CHA,04/15/2009,W,6,75.0,66.7,8.3,33.3,0.00,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,96.27
Mark Madsen,MIN,MIN vs. SAC,04/15/2009,L,10,94.7,88.2,6.5,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,89.23
Nick Collison,OKC,OKC @ LAC,04/15/2009,W,25,117.5,78.9,38.6,23.5,0.00,22.2,4.3,20.0,12.5,0.0,61.5,61.2,22.2,108.50
Royal Ivey,PHI,PHI @ CLE,04/15/2009,W,14,89.7,112.5,-22.8,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,103.11
Kirk Hinrich,CHI,CHI vs. TOR,04/15/2009,L,17,86.8,91.9,-5.0,15.4,0.00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,105.35
Jeremy Richardson,ORL,ORL vs. CHA,04/15/2009,W,10,84.2,68.4,15.8,33.3,1.00,14.3,0.0,26.7,14.8,14.3,70.0,70.0,28.6,87.69
Rajon Rondo,BOS,BOS vs. WAS,04/15/2009,W,10,110.5,94.4,16.1,12.5,1.00,50.0,0.0,0.0,0.0,50.0,0.0,0.0,4.5,89.85
George Hill,SAS,SAS vs. NOH,04/15/2009,W,4,14.3,71.4,-57.1,0.0,0.00,0.0,0.0,40.0,25.0,0.0,0.0,0.0,14.3,96.51
Danny Granger,IND,IND vs. MIL,04/15/2009,W,42,113.3,101.1,12.2,17.4,0.67,12.9,5.3,13.2,9.9,19.4,78.1,84.0,26.2,103.06
Hamed Haddadi,MEM,MEM vs. ATL,04/15/2009,W,6,153.8,83.3,70.5,20.0,1.00,25.0,0.0,33.3,25.0,25.0,0.0,28.4,23.1,105.91
Brian Cardinal,MIN,MIN vs. SAC,04/15/2009,L,20,92.1,108.3,-16.2,23.1,0.00,42.9,8.3,13.3,10.3,0.0,0.0,0.0,8.7,88.29
Juwan Howard,CHA,CHA @ ORL,04/15/2009,L,11,110.5,131.6,-21.1,0.0,0.00,0.0,0.0,7.7,5.3,0.0,60.0,63.3,28.6,87.27
Cedric Simmons,SAC,SAC @ MIN,04/15/2009,W,2,175.0,75.0,100.0,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,128.00
Johan Petro,DEN,DEN @ POR,04/15/2009,L,6,90.9,75.0,15.9,25.0,1.00,20.0,20.0,33.3,27.3,20.0,0.0,17.4,33.3,100.98
Lou Williams,PHI,PHI @ CLE,04/15/2009,W,32,108.5,110.7,-2.2,0.0,0.00,0.0,0.0,7.4,4.2,12.5,63.6,69.6,23.5,86.58
Antoine Wright,DAL,DAL vs. HOU,04/15/2009,W,7,66.7,76.5,-9.8,0.0,0.00,0.0,0.0,27.3,16.7,100.0,0.0,0.0,6.7,114.57
Chuck Hayes,HOU,HOU @ DAL,04/15/2009,L,10,95.0,100.0,-5.0,12.5,0.00,50.0,9.1,14.3,11.1,0.0,0.0,0.0,4.3,94.95
Jeff Green,OKC,OKC @ LAC,04/15/2009,W,27,120.7,81.0,39.7,5.3,0.50,5.9,3.8,16.7,10.0,11.8,62.5,69.0,24.6,103.05
Devin Brown,NOH,NOH @ SAS,04/15/2009,L,5,90.0,145.5,-55.5,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.1,98.31
Kevin Ollie,MIN,MIN vs. SAC,04/15/2009,L,10,89.5,116.7,-27.2,50.0,3.00,60.0,0.0,16.7,6.3,20.0,0.0,0.0,9.5,93.97
Anthony Morrow,GSW,GSW @ PHX,04/15/2009,L,44,118.9,114.4,4.4,11.1,1.50,10.7,12.5,11.1,11.8,7.1,65.9,69.4,22.7,98.44
Jeff Foster,IND,IND vs. MIL,04/15/2009,W,15,100.0,109.1,-9.1,15.4,1.00,40.0,6.3,26.7,16.1,40.0,0.0,0.0,8.1,104.01
Sean May,CHA,CHA @ ORL,04/15/2009,L,17,79.3,100.0,-20.7,20.0,1.00,11.1,11.8,27.3,20.5,11.1,14.3,13.4,24.2,83.48
Rafer Alston,ORL,ORL vs. CHA,04/15/2009,W,24,111.6,79.1,32.6,15.4,2.00,16.7,0.0,4.5,2.2,8.3,81.3,84.5,20.8,86.00
Pops Mensah-Bonsu,TOR,TOR @ CHI,04/15/2009,W,5,77.8,80.0,-2.2,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,90.00
Richard Jefferson,MIL,MIL @ IND,04/15/2009,L,32,98.6,102.9,-4.4,6.7,0.25,3.8,0.0,13.3,5.7,15.4,72.5,72.7,30.5,103.90
Melvin Ely,NOH,NOH @ SAS,04/15/2009,L,11,77.8,111.1,-33.3,16.7,0.00,33.3,0.0,0.0,0.0,0.0,0.0,0.0,11.1,80.37
John Salmons,CHI,CHI vs. TOR,04/15/2009,L,29,96.7,118.3,-21.6,4.5,0.50,8.3,0.0,6.7,3.3,16.7,21.4,28.5,17.2,100.21
Keith Bogans,MIL,MIL @ IND,04/15/2009,L,5,36.4,127.3,-90.9,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,102.86
Jarvis Hayes,NJN,NJN @ NYK,04/15/2009,L,20,86.8,121.6,-34.8,9.1,0.33,11.1,4.0,14.3,8.7,33.3,20.0,20.0,16.0,88.67
Darko Milicic,MEM,MEM vs. ATL,04/15/2009,W,10,66.7,126.3,-59.6,20.0,0.00,20.0,9.1,23.1,16.7,0.0,0.0,12.9,20.0,86.63
Mario Chalmers,MIA,MIA vs. DET,04/15/2009,W,22,118.9,102.7,16.2,52.6,5.00,55.6,0.0,9.1,4.8,11.1,20.0,34.0,16.7,81.66
Donte Greene,SAC,SAC @ MIN,04/15/2009,W,14,124.1,96.4,27.7,0.0,0.00,0.0,12.5,7.7,10.3,50.0,0.0,0.0,5.6,101.71
Francisco Garcia,SAC,SAC @ MIN,04/15/2009,W,36,95.4,96.9,-1.5,25.0,5.00,35.7,2.9,5.3,4.2,7.1,14.3,25.4,12.5,87.98
Mario West,ATL,ATL @ MEM,04/15/2009,L,30,101.7,104.9,-3.2,15.0,1.50,33.3,3.7,8.7,6.0,22.2,0.0,31.5,9.7,96.43
D.J. Augustin,CHA,CHA @ ORL,04/15/2009,L,42,79.7,114.7,-34.9,5.9,0.50,7.1,2.4,0.0,1.1,14.3,22.2,40.2,15.5,85.93
Jarrett Jack,IND,IND vs. MIL,04/15/2009,W,37,109.9,100.0,9.9,34.5,10.00,43.5,0.0,6.3,3.6,4.3,12.5,34.7,14.1,104.81
Sean Williams,NJN,NJN @ NYK,04/15/2009,L,11,71.4,100.0,-28.6,25.0,1.00,16.7,11.1,7.7,9.7,16.7,25.0,25.0,17.9,89.73
Rasho Nesterovic,IND,IND vs. MIL,04/15/2009,W,7,100.0,115.4,-15.4,25.0,1.00,33.3,16.7,30.0,25.0,33.3,0.0,0.0,12.5,88.36
Anthony Carter,DEN,DEN @ POR,04/15/2009,L,18,58.3,144.7,-86.4,0.0,0.00,0.0,10.7,0.0,7.1,40.0,25.0,25.0,22.2,98.12
Derrick Rose,CHI,CHI vs. TOR,04/15/2009,L,43,109.3,116.1,-6.8,36.7,5.50,35.5,6.7,7.3,7.0,6.5,50.0,57.1,20.8,97.43
Brook Lopez,NJN,NJN @ NYK,04/15/2009,L,30,66.7,119.6,-53.0,9.1,0.50,7.7,8.8,16.7,12.1,15.4,22.2,30.4,17.4,91.33
Troy Murphy,IND,IND vs. MIL,04/15/2009,W,25,85.5,110.9,-25.5,0.0,0.00,0.0,15.4,25.0,20.7,9.1,50.0,52.7,18.0,106.24
Courtney Lee,ORL,ORL vs. CHA,04/15/2009,W,24,111.6,79.1,32.6,5.9,0.00,20.0,0.0,4.5,2.2,0.0,25.0,33.8,8.3,86.00
Jawad Williams,CLE,CLE vs. PHI,04/15/2009,L,10,130.0,95.0,35.0,0.0,0.00,0.0,16.7,10.0,12.5,14.3,66.7,66.7,31.8,97.66
Jared Jeffries,NYK,NYK vs. NJN,04/15/2009,W,25,114.9,64.6,50.3,0.0,0.00,0.0,3.8,9.7,7.0,0.0,25.0,25.0,15.1,91.32
Jared Dudley,PHX,PHX vs. GSW,04/15/2009,W,19,109.8,100.0,9.8,0.0,0.00,0.0,16.7,12.5,14.6,11.1,50.0,54.9,17.3,100.10
Lou Amundson,PHX,PHX vs. GSW,04/15/2009,W,14,126.9,92.3,34.6,0.0,0.00,0.0,6.7,5.9,6.3,0.0,20.0,34.0,18.2,92.56
Quentin Richardson,NYK,NYK vs. NJN,04/15/2009,W,11,95.7,128.6,-32.9,0.0,0.00,0.0,7.1,27.3,16.0,11.1,56.3,56.3,32.1,93.45
Nicolas Batum,POR,POR vs. DEN,04/15/2009,W,15,93.1,72.4,20.7,0.0,0.00,0.0,7.7,26.7,17.9,0.0,37.5,37.5,11.8,91.08
Roko Ukic,TOR,TOR @ CHI,04/15/2009,W,12,107.7,78.6,29.1,57.1,2.00,30.8,0.0,7.1,3.7,15.4,50.0,58.1,30.0,104.33
Juan Dixon,WAS,WAS @ BOS,04/15/2009,L,24,102.0,134.6,-32.6,13.3,0.50,15.4,0.0,3.7,2.2,30.8,16.7,21.8,21.2,100.56
James Posey,NOH,NOH @ SAS,04/15/2009,L,30,111.5,113.0,-1.4,4.8,0.00,11.1,0.0,4.3,2.1,0.0,58.3,54.9,14.3,85.37
Yi Jianlian,NJN,NJN @ NYK,04/15/2009,L,16,60.7,123.3,-62.6,0.0,0.00,0.0,9.5,7.1,8.6,12.5,16.7,29.1,21.6,89.33
Sergio Rodriguez,POR,POR vs. DEN,04/15/2009,W,18,142.1,75.0,67.1,70.6,3.00,54.5,0.0,4.3,2.8,18.2,58.3,58.3,24.4,96.78
Steve Novak,LAC,LAC vs. OKC,04/15/2009,L,20,73.9,119.6,-45.7,0.0,0.00,0.0,0.0,22.2,10.0,0.0,25.0,25.0,11.8,111.05
Sasha Pavlovic,CLE,CLE vs. PHI,04/15/2009,L,41,109.2,116.9,-7.7,8.0,0.40,7.7,2.6,8.0,4.7,19.2,55.6,53.0,27.3,88.92
Vladimir Radmanovic,CHA,CHA @ ORL,04/15/2009,L,17,96.6,127.6,-31.0,22.2,0.67,20.0,0.0,15.8,8.8,30.0,25.0,30.7,23.5,84.53
Nazr Mohammed,CHA,CHA @ ORL,04/15/2009,L,17,93.5,90.3,3.2,0.0,0.00,0.0,7.7,23.5,16.7,0.0,50.0,51.0,36.4,86.34
Peja Stojakovic,NOH,NOH @ SAS,04/15/2009,L,42,98.7,102.6,-3.9,0.0,0.00,0.0,0.0,13.2,6.8,20.0,25.0,25.0,12.8,87.97
Michael Finley,SAS,SAS vs. NOH,04/15/2009,W,39,113.7,90.1,23.6,7.4,1.00,11.1,2.9,8.6,5.8,11.1,57.1,58.9,18.8,88.58
Marreese Speights,PHI,PHI @ CLE,04/15/2009,W,14,114.8,108.0,6.8,0.0,0.00,0.0,14.3,8.3,10.5,14.3,20.0,34.0,22.6,86.51
DJ White,OKC,OKC @ LAC,04/15/2009,W,24,116.4,77.8,38.6,10.0,2.00,12.5,18.2,26.9,22.9,6.3,50.0,54.5,23.0,107.58
Bobby Brown,MIN,MIN vs. SAC,04/15/2009,L,9,100.0,80.0,20.0,25.0,0.00,16.7,14.3,0.0,9.5,0.0,20.0,20.0,21.7,85.03
Chris Duhon,NYK,NYK vs. NJN,04/15/2009,W,27,126.4,63.5,63.0,26.1,6.00,46.2,0.0,3.2,1.8,7.7,58.3,58.3,11.9,92.03
Joe Alexander,MIL,MIL @ IND,04/15/2009,L,13,107.1,125.0,-17.9,18.2,0.00,33.3,0.0,15.4,6.7,0.0,25.0,25.0,12.1,101.91
Jose Calderon,TOR,TOR @ CHI,04/15/2009,W,36,110.7,104.0,6.7,48.3,7.00,48.3,0.0,12.2,6.5,6.9,50.0,54.3,16.9,100.14
Carmelo Anthony,DEN,DEN @ POR,04/15/2009,L,30,90.9,103.5,-12.6,6.3,0.50,4.2,2.9,22.7,10.7,8.3,16.7,29.1,34.8,90.76
Greg Oden,POR,POR vs. DEN,04/15/2009,W,20,142.5,82.5,60.0,0.0,0.00,0.0,0.0,16.0,10.8,10.0,50.0,57.9,24.4,94.19
J.J. Barea,DAL,DAL vs. HOU,04/15/2009,W,26,91.7,87.8,3.9,27.8,0.00,35.7,0.0,3.7,2.0,0.0,22.2,22.2,18.0,90.64
Rashad McCants,SAC,SAC @ MIN,04/15/2009,W,28,105.6,101.9,3.7,30.8,0.00,25.0,0.0,6.9,3.5,0.0,54.2,56.3,19.7,93.52
Willie Green,PHI,PHI @ CLE,04/15/2009,W,20,105.4,107.9,-2.5,17.6,3.00,37.5,0.0,0.0,0.0,12.5,25.0,25.0,11.9,91.72
Jason Kapono,TOR,TOR @ CHI,04/15/2009,W,20,100.0,128.6,-28.6,0.0,0.00,0.0,0.0,13.0,7.1,0.0,75.0,75.0,13.0,97.66
Joakim Noah,CHI,CHI vs. TOR,04/15/2009,L,31,100.0,112.7,-12.7,0.0,0.00,0.0,16.7,8.8,12.9,0.0,72.7,74.3,15.1,96.72
Mikki Moore,BOS,BOS vs. WAS,04/15/2009,W,27,128.1,118.2,9.9,11.5,1.00,23.1,12.5,8.7,10.6,23.1,50.0,50.9,16.1,100.53
Wally Szczerbiak,CLE,CLE vs. PHI,04/15/2009,L,44,117.5,119.0,-1.5,26.7,8.00,36.4,2.9,21.2,11.8,4.5,81.8,82.3,15.2,87.75
