Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Bernard James,DAL,DAL vs. NOH,04/17/2013,W,3,66.7,200.0,-133.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,16.7,80.00
Perry Jones III,OKC,OKC vs. MIL,04/17/2013,L,39,102.7,101.4,1.4,0.0,0.00,0.0,4.4,15.6,10.0,6.3,46.7,45.3,18.8,91.66
Brandon Jennings,MIL,MIL @ OKC,04/17/2013,W,23,88.1,109.3,-21.2,25.0,1.00,11.1,0.0,7.7,3.9,11.1,60.7,60.7,32.0,88.89
Dwyane Wade,MIA,MIA vs. ORL,04/17/2013,W,23,120.0,120.0,0.0,71.4,5.00,33.3,9.5,15.8,12.5,6.7,60.0,56.7,40.0,93.04
Wayne Ellington,CLE,CLE @ CHA,04/17/2013,L,18,108.3,102.8,5.6,9.1,0.00,12.5,0.0,0.0,0.0,0.0,91.7,94.5,17.9,93.88
Mike Dunleavy,MIL,MIL @ OKC,04/17/2013,W,28,108.3,98.0,10.4,0.0,0.00,0.0,0.0,9.7,5.0,0.0,54.5,56.8,20.0,84.40
Terrence Williams,BOS,BOS @ TOR,04/17/2013,L,28,94.2,115.7,-21.5,38.5,5.00,23.8,0.0,17.4,7.7,4.8,42.9,40.3,28.1,88.19
Chris Singleton,WAS,WAS @ CHI,04/17/2013,L,31,117.9,87.3,30.6,0.0,0.00,0.0,0.0,23.3,12.1,0.0,65.0,65.0,15.4,87.01
Andrew Nicholson,ORL,ORL @ MIA,04/17/2013,L,11,105.0,147.6,-42.6,0.0,0.00,0.0,8.3,25.0,15.0,11.1,75.0,75.0,37.5,90.69
Klay Thompson,GSW,GSW @ POR,04/17/2013,W,38,93.5,84.4,9.1,0.0,0.00,0.0,0.0,7.0,3.4,9.1,60.5,60.4,25.3,96.54
Mirza Teletovic,BKN,BKN vs. DET,04/17/2013,W,11,66.7,116.0,-49.3,0.0,0.00,0.0,0.0,0.0,0.0,12.5,57.1,57.1,32.0,108.55
John Henson,MIL,MIL @ OKC,04/17/2013,W,44,104.8,97.6,7.2,4.5,0.50,3.8,16.7,16.3,16.5,7.7,57.9,62.2,25.3,89.80
Terrence Jones,HOU,HOU @ LAL,04/17/2013,L,13,88.0,113.0,-25.0,33.3,0.00,50.0,8.3,15.4,12.0,0.0,100,100,7.1,88.50
Jimmer Fredette,SAC,SAC vs. LAC,04/17/2013,L,7,84.6,115.4,-30.8,0.0,0.00,0.0,0.0,0.0,0.0,33.3,50.0,41.0,21.4,90.87
John Jenkins,ATL,ATL @ NYK,04/17/2013,L,39,94.9,100.0,-5.1,13.0,1.50,11.5,0.0,6.5,3.3,7.7,42.1,47.2,24.0,95.72
Mike James,DAL,DAL vs. NOH,04/17/2013,W,18,80.0,79.4,0.6,22.2,2.00,25.0,0.0,0.0,0.0,12.5,90.0,90.0,16.7,94.72
Joel Anthony,MIA,MIA vs. ORL,04/17/2013,W,4,83.3,166.7,-83.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,16.7,83.48
Richard Hamilton,CHI,CHI vs. WAS,04/17/2013,W,12,91.7,100.0,-8.3,25.0,2.00,40.0,0.0,0.0,0.0,20.0,50.0,50.0,11.5,102.11
Jordan Crawford,BOS,BOS @ TOR,04/17/2013,L,36,97.1,114.9,-17.9,23.8,2.50,22.7,5.1,13.8,8.8,9.1,50.0,53.8,22.7,89.42
Shawn Marion,DAL,DAL vs. NOH,04/17/2013,W,31,108.6,80.3,28.3,15.8,1.50,17.6,4.0,16.2,11.3,11.8,58.3,60.3,22.2,92.78
Hasheem Thabeet,OKC,OKC vs. MIL,04/17/2013,L,21,116.2,76.3,39.9,11.8,2.00,40.0,18.2,17.4,17.8,20.0,100,100,6.7,87.31
Mike Conley,MEM,MEM vs. UTA,04/17/2013,W,32,107.1,73.7,33.5,26.3,2.50,26.3,2.8,5.1,4.0,10.5,50.0,54.9,19.7,85.80
Gustavo Ayon,MIL,MIL @ OKC,04/17/2013,W,28,114.0,86.0,28.0,5.6,0.00,10.0,10.3,29.0,20.0,0.0,44.4,44.4,14.8,87.38
Viacheslav Kravtsov,DET,DET @ BKN,04/17/2013,L,7,126.7,50.0,76.7,0.0,0.00,0.0,55.6,0.0,27.8,0.0,60.0,60.0,23.8,110.77
Chris Wilcox,BOS,BOS @ TOR,04/17/2013,L,13,85.7,132.1,-46.4,0.0,0.00,0.0,0.0,8.3,4.3,0.0,100,100,3.6,100.80
Amir Johnson,TOR,TOR vs. BOS,04/17/2013,W,23,135.4,94.0,41.4,9.5,0.00,28.6,0.0,9.1,4.9,0.0,62.5,61.5,9.6,102.68
Jason Thompson,SAC,SAC vs. LAC,04/17/2013,L,26,111.8,107.7,4.1,0.0,0.00,0.0,3.4,20.0,11.1,0.0,42.9,50.8,13.1,96.69
Rodney Stuckey,DET,DET @ BKN,04/17/2013,L,27,83.9,100.0,-16.1,13.3,1.00,16.7,0.0,0.0,0.0,16.7,68.8,68.8,15.9,99.96
David Lee,GSW,GSW @ POR,04/17/2013,W,32,106.5,82.3,24.2,5.9,1.00,6.7,0.0,31.3,15.6,6.7,75.0,75.1,20.0,93.60
Shaun Livingston,CLE,CLE @ CHA,04/17/2013,L,20,97.6,95.0,2.6,13.3,0.00,50.0,0.0,0.0,0.0,0.0,50.0,50.0,4.8,97.44
Luke Ridnour,MIN,MIN @ SAS,04/17/2013,W,22,116.7,89.8,26.9,35.3,3.00,33.3,0.0,5.9,2.6,11.1,45.0,45.0,23.1,104.53
DeMarcus Cousins,SAC,SAC vs. LAC,04/17/2013,L,41,119.5,114.3,5.2,13.6,1.00,8.6,9.1,42.9,25.6,8.6,58.3,62.4,33.7,96.27
Pablo Prigioni,NYK,NYK vs. ATL,04/17/2013,W,11,104.5,69.6,35.0,50.0,3.00,42.9,9.1,36.4,22.7,14.3,133.3,133.3,16.0,96.92
Spencer Hawes,PHI,PHI @ IND,04/17/2013,W,4,162.5,44.4,118.1,0.0,0.00,0.0,0.0,0.0,0.0,0.0,75.0,75.0,22.2,96.38
Lavoy Allen,PHI,PHI @ IND,04/17/2013,W,32,104.6,100.0,4.6,0.0,0.00,0.0,10.3,26.7,18.6,21.4,44.4,51.1,18.9,95.75
Patty Mills,SAS,SAS vs. MIN,04/17/2013,L,9,81.3,117.6,-36.4,0.0,0.00,0.0,0.0,11.1,5.6,0.0,90.0,90.0,31.3,92.09
Kirk Hinrich,CHI,CHI vs. WAS,04/17/2013,W,25,122.9,85.4,37.5,31.3,5.00,31.3,0.0,6.5,4.1,6.3,88.9,87.2,20.0,92.84
Fab Melo,BOS,BOS @ TOR,04/17/2013,L,17,96.8,109.4,-12.6,0.0,0.00,0.0,0.0,12.5,6.1,33.3,50.0,50.0,8.6,86.73
Dwight Howard,LAL,LAL vs. HOU,04/17/2013,W,46,98.9,95.2,3.6,8.7,0.50,7.7,5.5,32.6,17.8,15.4,40.0,41.2,22.4,89.15
Andre Iguodala,DEN,DEN vs. PHX,04/17/2013,W,31,118.5,94.0,24.4,21.7,1.67,20.0,3.7,8.7,6.8,12.0,57.1,60.1,26.7,101.48
Darius Morris,LAL,LAL vs. HOU,04/17/2013,W,16,83.3,76.7,6.7,28.6,1.00,33.3,0.0,6.3,3.0,33.3,125.0,125.0,11.1,92.64
Shavlik Randolph,BOS,BOS @ TOR,04/17/2013,L,13,96.3,124.0,-27.7,0.0,0.00,0.0,13.3,18.2,15.4,16.7,50.0,51.2,20.0,98.92
Josh Akognon,DAL,DAL vs. NOH,04/17/2013,W,2,50.0,200.0,-150.0,0.0,0.00,0.0,0.0,33.3,25.0,0.0,0.0,0.0,0.0,74.12
Cartier Martin,WAS,WAS @ CHI,04/17/2013,L,9,38.9,161.1,-122.2,0.0,0.00,0.0,0.0,12.5,4.8,33.3,0.0,0.0,15.8,97.30
Jonas Valanciunas,TOR,TOR vs. BOS,04/17/2013,W,29,127.1,91.7,35.5,0.0,0.00,0.0,10.7,13.3,12.1,22.2,60.0,66.6,26.9,99.77
Jrue Holiday,PHI,PHI @ IND,04/17/2013,W,9,127.8,68.4,59.4,0.0,0.00,0.0,0.0,8.3,5.9,33.3,125.0,125.0,15.8,95.83
Chris Copeland,NYK,NYK vs. ATL,04/17/2013,W,40,108.9,93.7,15.2,4.8,0.33,2.8,6.8,0.0,3.4,8.3,50.0,50.7,37.6,94.13
Charlie Villanueva,DET,DET @ BKN,04/17/2013,L,6,107.7,130.8,-23.1,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.7,107.28
Victor Claver,POR,POR vs. GSW,04/17/2013,L,34,88.7,98.6,-9.8,12.0,3.00,37.5,0.0,7.9,4.2,12.5,0.0,0.0,6.5,98.52
Gerald Green,IND,IND vs. PHI,04/17/2013,L,40,103.8,112.7,-8.9,5.9,0.33,3.7,2.4,14.7,7.9,11.1,73.9,72.5,28.0,95.52
Greg Stiemsma,MIN,MIN @ SAS,04/17/2013,W,33,102.9,85.5,17.4,0.0,0.00,0.0,2.8,26.7,13.6,0.0,75.0,75.0,11.0,101.88
Kyrie Irving,CLE,CLE @ CHA,04/17/2013,L,36,107.0,105.6,1.4,50.0,2.50,27.8,0.0,14.3,7.0,11.1,50.0,55.1,34.2,95.95
Jamaal Tinsley,UTA,UTA @ MEM,04/17/2013,L,15,85.2,92.9,-7.7,20.0,1.00,50.0,0.0,0.0,0.0,50.0,0.0,0.0,6.1,88.39
Diante Garrett,PHX,PHX @ DEN,04/17/2013,L,15,100.0,118.2,-18.2,21.4,1.50,25.0,4.2,0.0,2.4,16.7,0.0,0.0,20.9,106.67
Dion Waiters,CLE,CLE @ CHA,04/17/2013,L,22,85.4,127.7,-42.2,27.3,1.00,14.3,0.0,0.0,0.0,14.3,50.0,54.2,36.7,102.40
Jeremy Evans,UTA,UTA @ MEM,04/17/2013,L,2,66.7,75.0,-8.3,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,0.0,112.00
Nick Young,PHI,PHI @ IND,04/17/2013,W,6,50.0,92.3,-42.3,0.0,0.00,0.0,0.0,0.0,0.0,33.3,0.0,0.0,25.0,98.63
Quincy Acy,TOR,TOR vs. BOS,04/17/2013,W,25,110.6,91.5,19.1,6.3,1.00,14.3,0.0,21.4,11.8,14.3,50.0,41.0,11.3,88.70
Darius Miller,NOH,NOH @ DAL,04/17/2013,L,7,107.1,73.3,33.8,0.0,0.00,0.0,0.0,14.3,6.7,50.0,0.0,0.0,11.8,99.67
Carlos Delfino,HOU,HOU @ LAL,04/17/2013,L,15,100.0,97.0,3.0,18.2,0.00,33.3,0.0,12.5,6.5,0.0,0.0,0.0,11.4,102.96
Gerald Henderson,CHA,CHA vs. CLE,04/17/2013,W,35,111.0,106.8,4.2,27.3,1.20,23.1,3.8,6.5,5.3,19.2,46.2,50.8,25.6,99.85
Earl Clark,LAL,LAL vs. HOU,04/17/2013,W,12,73.9,96.0,-22.1,0.0,0.00,0.0,0.0,8.3,3.8,50.0,0.0,0.0,7.7,95.08
DeShawn Stevenson,ATL,ATL @ NYK,04/17/2013,L,24,104.3,114.3,-10.0,5.0,0.00,8.3,4.3,7.4,6.0,0.0,9.1,9.1,20.4,96.87
Dirk Nowitzki,DAL,DAL vs. NOH,04/17/2013,W,28,94.6,89.3,5.4,25.0,0.00,21.1,3.6,21.1,13.6,0.0,46.7,50.4,25.9,95.77
Daequan Cook,CHI,CHI vs. WAS,04/17/2013,W,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.21
Jason Collins,WAS,WAS @ CHI,04/17/2013,L,17,115.6,81.3,34.4,0.0,0.00,0.0,5.9,16.7,10.3,25.0,0.0,34.7,10.3,90.71
Sam Young,IND,IND vs. PHI,04/17/2013,L,20,100.0,92.3,7.7,0.0,0.00,0.0,0.0,13.6,7.1,0.0,50.0,53.2,9.3,93.37
Jarvis Varnado,MIA,MIA vs. ORL,04/17/2013,W,5,77.8,125.0,-47.2,33.3,1.00,50.0,0.0,40.0,22.2,50.0,0.0,0.0,11.1,85.89
James Jones,MIA,MIA vs. ORL,04/17/2013,W,6,90.9,130.0,-39.1,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,85.67
Terrel Harris,NOH,NOH @ DAL,04/17/2013,L,3,14.3,116.7,-102.4,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,28.6,124.88
Joakim Noah,CHI,CHI vs. WAS,04/17/2013,W,14,80.8,136.0,-55.2,12.5,0.50,25.0,0.0,7.1,3.8,50.0,0.0,0.0,10.3,85.30
Doron Lamb,ORL,ORL @ MIA,04/17/2013,L,27,91.8,123.5,-31.7,5.6,0.00,14.3,0.0,16.0,7.7,0.0,16.7,16.7,10.3,88.78
Kent Bazemore,GSW,GSW @ POR,04/17/2013,W,4,80.0,130.0,-50.0,33.3,0.00,33.3,0.0,0.0,0.0,0.0,0.0,0.0,18.2,124.51
John Salmons,SAC,SAC vs. LAC,04/17/2013,L,30,115.5,107.0,8.5,3.8,0.50,14.3,3.2,6.5,4.8,28.6,25.0,25.0,8.8,92.00
Kyle O'Quinn,ORL,ORL @ MIA,04/17/2013,L,9,94.1,106.3,-12.1,12.5,1.00,33.3,16.7,22.2,19.0,33.3,0.0,0.0,8.7,83.96
Kendall Marshall,PHX,PHX @ DEN,04/17/2013,L,41,101.2,120.2,-19.0,41.2,0.00,73.7,2.0,5.0,3.3,0.0,20.0,20.0,5.1,98.70
Quentin Richardson,NYK,NYK vs. ATL,04/17/2013,W,29,82.8,98.3,-15.5,5.6,0.50,6.7,12.2,14.3,13.2,13.3,13.6,21.0,19.7,96.28
Keith Bogans,BKN,BKN vs. DET,04/17/2013,W,16,100.0,102.7,-2.7,7.1,0.00,16.7,0.0,0.0,0.0,0.0,25.0,28.2,12.2,109.40
Eric Maynor,POR,POR vs. GSW,04/17/2013,L,10,142.1,150.0,-7.9,54.5,6.00,75.0,0.0,0.0,0.0,12.5,0.0,0.0,9.1,90.03
Festus Ezeli,GSW,GSW @ POR,04/17/2013,W,16,93.9,117.1,-23.2,15.4,2.00,28.6,20.0,0.0,11.8,14.3,25.0,25.0,12.5,99.38
Andrew Goudelock,LAL,LAL vs. HOU,04/17/2013,W,6,30.8,114.3,-83.5,0.0,0.00,0.0,11.1,0.0,6.7,0.0,0.0,0.0,14.3,104.52
Derrick Favors,UTA,UTA @ MEM,04/17/2013,L,27,76.6,102.1,-25.5,23.1,1.50,21.4,12.5,24.1,18.0,14.3,22.2,22.2,19.0,85.77
Ryan Hollins,LAC,LAC @ SAC,04/17/2013,W,18,121.4,105.1,16.3,0.0,0.00,0.0,11.8,5.0,8.1,20.0,0.0,53.2,10.4,105.78
Manu Ginobili,SAS,SAS vs. MIN,04/17/2013,L,12,125.9,88.9,37.0,20.0,1.00,25.0,0.0,7.1,4.0,25.0,25.0,25.0,20.7,110.14
Eric Bledsoe,LAC,LAC @ SAC,04/17/2013,W,13,103.7,92.0,11.7,27.3,1.00,42.9,0.0,20.0,10.7,42.9,0.0,0.0,12.5,98.53
Jonas Jerebko,DET,DET @ BKN,04/17/2013,L,25,98.2,89.3,8.9,0.0,0.00,0.0,0.0,26.1,12.2,25.0,25.0,52.1,12.7,108.73
Luc Mbah a Moute,MIL,MIL @ OKC,04/17/2013,W,6,63.6,145.5,-81.8,50.0,0.00,25.0,0.0,25.0,8.3,0.0,0.0,0.0,23.1,93.45
Anthony Tolliver,ATL,ATL @ NYK,04/17/2013,L,33,97.0,92.3,4.7,0.0,0.00,0.0,8.1,2.4,5.1,9.1,33.3,40.5,14.1,96.10
Jeffery Taylor,CHA,CHA vs. CLE,04/17/2013,W,24,118.8,88.2,30.5,20.0,0.00,33.3,4.5,17.4,11.1,0.0,50.0,50.0,10.9,100.18
Steve Novak,NYK,NYK vs. ATL,04/17/2013,W,41,100.0,103.7,-3.7,9.7,0.00,27.3,0.0,2.2,1.1,0.0,18.8,18.8,8.4,94.56
Meyers Leonard,POR,POR vs. GSW,04/17/2013,L,26,100.0,117.6,-17.6,0.0,0.00,0.0,0.0,11.1,6.0,14.3,58.3,58.3,12.7,94.52
Jodie Meeks,LAL,LAL vs. HOU,04/17/2013,W,37,101.4,100.0,1.4,4.5,0.00,7.7,0.0,5.4,2.4,0.0,25.0,36.9,13.8,92.59
Caron Butler,LAC,LAC @ SAC,04/17/2013,W,22,109.1,111.4,-2.3,0.0,0.00,0.0,0.0,8.7,4.3,11.1,68.8,68.8,18.0,94.64
Ronnie Brewer,OKC,OKC vs. MIL,04/17/2013,L,25,100.0,109.1,-9.1,5.3,0.00,16.7,13.3,11.1,12.3,0.0,20.0,20.0,9.3,86.00
Alec Burks,UTA,UTA @ MEM,04/17/2013,L,13,78.3,100.0,-21.7,0.0,0.00,0.0,0.0,0.0,0.0,12.5,50.0,58.1,28.6,88.33
Orlando Johnson,IND,IND vs. PHI,04/17/2013,L,16,87.5,100.0,-12.5,0.0,0.00,0.0,0.0,20.0,9.1,0.0,12.5,12.5,21.1,96.49
Marreese Speights,CLE,CLE @ CHA,04/17/2013,L,14,67.9,110.3,-42.5,0.0,0.00,0.0,12.5,23.1,17.2,14.3,50.0,50.0,23.3,97.60
Andrew Bogut,GSW,GSW @ POR,04/17/2013,W,17,94.3,69.4,24.8,25.0,1.50,23.1,13.0,22.7,17.8,15.4,12.5,12.5,24.4,98.59
Greg Monroe,DET,DET @ BKN,04/17/2013,L,29,86.4,103.3,-16.9,18.8,0.60,15.0,11.5,32.1,22.2,25.0,50.0,51.0,25.4,99.40
Tayshaun Prince,MEM,MEM vs. UTA,04/17/2013,W,32,103.3,75.0,28.3,8.7,1.00,20.0,0.0,9.8,5.1,20.0,16.7,16.7,10.5,88.83
Kim English,DET,DET @ BKN,04/17/2013,L,13,120.0,90.0,30.0,10.0,0.50,10.0,0.0,7.1,3.4,20.0,50.0,47.8,24.3,107.87
Derek Fisher,OKC,OKC vs. MIL,04/17/2013,L,17,67.7,122.6,-54.8,14.3,1.00,8.3,0.0,0.0,0.0,8.3,27.8,35.4,31.4,88.31
Gary Neal,SAS,SAS vs. MIN,04/17/2013,L,21,100.0,104.5,-4.5,0.0,0.00,0.0,0.0,13.0,6.7,7.1,62.5,66.0,28.6,99.81
Jae Crowder,DAL,DAL vs. NOH,04/17/2013,W,20,115.4,87.8,27.6,10.5,2.00,22.2,15.0,3.7,8.5,11.1,20.0,34.0,15.6,94.64
Matt Barnes,LAC,LAC @ SAC,04/17/2013,W,25,111.1,103.8,7.3,6.3,0.00,7.7,8.7,10.0,9.4,0.0,50.0,50.0,19.7,103.66
Elton Brand,DAL,DAL vs. NOH,04/17/2013,W,16,129.0,83.9,45.2,12.5,0.00,33.3,6.3,16.7,11.8,0.0,25.0,25.0,10.8,90.55
Rashard Lewis,MIA,MIA vs. ORL,04/17/2013,W,25,108.3,91.5,16.8,13.3,0.00,13.3,0.0,30.8,14.8,0.0,62.5,62.1,24.1,90.12
Aron Baynes,SAS,SAS vs. MIN,04/17/2013,L,13,88.5,75.0,13.5,0.0,0.00,0.0,7.1,12.5,10.0,28.6,25.0,41.0,24.1,98.18
