Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Adreian Payne,MIN,MIN @ HOU,03/27/2015,L,26,115.7,123.5,-7.8,25.0,4.00,23.5,0.0,21.1,10.5,5.9,54.5,58.9,23.6,95.81
Kawhi Leonard,SAS,SAS vs. DAL,03/27/2015,W,32,100.0,93.5,6.5,15.0,0.60,13.0,2.8,13.9,8.3,21.7,34.6,40.7,27.0,92.37
Will Barton,DEN,DEN vs. UTA,03/27/2015,W,20,121.1,100.0,21.1,16.7,2.00,16.7,14.3,34.8,27.0,8.3,66.7,66.7,23.3,94.09
PJ Hairston,CHA,CHA @ WAS,03/27/2015,L,11,83.3,141.7,-58.3,0.0,0.00,0.0,7.1,9.1,8.0,0.0,50.0,70.9,23.1,102.40
Andrew Bogut,GSW,GSW @ MEM,03/27/2015,W,27,142.6,94.4,48.1,11.1,1.50,42.9,10.5,30.0,20.5,28.6,50.0,50.0,6.8,94.66
Archie Goodwin,PHX,PHX vs. POR,03/27/2015,L,19,86.1,89.2,-3.1,10.0,0.33,7.7,14.3,13.6,14.0,23.1,28.6,45.7,30.0,92.29
Aaron Gordon,ORL,ORL vs. DET,03/27/2015,L,14,78.6,100.0,-21.4,25.0,2.00,28.6,0.0,17.6,10.7,14.3,50.0,50.0,16.7,98.61
Manu Ginobili,SAS,SAS vs. DAL,03/27/2015,W,23,95.1,75.6,19.5,46.2,0.00,46.2,4.2,8.3,6.3,0.0,28.6,28.6,14.3,87.52
Danny Green,SAS,SAS vs. DAL,03/27/2015,W,28,105.4,73.7,31.7,21.1,4.00,25.0,0.0,13.3,6.5,6.3,63.6,63.6,19.0,97.67
Goran Dragic,MIA,MIA @ ATL,03/27/2015,L,27,101.9,122.6,-20.8,16.7,1.00,17.6,0.0,11.8,4.7,17.6,27.3,27.3,23.0,93.64
Kenneth Faried,DEN,DEN vs. UTA,03/27/2015,W,17,112.1,84.4,27.7,8.3,1.00,16.7,13.3,9.1,10.8,16.7,50.0,66.5,13.5,89.83
Lou Williams,TOR,TOR vs. LAL,03/27/2015,W,28,100.0,89.1,10.9,26.7,2.00,20.0,0.0,3.0,1.6,10.0,57.7,62.8,25.8,93.95
James Michael McAdoo,GSW,GSW @ MEM,03/27/2015,W,3,142.9,85.7,57.1,0.0,0.00,0.0,33.3,0.0,28.6,0.0,50.0,41.0,20.0,117.89
Cory Joseph,SAS,SAS vs. DAL,03/27/2015,W,5,30.0,100.0,-70.0,0.0,0.00,0.0,0.0,12.5,7.1,0.0,50.0,52.1,27.3,105.00
Gordon Hayward,UTA,UTA @ DEN,03/27/2015,L,32,91.8,121.3,-29.5,25.0,1.50,11.1,0.0,25.9,10.3,7.4,50.0,55.5,30.8,92.51
Jarrett Jack,BKN,BKN vs. CLE,03/27/2015,W,26,126.0,106.0,20.0,33.3,2.50,21.7,0.0,16.7,8.5,8.7,46.2,51.2,32.7,94.06
Alan Anderson,BKN,BKN vs. CLE,03/27/2015,W,30,112.9,96.7,16.2,5.0,0.00,7.7,3.6,13.8,8.8,0.0,50.0,54.7,17.9,98.24
James Harden,HOU,HOU vs. MIN,03/27/2015,W,37,136.1,120.5,15.6,32.0,2.67,22.9,3.2,9.7,6.5,8.6,63.2,70.5,32.5,94.22
Kyrie Irving,CLE,CLE @ BKN,03/27/2015,L,39,105.0,103.8,1.3,14.3,3.00,10.7,0.0,5.1,2.7,3.6,47.7,53.7,29.1,99.83
Harrison Barnes,GSW,GSW @ MEM,03/27/2015,W,24,110.2,93.8,16.5,10.0,0.00,50.0,4.3,17.4,10.9,0.0,75.0,75.0,3.6,98.69
Reggie Jackson,DET,DET @ ORL,03/27/2015,W,31,116.1,111.7,4.5,52.6,3.33,27.8,8.3,30.8,17.7,8.3,50.0,56.6,36.1,93.90
Drew Gooden,WAS,WAS vs. CHA,03/27/2015,W,39,95.1,79.0,16.0,16.7,4.00,23.5,9.3,24.0,16.3,5.9,59.1,63.1,13.1,99.15
Erick Green,DEN,DEN vs. UTA,03/27/2015,W,13,124.0,100.0,24.0,10.0,0.00,33.3,0.0,0.0,0.0,0.0,50.0,50.0,6.7,94.74
Greivis Vasquez,TOR,TOR vs. LAL,03/27/2015,W,26,124.4,100.0,24.4,25.0,0.00,55.6,0.0,3.1,2.1,0.0,62.5,62.5,8.3,84.49
Luol Deng,MIA,MIA @ ATL,03/27/2015,L,33,93.9,119.7,-25.8,6.3,0.33,4.8,11.8,29.2,19.0,14.3,46.7,50.7,27.0,95.66
Glenn Robinson III,PHI,PHI vs. LAC,03/27/2015,L,6,76.9,46.2,30.8,0.0,0.00,0.0,14.3,28.6,21.4,33.3,50.0,50.0,20.0,109.15
Nick Johnson,HOU,HOU vs. MIN,03/27/2015,W,6,66.7,123.1,-56.4,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,15.4,107.88
Caron Butler,DET,DET @ ORL,03/27/2015,W,19,138.9,108.3,30.6,9.5,0.00,50.0,0.0,6.3,3.0,0.0,75.0,75.0,4.9,89.53
Dwight Powell,DAL,DAL @ SAS,03/27/2015,L,3,100.0,50.0,50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,33.3,115.97
Omer Asik,NOP,NOP vs. SAC,03/27/2015,W,36,105.9,101.5,4.4,0.0,0.00,0.0,9.7,25.0,17.9,33.3,50.0,53.2,7.8,90.46
Joel Anthony,DET,DET @ ORL,03/27/2015,W,20,97.5,105.0,-7.5,0.0,0.00,0.0,0.0,0.0,0.0,33.3,50.0,61.5,6.5,93.96
Quincy Acy,NYK,NYK vs. BOS,03/27/2015,L,13,64.0,88.9,-24.9,20.0,0.00,20.0,6.3,6.3,6.3,0.0,50.0,50.0,14.3,97.55
Glen Davis,LAC,LAC @ PHI,03/27/2015,W,15,108.8,109.1,-0.3,0.0,0.00,0.0,0.0,11.1,6.3,25.0,50.0,69.4,11.8,110.14
Nick Calathes,MEM,MEM vs. GSW,03/27/2015,L,12,86.4,100.0,-13.6,14.3,0.50,20.0,0.0,10.5,6.9,40.0,50.0,50.0,16.7,88.00
Damjan Rudez,IND,IND @ MIL,03/26/2015,L,24,87.8,114.9,-27.1,0.0,0.00,0.0,0.0,17.6,7.0,0.0,25.0,25.0,10.3,98.01
Ian Mahinmi,IND,IND @ MIL,03/26/2015,L,21,128.2,112.5,15.7,0.0,0.00,0.0,5.6,28.6,15.6,0.0,0.0,13.3,8.5,92.64
C.J. Watson,IND,IND @ MIL,03/26/2015,L,32,112.1,107.6,4.5,41.2,1.75,25.9,3.6,22.2,12.7,14.8,55.6,73.7,26.3,99.15
Jared Dudley,MIL,MIL vs. IND,03/26/2015,W,12,66.7,119.2,-52.6,20.0,1.00,20.0,0.0,12.5,4.5,20.0,33.3,33.3,16.0,97.31
Tyler Ennis,MIL,MIL vs. IND,03/26/2015,W,6,100.0,133.3,-33.3,40.0,0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.18
O.J. Mayo,MIL,MIL vs. IND,03/26/2015,W,13,100.0,141.7,-41.7,44.4,2.00,36.4,0.0,10.0,5.9,18.2,30.0,30.0,29.2,87.38
Lavoy Allen,IND,IND @ MIL,03/26/2015,L,19,128.6,102.8,25.8,7.1,1.00,16.7,0.0,20.0,11.1,16.7,0.0,0.0,12.5,91.29
Solomon Hill,IND,IND @ MIL,03/26/2015,L,23,104.3,112.8,-8.5,16.7,0.50,15.4,9.5,19.0,14.3,30.8,35.7,35.7,19.0,98.66
Jerryd Bayless,MIL,MIL vs. IND,03/26/2015,W,19,89.7,117.1,-27.3,22.2,0.67,16.7,5.6,7.1,6.3,25.0,41.7,43.6,23.3,102.13
Michael Carter-Williams,MIL,MIL vs. IND,03/26/2015,W,29,128.8,103.5,25.3,32.0,4.00,32.0,4.8,12.9,9.6,8.0,27.3,41.0,27.0,95.34
Khris Middleton,MIL,MIL vs. IND,03/26/2015,W,34,115.5,101.4,14.1,4.8,0.33,5.9,0.0,8.1,4.4,17.6,58.3,63.8,20.3,101.19
Zaza Pachulia,MIL,MIL vs. IND,03/26/2015,W,32,127.0,112.7,14.3,12.5,1.00,20.0,4.5,15.2,10.9,20.0,57.1,68.5,17.4,93.38
Luis Scola,IND,IND @ MIL,03/26/2015,L,29,100.0,121.3,-21.3,20.0,1.00,11.1,15.2,12.5,14.0,11.1,50.0,52.8,21.3,100.64
CJ Miles,IND,IND @ MIL,03/26/2015,L,32,108.7,116.2,-7.5,6.3,0.50,4.5,3.2,7.1,5.1,9.1,64.3,70.7,26.3,102.16
Giannis Antetokounmpo,MIL,MIL vs. IND,03/26/2015,W,43,118.2,104.6,13.6,6.9,2.00,13.3,3.0,7.3,5.4,6.7,70.0,68.0,13.7,97.60
John Henson,MIL,MIL vs. IND,03/26/2015,W,16,91.2,105.9,-14.7,12.5,1.00,11.1,5.9,8.3,6.9,11.1,60.0,59.2,22.2,104.51
Ersan Ilyasova,MIL,MIL vs. IND,03/26/2015,W,36,130.1,107.0,23.1,9.5,0.00,10.5,4.0,13.5,9.7,0.0,103.6,102.2,21.3,96.89
Roy Hibbert,IND,IND @ MIL,03/26/2015,L,27,100.0,116.1,-16.1,0.0,0.00,0.0,4.0,8.3,6.1,12.5,60.0,74.0,11.9,99.20
George Hill,IND,IND @ MIL,03/26/2015,L,34,121.2,118.5,2.8,38.5,1.00,20.8,3.2,8.0,5.4,20.8,83.3,84.5,24.1,93.34
Joe Johnson,BKN,BKN @ CHA,03/25/2015,W,35,94.6,100.0,-5.4,17.9,0.00,35.7,0.0,15.4,7.8,0.0,27.8,26.5,11.5,100.18
Lavoy Allen,IND,IND @ WAS,03/25/2015,W,24,124.5,108.2,16.3,4.3,0.00,16.7,4.2,23.8,13.3,0.0,80.0,80.0,8.8,99.18
Marc Gasol,MEM,MEM vs. CLE,03/25/2015,L,27,91.1,129.1,-38.0,14.3,0.00,10.0,6.5,4.8,5.8,0.0,46.7,51.0,29.5,97.11
Alexis Ajinca,NOP,NOP vs. HOU,03/25/2015,L,15,116.7,93.3,23.3,18.2,0.00,25.0,20.0,17.6,18.5,0.0,60.0,68.0,18.2,94.74
Steve Novak,OKC,OKC @ SAS,03/25/2015,L,20,85.0,127.5,-42.5,0.0,0.00,0.0,0.0,0.0,0.0,0.0,30.0,30.0,12.2,94.89
Kevin Love,CLE,CLE @ MEM,03/25/2015,W,32,122.2,84.4,37.8,20.0,0.80,18.2,4.0,24.3,16.1,22.7,84.6,84.6,25.4,96.10
Kendrick Perkins,CLE,CLE @ MEM,03/25/2015,W,8,87.5,126.7,-39.2,0.0,0.00,0.0,14.3,12.5,13.3,50.0,50.0,50.0,23.5,91.48
Rudy Gobert,UTA,UTA vs. POR,03/25/2015,L,34,91.9,103.2,-11.2,0.0,0.00,0.0,5.6,20.5,13.3,9.1,62.5,61.5,15.5,88.88
Deron Williams,BKN,BKN @ CHA,03/25/2015,W,31,103.1,100.0,3.1,53.8,7.00,51.9,0.0,20.0,10.6,7.4,27.8,44.6,19.1,99.39
Jack Cooley,UTA,UTA vs. POR,03/25/2015,L,5,77.8,155.6,-77.8,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,10.0,82.55
JaMychal Green,MEM,MEM vs. CLE,03/25/2015,L,6,150.0,110.0,40.0,0.0,0.00,0.0,20.0,0.0,11.1,0.0,50.0,69.4,23.1,84.46
Chris Paul,LAC,LAC @ NYK,03/25/2015,W,28,134.5,69.6,64.9,66.7,3.20,55.2,9.5,3.2,5.8,17.2,68.8,68.8,21.3,93.90
Jason Thompson,SAC,SAC @ PHX,03/25/2015,W,14,82.4,79.4,2.9,10.0,1.00,14.3,7.7,22.2,16.1,14.3,20.0,20.0,16.7,118.45
Ian Mahinmi,IND,IND @ WAS,03/25/2015,W,15,89.3,114.8,-25.5,0.0,0.00,0.0,5.3,20.0,10.3,0.0,100,54.3,9.1,87.71
Shane Larkin,NYK,NYK vs. LAC,03/25/2015,L,30,79.0,122.4,-43.4,11.1,2.00,40.0,0.0,12.0,5.3,20.0,50.0,50.0,4.3,96.86
Tyreke Evans,NOP,NOP vs. HOU,03/25/2015,L,38,102.8,101.4,1.4,38.9,1.17,22.6,0.0,5.7,2.7,19.4,75.0,78.8,28.6,90.80
Paul Pierce,WAS,WAS vs. IND,03/25/2015,L,23,89.6,110.4,-20.8,9.1,0.00,16.7,0.0,25.0,10.9,0.0,37.5,41.0,10.0,102.26
DeAndre Jordan,LAC,LAC @ NYK,03/25/2015,W,29,134.5,69.6,64.9,4.5,0.00,12.5,14.3,21.2,18.5,0.0,100,88.8,11.5,93.53
Kyle Singler,OKC,OKC @ SAS,03/25/2015,L,24,100.0,123.4,-23.4,0.0,0.00,0.0,0.0,5.9,2.3,0.0,50.0,52.1,5.3,98.11
Alan Anderson,BKN,BKN @ CHA,03/25/2015,W,25,101.9,69.2,32.7,6.3,1.00,8.3,0.0,9.7,5.6,8.3,65.0,65.0,20.0,101.54
Martell Webster,WAS,WAS vs. IND,03/25/2015,L,28,106.6,111.7,-5.1,5.0,1.00,9.1,3.8,18.5,11.3,9.1,16.7,34.7,15.2,103.76
Tarik Black,LAL,LAL @ MIN,03/25/2015,W,30,91.1,87.0,4.0,0.0,0.00,0.0,9.1,13.3,11.1,12.5,83.3,79.9,12.3,87.67
LeBron James,CLE,CLE @ MEM,03/25/2015,W,31,129.5,76.2,53.3,21.7,5.00,21.7,0.0,22.2,12.7,4.3,56.7,59.7,24.7,94.63
Donatas Motiejunas,HOU,HOU @ NOP,03/25/2015,W,37,107.2,102.9,4.3,4.8,0.33,5.0,10.0,13.2,11.8,15.0,65.6,65.6,23.5,88.90
Wayne Ellington,LAL,LAL @ MIN,03/25/2015,W,39,96.1,101.3,-5.2,12.0,3.00,13.0,2.4,18.2,9.5,4.3,18.4,18.4,22.2,95.92
Jeff Ayres,SAS,SAS vs. OKC,03/25/2015,W,11,140.0,85.0,55.0,14.3,1.00,12.5,20.0,46.2,34.8,12.5,83.3,77.6,30.4,88.21
Furkan Aldemir,PHI,PHI @ DEN,03/25/2015,W,14,71.9,103.1,-31.3,14.3,0.00,20.0,19.0,18.2,18.8,0.0,50.0,50.0,10.5,111.68
Kirk Hinrich,CHI,CHI @ TOR,03/25/2015,W,18,146.9,121.9,25.0,12.5,2.00,25.0,0.0,11.8,8.7,12.5,70.0,70.0,18.8,86.86
Norris Cole,NOP,NOP vs. HOU,03/25/2015,L,19,91.7,122.2,-30.6,22.2,1.00,15.4,0.0,7.1,3.0,15.4,22.2,22.2,27.5,93.61
Tyler Zeller,BOS,BOS vs. MIA,03/25/2015,L,19,108.3,116.2,-7.9,18.2,2.00,22.2,17.6,31.3,24.2,11.1,80.0,85.0,16.7,93.11
Dion Waiters,OKC,OKC @ SAS,03/25/2015,L,22,91.7,145.8,-54.2,7.7,0.00,7.7,10.7,0.0,7.0,0.0,54.5,58.9,21.1,103.40
Nerlens Noel,PHI,PHI @ DEN,03/25/2015,W,33,109.1,75.8,33.3,9.5,1.00,13.3,12.5,25.0,19.7,13.3,62.5,63.2,17.8,94.86
Ian Clark,UTA,UTA vs. POR,03/25/2015,L,14,100.0,75.0,25.0,10.0,0.00,20.0,0.0,0.0,0.0,0.0,37.5,37.5,13.8,93.13
Mike Dunleavy,CHI,CHI @ TOR,03/25/2015,W,30,113.0,123.6,-10.7,10.0,1.00,22.2,0.0,26.9,14.3,22.2,90.0,90.0,12.1,88.03
Marco Belinelli,SAS,SAS vs. OKC,03/25/2015,W,18,128.9,95.0,33.9,13.3,1.00,25.0,7.1,15.8,12.1,25.0,75.0,75.0,14.3,102.73
Terrence Ross,TOR,TOR vs. CHI,03/25/2015,L,36,121.2,124.6,-3.4,4.2,0.00,8.3,0.0,0.0,0.0,0.0,72.7,72.7,14.5,86.61
Cory Joseph,SAS,SAS vs. OKC,03/25/2015,W,10,138.9,76.5,62.4,30.0,0.00,42.9,0.0,8.3,4.8,0.0,25.0,25.0,20.0,85.86
Austin Rivers,LAC,LAC @ NYK,03/25/2015,W,20,102.7,105.1,-2.4,42.9,0.00,21.4,0.0,0.0,0.0,0.0,95.0,96.5,28.9,93.78
Dahntay Jones,LAC,LAC @ NYK,03/25/2015,W,7,100.0,93.3,6.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,14.3,98.41
Danny Green,SAS,SAS vs. OKC,03/25/2015,W,23,132.0,89.8,42.2,13.0,1.50,25.0,11.8,0.0,4.7,16.7,71.4,71.4,16.1,102.95
James Ennis III,MIA,MIA @ BOS,03/25/2015,W,21,104.9,78.6,26.3,6.7,0.00,14.3,9.5,17.4,13.6,0.0,37.5,52.1,13.0,96.86
Tony Snell,CHI,CHI @ TOR,03/25/2015,W,18,154.5,102.9,51.6,16.7,0.00,18.2,0.0,5.6,3.7,0.0,94.4,94.4,27.3,91.89
Robert Covington,PHI,PHI @ DEN,03/25/2015,W,29,123.3,96.6,26.7,0.0,0.00,0.0,3.3,14.7,9.4,0.0,64.7,68.2,26.9,98.94
Marcus Morris Sr.,PHX,PHX vs. SAC,03/25/2015,L,27,103.5,100.0,3.5,0.0,0.00,0.0,0.0,13.0,6.1,7.7,77.3,80.0,20.6,104.28
Evan Turner,BOS,BOS vs. MIA,03/25/2015,L,20,105.4,124.3,-18.9,38.5,5.00,41.7,0.0,23.5,12.5,8.3,20.0,34.0,17.1,86.99
Tristan Thompson,CLE,CLE @ MEM,03/25/2015,W,20,117.9,100.0,17.9,5.9,1.00,33.3,13.6,40.0,26.2,33.3,100,100,4.1,91.49
Trey Burke,UTA,UTA vs. POR,03/25/2015,L,39,106.8,98.6,8.1,13.6,3.00,12.0,2.8,7.9,5.4,4.0,47.4,53.0,26.2,89.66
Lou Williams,TOR,TOR vs. CHI,03/25/2015,L,24,102.0,144.7,-42.6,9.1,1.00,6.7,0.0,15.4,5.4,6.7,65.4,67.0,26.4,94.62
Shabazz Napier,MIA,MIA @ BOS,03/25/2015,W,9,80.0,100.0,-20.0,75.0,0.00,42.9,0.0,0.0,0.0,0.0,25.0,25.0,21.1,80.00
T.J. Warren,PHX,PHX vs. SAC,03/25/2015,L,12,75.0,141.7,-66.7,0.0,0.00,0.0,5.9,0.0,3.7,33.3,100,100,9.4,96.27
Thomas Robinson,PHI,PHI @ DEN,03/25/2015,W,15,78.8,120.0,-41.2,28.6,1.00,25.0,0.0,16.7,6.3,25.0,50.0,50.0,14.6,103.56
Boris Diaw,SAS,SAS vs. OKC,03/25/2015,W,25,136.5,98.1,38.4,5.0,1.00,5.9,15.8,13.0,14.3,5.9,63.3,63.3,27.1,102.02
Steve Blake,POR,POR @ UTA,03/25/2015,W,17,106.3,80.0,26.3,15.4,2.00,28.6,0.0,10.0,5.7,14.3,37.5,37.5,14.3,87.87
Kosta Koufos,MEM,MEM vs. CLE,03/25/2015,L,17,84.4,100.0,-15.6,0.0,0.00,0.0,5.9,10.0,8.1,0.0,100,100,11.8,92.07
James Harden,HOU,HOU @ NOP,03/25/2015,W,37,105.7,108.6,-2.9,47.6,5.00,27.8,0.0,15.4,7.8,5.6,47.5,52.2,30.2,89.80
Brook Lopez,BKN,BKN @ CHA,03/25/2015,W,39,94.0,90.2,3.7,0.0,0.00,0.0,2.5,20.0,11.8,6.9,61.5,63.2,33.3,100.95
Trevor Booker,UTA,UTA vs. POR,03/25/2015,L,23,100.0,97.8,2.2,10.5,0.00,33.3,0.0,4.5,2.1,0.0,25.0,25.0,8.0,93.55
Ed Davis,LAL,LAL @ MIN,03/25/2015,W,22,106.7,110.6,-4.0,0.0,0.00,0.0,14.3,37.5,24.3,18.2,77.8,77.8,21.2,98.87
C.J. Wilcox,LAC,LAC @ NYK,03/25/2015,W,8,86.7,106.7,-20.0,0.0,0.00,0.0,0.0,0.0,0.0,33.3,75.0,75.0,37.5,95.58
JJ Redick,LAC,LAC @ NYK,03/25/2015,W,22,139.5,62.8,76.7,12.5,2.00,14.3,5.9,0.0,2.3,7.1,72.7,74.3,24.5,93.96
Jason Richardson,PHI,PHI @ DEN,03/25/2015,W,25,98.0,70.8,27.2,18.8,3.00,16.7,4.0,9.1,6.9,5.6,26.9,28.8,27.8,92.66
Joel Freeland,POR,POR @ UTA,03/25/2015,W,19,100.0,102.9,-2.9,0.0,0.00,0.0,11.8,16.7,14.3,25.0,100,100,10.0,89.92
Eric Bledsoe,PHX,PHX vs. SAC,03/25/2015,L,35,100.0,100.0,0.0,4.3,0.33,4.8,0.0,15.6,7.5,14.3,53.3,55.2,22.2,109.77
DeMarcus Cousins,SAC,SAC @ PHX,03/25/2015,W,37,110.0,101.3,8.7,13.6,0.60,10.7,3.1,26.3,15.7,17.9,57.9,59.1,28.7,103.26
Jordan Hamilton,LAC,LAC @ NYK,03/25/2015,W,20,100.0,97.5,2.5,21.4,3.00,37.5,0.0,13.0,7.7,12.5,37.5,37.5,12.8,94.79
Joey Dorsey,HOU,HOU @ NOP,03/25/2015,W,11,90.5,128.6,-38.1,25.0,1.00,14.3,6.3,25.0,12.5,14.3,80.0,80.0,22.2,93.91
JaKarr Sampson,PHI,PHI @ DEN,03/25/2015,W,16,62.2,105.4,-43.2,50.0,1.00,22.2,17.6,17.6,17.6,22.2,62.5,61.5,17.1,108.63
Al Jefferson,CHA,CHA vs. BKN,03/25/2015,L,35,97.2,97.3,-0.1,10.5,1.00,8.3,7.5,18.9,13.0,8.3,57.9,57.8,27.8,100.45
Perry Jones III,OKC,OKC @ SAS,03/25/2015,L,24,91.5,131.9,-40.4,13.3,2.00,12.5,3.6,14.3,8.2,6.3,23.1,23.1,26.9,92.52
Joakim Noah,CHI,CHI @ TOR,03/25/2015,W,28,117.6,128.8,-11.2,23.8,0.00,50.0,0.0,22.7,11.9,0.0,100,92.2,9.4,87.56
Derrick Favors,UTA,UTA vs. POR,03/25/2015,L,32,106.7,91.7,15.0,0.0,0.00,0.0,17.2,25.8,21.7,4.2,47.4,56.6,35.8,90.28
Omer Asik,NOP,NOP vs. HOU,03/25/2015,L,26,98.0,102.1,-4.1,14.3,0.50,18.2,7.7,18.2,12.5,36.4,60.0,60.0,15.8,89.75
Pablo Prigioni,HOU,HOU @ NOP,03/25/2015,W,20,90.0,110.3,-20.3,26.7,4.00,44.4,4.5,6.7,5.4,11.1,25.0,25.0,10.6,93.15
Taj Gibson,CHI,CHI @ TOR,03/25/2015,W,14,141.7,126.9,14.7,16.7,0.00,66.7,0.0,0.0,0.0,0.0,100,100,4.2,86.12
Paul Millsap,ATL,ATL @ ORL,03/25/2015,W,36,110.1,82.6,27.5,13.6,3.00,11.5,13.9,18.2,15.9,3.8,50.0,56.3,29.1,91.58
Tyler Johnson,MIA,MIA @ BOS,03/25/2015,W,20,95.5,65.9,29.5,0.0,0.00,0.0,5.6,12.5,9.5,10.0,68.8,67.6,20.8,106.40
Iman Shumpert,CLE,CLE @ MEM,03/25/2015,W,26,102.1,111.5,-9.5,16.7,0.00,27.3,0.0,12.5,5.8,0.0,31.3,31.3,13.6,92.18
Jimmy Butler,CHI,CHI @ TOR,03/25/2015,W,39,133.3,114.1,19.2,10.7,3.00,18.8,7.7,7.9,7.8,6.3,100,96.2,17.8,86.30
Greivis Vasquez,TOR,TOR vs. CHI,03/25/2015,L,31,129.6,127.8,1.9,16.7,1.50,14.3,7.1,0.0,4.1,9.5,66.7,69.3,29.0,83.88
Matthew Dellavedova,CLE,CLE @ MEM,03/25/2015,W,17,135.3,102.9,32.4,28.6,0.00,44.4,0.0,0.0,0.0,0.0,90.0,90.0,13.2,96.76
Andre Miller,SAC,SAC @ PHX,03/25/2015,W,18,110.5,78.9,31.6,53.8,3.50,43.8,7.7,4.0,5.3,12.5,30.0,51.8,21.4,102.86
Thaddeus Young,BKN,BKN @ CHA,03/25/2015,W,23,95.7,97.9,-2.1,6.3,1.00,7.1,3.8,11.1,7.5,7.1,41.7,44.2,25.5,99.09
Mike Miller,CLE,CLE @ MEM,03/25/2015,W,4,114.3,183.3,-69.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.34
Jeff Teague,ATL,ATL @ ORL,03/25/2015,W,33,106.2,76.6,29.6,40.9,4.50,39.1,2.9,5.9,4.3,8.7,66.7,66.7,18.9,94.73
Dante Exum,UTA,UTA vs. POR,03/25/2015,L,30,75.0,103.6,-28.6,13.3,2.00,25.0,2.8,6.1,4.3,12.5,30.0,30.0,9.4,89.09
Cleanthony Early,NYK,NYK vs. LAC,03/25/2015,L,25,75.5,118.4,-42.9,12.5,0.25,5.3,3.2,15.8,8.0,21.1,50.0,61.5,29.5,99.71
Jason Maxiell,CHA,CHA vs. BKN,03/25/2015,L,12,68.0,70.8,-2.8,0.0,0.00,0.0,6.3,6.7,6.5,0.0,0.0,0.0,3.1,98.27
Mo Williams,CHA,CHA vs. BKN,03/25/2015,L,30,85.9,84.1,1.8,33.3,1.50,27.3,0.0,12.1,6.0,18.2,25.0,35.6,21.9,100.79
Tobias Harris,ORL,ORL vs. ATL,03/25/2015,L,36,95.6,116.2,-20.6,10.0,2.00,11.1,0.0,5.3,2.9,5.6,46.4,47.0,20.5,91.23
Gary Harris,DEN,DEN vs. PHI,03/25/2015,L,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.67
Ramon Sessions,WAS,WAS vs. IND,03/25/2015,L,19,108.3,92.1,16.2,16.7,0.00,20.0,0.0,8.0,4.9,0.0,20.0,45.8,19.5,91.38
Pau Gasol,CHI,CHI @ TOR,03/25/2015,W,34,130.0,114.8,15.2,13.6,0.00,13.6,0.0,11.1,6.8,0.0,41.2,48.0,29.7,86.47
Jusuf Nurkic,DEN,DEN vs. PHI,03/25/2015,L,7,68.8,100.0,-31.3,33.3,0.50,20.0,11.1,15.4,13.6,40.0,0.0,56.8,21.1,107.01
Jonas Valanciunas,TOR,TOR vs. CHI,03/25/2015,L,31,122.8,121.8,1.0,8.7,2.00,16.7,12.9,34.8,22.2,8.3,44.4,44.4,15.4,86.34
Elton Brand,ATL,ATL @ ORL,03/25/2015,W,7,85.7,107.7,-22.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,93.24
Avery Bradley,BOS,BOS vs. MIA,03/25/2015,L,28,92.6,121.8,-29.2,0.0,0.00,0.0,0.0,4.8,2.1,23.1,55.6,58.1,21.7,92.23
Shawn Marion,CLE,CLE @ MEM,03/25/2015,W,3,100.0,225.0,-125.0,50.0,1.00,50.0,0.0,0.0,0.0,50.0,0.0,0.0,20.0,80.00
DeMarre Carroll,ATL,ATL @ ORL,03/25/2015,W,35,110.4,82.1,28.4,8.0,0.50,10.5,2.9,18.8,10.4,21.1,41.7,41.3,22.1,93.13
Glenn Robinson III,PHI,PHI @ DEN,03/25/2015,W,3,100.0,114.3,-14.3,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.5,123.00
Kyrie Irving,CLE,CLE @ MEM,03/25/2015,W,35,108.7,94.2,14.5,9.5,0.40,6.9,3.0,5.4,4.3,17.2,47.6,51.7,33.3,93.91
Jon Leuer,MEM,MEM vs. CLE,03/25/2015,L,4,183.3,114.3,69.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.34
Al Horford,ATL,ATL @ ORL,03/25/2015,W,31,87.1,95.3,-8.2,11.1,1.00,12.5,5.4,12.9,8.8,12.5,41.7,41.7,19.2,97.07
Thabo Sefolosha,ATL,ATL @ ORL,03/25/2015,W,8,35.7,92.9,-57.1,0.0,0.00,0.0,0.0,0.0,0.0,50.0,0.0,0.0,12.5,90.20
