Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Elliot Williams,PHI,PHI vs. MEM,03/15/2014,L,23,66.7,90.2,-23.5,10.0,0.50,8.3,3.0,23.8,11.1,16.7,43.8,45.0,18.3,105.52
Tony Snell,CHI,CHI vs. SAC,03/15/2014,W,6,109.1,70.0,39.1,0.0,0.00,0.0,0.0,0.0,0.0,50.0,0.0,0.0,16.7,92.20
Pablo Prigioni,NYK,NYK vs. MIL,03/15/2014,W,19,123.5,102.9,20.6,6.3,0.50,25.0,0.0,0.0,0.0,50.0,0.0,0.0,7.7,88.29
Brandon Davies,PHI,PHI vs. MEM,03/15/2014,L,4,80.0,63.6,16.4,50.0,0.00,50.0,0.0,25.0,10.0,0.0,0.0,56.8,9.1,114.55
Nazr Mohammed,CHI,CHI vs. SAC,03/15/2014,W,4,100.0,87.5,12.5,0.0,0.00,0.0,0.0,33.3,18.2,0.0,0.0,0.0,0.0,94.15
Jordan Crawford,GSW,GSW vs. CLE,03/14/2014,L,7,60.0,118.8,-58.8,0.0,0.00,0.0,0.0,16.7,7.7,14.3,41.7,41.7,46.7,103.57
Marreese Speights,GSW,GSW vs. CLE,03/14/2014,L,2,50.0,166.7,-116.7,0.0,0.00,0.0,0.0,33.3,16.7,0.0,0.0,26.6,33.3,118.36
Trevor Ariza,WAS,WAS @ ORL,03/14/2014,W,44,109.5,92.0,17.6,20.0,2.50,19.2,6.8,16.3,11.8,7.7,50.0,56.3,22.6,93.41
Julyan Stone,TOR,TOR vs. MEM,03/14/2014,W,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.00
Arron Afflalo,ORL,ORL vs. WAS,03/14/2014,L,43,96.4,107.3,-10.9,11.5,1.50,11.1,4.3,6.7,5.4,7.4,38.1,41.1,25.5,93.21
Danny Granger,LAC,LAC @ UTA,03/14/2014,W,17,100.0,75.0,25.0,0.0,0.00,0.0,5.9,25.0,15.2,20.0,0.0,0.0,13.5,90.62
John Wall,WAS,WAS @ ORL,03/14/2014,W,41,111.4,95.0,16.4,50.0,3.67,32.4,0.0,11.4,5.9,8.8,50.0,52.0,26.1,93.30
Robbie Hummel,MIN,MIN @ CHA,03/14/2014,L,2,50.0,60.0,-10.0,0.0,0.00,0.0,0.0,66.7,33.3,0.0,0.0,0.0,0.0,105.37
Darren Collison,LAC,LAC @ UTA,03/14/2014,W,41,100.0,104.0,-4.0,16.7,4.00,18.2,2.6,0.0,1.4,4.5,40.0,41.8,21.7,86.69
Alexis Ajinca,NOP,NOP vs. POR,03/14/2014,L,10,90.0,131.6,-41.6,0.0,0.00,0.0,0.0,25.0,11.8,0.0,0.0,0.0,10.0,97.84
Harrison Barnes,GSW,GSW vs. CLE,03/14/2014,L,41,104.8,95.2,9.6,6.7,1.00,14.3,0.0,12.8,6.5,14.3,37.5,30.7,13.6,97.55
Rudy Gobert,UTA,UTA vs. LAC,03/14/2014,L,2,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,40.0,102.86
Brandon Bass,BOS,BOS vs. PHX,03/14/2014,L,22,67.4,102.3,-34.8,0.0,0.00,0.0,6.9,17.6,10.9,7.7,33.3,33.3,25.5,96.08
Norris Cole,MIA,MIA vs. DEN,03/14/2014,L,19,117.6,125.0,-7.4,5.6,1.00,25.0,0.0,0.0,0.0,25.0,0.0,0.0,8.1,90.19
Kosta Koufos,MEM,MEM @ TOR,03/14/2014,L,15,106.9,96.7,10.2,0.0,0.00,0.0,11.8,0.0,8.0,0.0,40.0,47.5,16.7,96.77
Shane Battier,MIA,MIA vs. DEN,03/14/2014,L,11,75.0,83.3,-8.3,0.0,0.00,0.0,0.0,7.7,3.8,50.0,0.0,0.0,7.7,101.65
Jordan Farmar,LAL,LAL @ SAS,03/14/2014,L,20,72.7,130.2,-57.5,14.3,0.00,10.0,3.4,5.3,4.2,0.0,38.9,38.9,18.4,103.97
Austin Rivers,NOP,NOP vs. POR,03/14/2014,L,9,63.2,84.2,-21.1,0.0,0.00,0.0,0.0,20.0,10.0,28.6,0.0,42.0,31.8,104.43
Kawhi Leonard,SAS,SAS vs. LAL,03/14/2014,W,21,118.2,83.7,34.5,11.8,2.00,16.7,0.0,15.4,8.5,8.3,37.5,48.3,20.0,101.85
Meyers Leonard,POR,POR @ NOP,03/14/2014,W,8,93.8,100.0,-6.3,40.0,1.00,50.0,0.0,0.0,0.0,50.0,0.0,0.0,12.5,106.31
Andre Miller,WAS,WAS @ ORL,03/14/2014,W,13,88.5,103.6,-15.1,14.3,0.00,14.3,6.7,0.0,3.7,0.0,33.3,62.1,20.0,101.16
John Salmons,TOR,TOR vs. MEM,03/14/2014,W,14,90.0,117.9,-27.9,0.0,0.00,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.1,99.55
Terrence Ross,TOR,TOR vs. MEM,03/14/2014,W,20,102.9,105.7,-2.9,9.1,0.33,10.0,0.0,5.6,3.6,30.0,50.0,59.5,25.0,83.44
Jason Maxiell,ORL,ORL vs. WAS,03/14/2014,L,6,100.0,136.4,-36.4,0.0,0.00,0.0,0.0,0.0,0.0,50.0,0.0,0.0,14.3,89.76
Alec Burks,UTA,UTA vs. LAC,03/14/2014,L,23,64.4,109.1,-44.6,33.3,0.40,10.0,7.7,4.8,6.4,25.0,37.5,38.8,32.7,94.17
Phil Pressey,BOS,BOS vs. PHX,03/14/2014,L,14,107.4,66.7,40.7,45.5,5.00,55.6,0.0,5.6,2.8,11.1,0.0,34.7,11.8,95.18
Marc Gasol,MEM,MEM @ TOR,03/14/2014,L,33,89.8,117.5,-27.7,26.3,5.00,33.3,3.6,7.1,5.4,6.7,37.5,45.0,14.9,85.60
Beno Udrih,MEM,MEM @ TOR,03/14/2014,L,1,200.0,150.0,50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,100,85.21
Avery Bradley,BOS,BOS vs. PHX,03/14/2014,L,17,94.3,85.7,8.6,0.0,0.00,0.0,4.3,0.0,2.4,0.0,33.3,36.2,27.3,101.00
Channing Frye,PHX,PHX @ BOS,03/14/2014,W,33,87.0,76.5,10.5,9.1,2.00,15.4,0.0,11.6,6.4,7.7,11.1,20.2,14.7,100.43
Eric Gordon,NOP,NOP vs. POR,03/14/2014,L,36,110.7,120.0,-9.3,21.4,2.00,23.1,2.9,16.1,9.1,11.5,46.7,47.7,25.0,100.05
Tyler Hansbrough,TOR,TOR vs. MEM,03/14/2014,W,5,77.8,120.0,-42.2,0.0,0.00,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,84.86
Chris Bosh,MIA,MIA vs. DEN,03/14/2014,L,36,96.0,105.3,-9.3,4.5,0.25,5.3,9.1,13.9,11.6,21.1,33.3,40.0,22.0,100.84
Luc Mbah a Moute,MIN,MIN @ CHA,03/14/2014,L,8,121.4,160.0,-38.6,0.0,0.00,0.0,20.0,0.0,11.1,33.3,0.0,53.2,18.8,89.23
Tim Duncan,SAS,SAS vs. LAL,03/14/2014,W,15,125.0,64.5,60.5,16.7,2.00,15.4,0.0,34.8,21.6,7.7,40.0,43.1,31.4,100.69
Garrett Temple,WAS,WAS @ ORL,03/14/2014,W,0,133.3,133.3,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.44
Mike Conley,MEM,MEM @ TOR,03/14/2014,L,30,89.1,116.7,-27.6,35.3,3.00,28.6,6.5,16.0,10.7,9.5,33.3,38.8,23.8,86.90
Martell Webster,WAS,WAS @ ORL,03/14/2014,W,19,86.5,94.6,-8.1,10.0,0.00,20.0,4.3,0.0,2.5,0.0,0.0,0.0,9.1,92.18
Wesley Johnson,LAL,LAL @ SAS,03/14/2014,L,33,80.8,120.5,-39.7,11.1,0.67,12.5,0.0,5.9,2.6,18.8,40.0,41.4,17.1,105.49
Luke Babbitt,NOP,NOP vs. POR,03/14/2014,L,4,77.8,87.5,-9.7,0.0,0.00,0.0,14.3,33.3,20.0,0.0,0.0,56.8,8.3,97.14
DeMar DeRozan,TOR,TOR vs. MEM,03/14/2014,W,43,118.4,94.9,23.5,6.9,0.50,9.5,0.0,0.0,0.0,19.0,37.5,51.5,21.8,85.95
Xavier Henry,LAL,LAL @ SAS,03/14/2014,L,17,70.3,114.3,-44.0,16.7,0.00,10.0,4.0,7.1,5.1,0.0,14.3,34.2,20.9,104.10
Roy Hibbert,IND,IND @ PHI,03/14/2014,W,30,110.2,91.2,18.9,4.2,0.33,11.1,5.3,5.7,5.6,33.3,40.0,40.0,12.9,91.57
Steve Novak,TOR,TOR vs. MEM,03/14/2014,W,13,92.6,96.0,-3.4,0.0,0.00,0.0,0.0,20.0,12.0,100.0,0.0,0.0,3.3,98.01
Kent Bazemore,LAL,LAL @ SAS,03/14/2014,L,26,85.5,103.6,-18.2,7.7,1.00,7.1,0.0,10.0,4.8,7.1,33.3,43.0,21.3,101.08
Anthony Morrow,NOP,NOP vs. POR,03/14/2014,L,17,86.5,105.7,-19.2,0.0,0.00,0.0,5.3,23.5,13.9,11.1,12.5,17.8,20.9,101.29
Jermaine O'Neal,GSW,GSW vs. CLE,03/14/2014,L,13,78.6,118.5,-39.9,0.0,0.00,0.0,0.0,16.7,8.7,57.1,66.7,66.7,25.0,98.28
Timofey Mozgov,DEN,DEN @ MIA,03/14/2014,W,16,77.1,77.1,0.0,11.1,1.00,16.7,10.5,25.0,17.1,16.7,33.3,51.5,11.9,104.78
Ish Smith,PHX,PHX @ BOS,03/14/2014,W,10,66.7,120.0,-53.3,0.0,0.00,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.5,93.70
Marco Belinelli,SAS,SAS vs. LAL,03/14/2014,W,21,118.6,71.1,47.5,17.6,3.00,18.8,8.3,10.3,9.4,6.3,40.9,48.7,23.6,101.78
Tristan Thompson,CLE,CLE @ GSW,03/14/2014,W,26,100.0,115.4,-15.4,5.0,0.50,9.1,4.0,17.4,10.4,18.2,14.3,25.4,17.5,96.87
Robin Lopez,POR,POR @ NOP,03/14/2014,W,34,121.7,105.8,15.9,0.0,0.00,0.0,6.7,5.6,6.1,18.8,69.2,70.7,21.6,98.52
Jodie Meeks,LAL,LAL @ SAS,03/14/2014,L,35,83.8,127.4,-43.6,21.1,0.00,16.7,2.3,2.6,2.4,0.0,32.4,38.2,25.0,101.28
Joel Anthony,BOS,BOS vs. PHX,03/14/2014,L,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Nikola Pekovic,MIN,MIN @ CHA,03/14/2014,L,17,97.1,97.1,0.1,0.0,0.00,0.0,0.0,21.1,10.8,8.3,36.4,36.4,34.3,98.18
Drew Gooden,WAS,WAS @ ORL,03/14/2014,W,7,53.8,114.3,-60.4,0.0,0.00,0.0,0.0,60.0,21.4,0.0,0.0,0.0,18.8,99.06
DeAndre Jordan,LAC,LAC @ UTA,03/14/2014,W,37,105.6,97.1,8.5,0.0,0.00,0.0,3.3,25.7,15.4,0.0,66.7,61.5,9.2,92.80
Gorgui Dieng,MIN,MIN @ CHA,03/14/2014,L,12,100.0,108.3,-8.3,0.0,0.00,0.0,9.1,8.3,8.7,0.0,33.3,33.3,11.5,99.66
Nando De Colo,TOR,TOR vs. MEM,03/14/2014,W,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.00
George Hill,IND,IND @ PHI,03/14/2014,W,39,101.3,91.1,10.1,32.1,4.50,37.5,4.2,10.2,8.2,8.3,50.0,54.9,18.1,97.50
Trey Burke,UTA,UTA vs. LAC,03/14/2014,L,35,111.9,100.0,11.9,16.7,1.33,22.2,0.0,6.9,3.3,16.7,80.0,82.7,17.9,91.10
Kemba Walker,CHA,CHA vs. MIN,03/14/2014,W,34,92.9,95.7,-2.8,26.9,1.75,29.2,0.0,10.8,5.3,16.7,29.2,27.2,20.7,98.17
James Johnson,MEM,MEM @ TOR,03/14/2014,L,1,200.0,150.0,50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.21
Byron Mullens,PHI,PHI vs. IND,03/14/2014,L,24,100.0,100.0,0.0,8.3,0.50,8.3,6.9,21.4,11.6,16.7,83.3,83.3,19.3,101.49
Archie Goodwin,PHX,PHX @ BOS,03/14/2014,W,4,112.5,71.4,41.1,33.3,0.00,25.0,25.0,0.0,11.1,0.0,33.3,33.3,33.3,93.10
Jeff Withey,NOP,NOP vs. POR,03/14/2014,L,11,79.2,73.9,5.3,0.0,0.00,0.0,7.7,7.1,7.4,0.0,0.0,0.0,0.0,99.09
Michael Kidd-Gilchrist,CHA,CHA vs. MIN,03/14/2014,W,25,101.9,108.0,-6.1,5.0,0.50,10.0,14.8,20.0,17.3,20.0,66.7,72.7,14.5,96.95
Tayshaun Prince,MEM,MEM @ TOR,03/14/2014,L,35,95.2,111.3,-16.1,9.1,1.00,16.7,0.0,3.2,1.6,16.7,25.0,25.0,13.7,84.49
Jarvis Varnado,PHI,PHI vs. IND,03/14/2014,L,6,69.2,116.7,-47.4,0.0,0.00,0.0,0.0,25.0,10.0,0.0,0.0,56.8,7.7,100.00
Kevin Seraphin,WAS,WAS @ ORL,03/14/2014,W,8,76.9,108.3,-31.4,0.0,0.00,0.0,11.1,0.0,6.7,0.0,66.7,66.7,21.4,80.18
Ty Lawson,DEN,DEN @ MIA,03/14/2014,W,39,94.0,113.1,-19.1,37.5,1.50,33.3,2.4,11.4,6.6,22.2,28.6,57.0,18.9,104.24
Greg Oden,MIA,MIA vs. DEN,03/14/2014,L,5,60.0,233.3,-173.3,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.7,86.31
Jonas Valanciunas,TOR,TOR vs. MEM,03/14/2014,W,36,120.0,95.4,24.6,0.0,0.00,0.0,7.7,22.6,15.8,11.1,73.3,72.4,24.7,87.05
Enes Freedom,UTA,UTA vs. LAC,03/14/2014,L,42,100.0,98.7,1.3,0.0,0.00,0.0,7.7,32.4,19.7,10.0,29.4,30.8,22.5,88.40
Alexey Shved,MIN,MIN @ CHA,03/14/2014,L,2,50.0,60.0,-10.0,0.0,0.00,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40.0,105.37
Chris Paul,LAC,LAC @ UTA,03/14/2014,W,36,113.0,100.0,13.0,31.8,3.50,31.8,0.0,18.2,10.2,9.1,66.7,67.6,20.5,92.82
Rajon Rondo,BOS,BOS vs. PHX,03/14/2014,L,34,71.8,95.8,-24.0,35.7,2.50,22.7,8.5,12.5,10.1,9.1,26.7,26.7,20.2,99.82
Darius Miller,NOP,NOP vs. POR,03/14/2014,L,6,108.3,91.7,16.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,90.00
Derrick Favors,UTA,UTA vs. LAC,03/14/2014,L,31,114.0,120.7,-6.7,5.3,1.00,7.1,16.7,21.7,19.1,7.1,70.0,76.5,20.0,89.44
Henry Sims,PHI,PHI vs. IND,03/14/2014,L,21,92.5,110.0,-17.5,15.4,0.00,18.2,8.3,14.3,10.5,0.0,25.0,33.8,20.5,92.31
Earl Watson,POR,POR @ NOP,03/14/2014,W,12,87.5,120.8,-33.3,50.0,3.00,50.0,0.0,0.0,0.0,16.7,0.0,53.2,11.5,94.56
Jeff Ayres,SAS,SAS vs. LAL,03/14/2014,W,14,106.5,100.0,6.5,11.1,0.50,9.1,15.4,26.3,21.9,18.2,66.7,64.4,28.6,105.66
Randy Foye,DEN,DEN @ MIA,03/14/2014,W,24,90.6,100.0,-9.4,7.1,1.00,10.0,0.0,0.0,0.0,10.0,35.7,44.4,14.3,105.85
Tony Allen,MEM,MEM @ TOR,03/14/2014,L,21,80.0,109.5,-29.5,0.0,0.00,0.0,5.3,11.8,8.3,41.7,71.4,71.4,26.7,94.72
Gordon Hayward,UTA,UTA vs. LAC,03/14/2014,L,37,105.6,100.0,5.6,34.5,5.00,47.6,0.0,10.3,4.8,9.5,37.5,39.4,13.3,92.36
Matt Barnes,LAC,LAC @ UTA,03/14/2014,W,31,108.5,108.6,-0.1,16.7,0.75,18.8,0.0,7.1,3.8,25.0,83.3,83.3,20.6,90.43
Patty Mills,SAS,SAS vs. LAL,03/14/2014,W,15,106.5,93.3,13.1,9.1,1.00,11.1,10.5,5.9,8.3,11.1,35.7,35.7,20.0,100.16
Quincy Miller,DEN,DEN @ MIA,03/14/2014,W,14,130.0,70.0,60.0,0.0,0.00,0.0,0.0,14.3,8.0,25.0,66.7,72.7,11.8,101.42
Thaddeus Young,PHI,PHI vs. IND,03/14/2014,L,45,100.0,102.2,-2.2,41.7,5.00,21.7,1.9,17.2,7.3,4.3,32.3,37.2,35.0,97.24
Tony Parker,SAS,SAS vs. LAL,03/14/2014,W,14,113.8,83.3,30.5,40.0,2.00,40.0,0.0,5.3,3.0,20.0,87.5,87.5,18.2,100.31
Michael Carter-Williams,PHI,PHI vs. IND,03/14/2014,L,41,92.9,102.4,-9.6,33.3,2.67,29.6,4.0,25.0,11.5,11.1,34.4,36.5,20.0,96.82
Shabazz Muhammad,MIN,MIN @ CHA,03/14/2014,L,10,82.4,160.0,-77.6,25.0,0.00,25.0,0.0,12.5,5.3,0.0,66.7,66.7,14.3,92.50
Josh McRoberts,CHA,CHA vs. MIN,03/14/2014,W,27,111.8,82.7,29.1,31.6,0.00,35.3,3.2,7.1,5.1,0.0,27.3,26.2,18.0,90.60
Luis Scola,IND,IND @ PHI,03/14/2014,W,15,87.1,109.4,-22.3,12.5,1.00,11.1,11.1,14.3,13.0,11.1,66.7,69.0,25.0,99.27
Jameer Nelson,ORL,ORL vs. WAS,03/14/2014,L,32,96.9,120.3,-23.4,36.4,8.00,30.8,2.7,16.1,8.8,3.8,34.4,37.5,24.0,95.65
Aron Baynes,SAS,SAS vs. LAL,03/14/2014,W,18,113.5,102.6,10.9,15.4,1.00,13.3,23.5,21.1,22.2,13.3,54.5,54.5,28.9,100.75
Wilson Chandler,DEN,DEN @ MIA,03/14/2014,W,22,86.0,106.1,-20.1,16.7,1.00,16.7,0.0,13.6,6.5,16.7,31.3,35.5,17.5,108.65
JJ Hickson,DEN,DEN @ MIA,03/14/2014,W,26,128.8,121.2,7.7,15.0,0.00,23.1,9.1,31.8,20.5,0.0,55.6,55.7,16.9,95.94
Damian Lillard,POR,POR @ NOP,03/14/2014,W,42,112.6,102.3,10.3,18.5,1.67,16.7,0.0,7.5,3.8,10.0,55.9,63.1,26.6,100.67
Greivis Vasquez,TOR,TOR vs. MEM,03/14/2014,W,28,118.2,87.3,30.9,35.3,3.00,30.0,0.0,18.5,10.4,10.0,68.2,69.0,22.2,93.73
Victor Oladipo,ORL,ORL vs. WAS,03/14/2014,L,36,100.0,98.5,1.5,27.3,6.00,27.3,0.0,7.7,4.1,4.5,50.0,50.0,20.8,92.86
Trevor Booker,WAS,WAS @ ORL,03/14/2014,W,40,115.8,97.4,18.4,4.0,0.50,7.7,10.3,15.9,13.3,15.4,55.6,55.7,14.1,93.51
LeBron James,MIA,MIA vs. DEN,03/14/2014,L,40,101.2,110.6,-9.4,23.1,1.50,20.0,0.0,16.2,8.1,13.3,47.1,52.3,26.1,102.43
Tobias Harris,ORL,ORL vs. WAS,03/14/2014,L,32,112.7,98.4,14.3,9.1,1.00,10.0,6.3,9.4,7.8,10.0,60.7,66.6,25.0,94.69
Markieff Morris,PHX,PHX @ BOS,03/14/2014,W,25,98.0,73.1,25.0,14.3,0.00,12.5,0.0,24.3,15.0,0.0,50.0,54.0,25.9,99.14
Brian Roberts,NOP,NOP vs. POR,03/14/2014,L,39,113.8,118.8,-5.0,16.7,5.00,23.8,0.0,0.0,0.0,4.8,60.7,63.8,18.8,97.79
Chase Budinger,MIN,MIN @ CHA,03/14/2014,L,16,83.3,109.7,-26.3,0.0,0.00,0.0,0.0,6.3,3.1,20.0,62.5,62.5,15.2,91.79
Courtney Lee,MEM,MEM @ TOR,03/14/2014,L,27,108.3,113.0,-4.7,0.0,0.00,0.0,3.8,10.5,6.7,10.0,61.1,63.6,17.2,85.15
James Anderson,PHI,PHI vs. IND,03/14/2014,L,39,93.7,105.2,-11.5,8.3,0.00,15.4,0.0,15.4,5.5,0.0,50.0,50.0,12.4,97.19
Matt Bonner,SAS,SAS vs. LAL,03/14/2014,W,26,124.1,86.8,37.3,19.0,0.00,30.8,3.6,28.1,16.7,0.0,72.2,72.2,13.8,100.51
Al Harrington,WAS,WAS @ ORL,03/14/2014,W,8,43.8,100.0,-56.3,0.0,0.00,0.0,0.0,16.7,5.9,33.3,50.0,50.0,15.8,94.14
Anthony Davis,NOP,NOP vs. POR,03/14/2014,L,40,108.4,120.2,-11.8,4.8,0.50,3.0,7.9,17.1,12.3,6.1,55.6,60.7,36.4,100.49
CJ McCollum,POR,POR @ NOP,03/14/2014,W,12,100.0,88.5,11.5,0.0,0.00,0.0,0.0,18.2,10.0,0.0,50.0,50.0,8.0,105.82
Zach Randolph,MEM,MEM @ TOR,03/14/2014,L,33,98.3,113.6,-15.3,6.7,0.50,5.6,6.5,27.3,15.1,11.1,53.8,54.2,25.0,86.11
Matthew Dellavedova,CLE,CLE @ GSW,03/14/2014,W,16,108.8,81.8,27.0,23.1,0.00,42.9,0.0,0.0,0.0,0.0,75.0,75.0,11.4,101.45
Goran Dragic,PHX,PHX @ BOS,03/14/2014,W,39,94.9,78.5,16.5,19.0,2.00,18.2,0.0,5.7,3.4,9.1,63.3,63.0,20.9,98.58
Wesley Matthews,POR,POR @ NOP,03/14/2014,W,37,114.7,106.7,8.0,8.3,2.00,11.1,0.0,5.3,2.7,5.6,57.7,63.9,19.5,97.21
Bismack Biyombo,CHA,CHA vs. MIN,03/14/2014,W,10,152.6,94.4,58.2,0.0,0.00,0.0,14.3,25.0,20.0,0.0,100,100,4.5,90.46
Stephen Curry,GSW,GSW vs. CLE,03/14/2014,L,36,102.7,97.3,5.4,40.0,2.00,25.0,0.0,11.8,5.9,12.5,61.8,67.2,30.8,97.95
Al-Farouq Aminu,NOP,NOP vs. POR,03/14/2014,L,32,101.4,111.6,-10.2,7.4,0.00,33.3,3.4,22.6,13.3,0.0,100,100,5.6,103.10
C.J. Watson,IND,IND @ PHI,03/14/2014,W,8,120.0,88.2,31.8,20.0,1.00,25.0,0.0,0.0,0.0,25.0,75.0,75.0,18.8,102.24
Chris Andersen,MIA,MIA vs. DEN,03/14/2014,L,22,112.5,95.7,16.8,0.0,0.00,0.0,11.1,16.0,14.0,0.0,85.7,88.8,15.4,105.90
Diante Garrett,UTA,UTA vs. LAC,03/14/2014,L,13,52.2,126.1,-73.9,0.0,0.00,0.0,0.0,0.0,0.0,33.3,75.0,75.0,11.1,86.93
Nick Calathes,MEM,MEM @ TOR,03/14/2014,L,18,108.8,102.9,6.0,22.2,2.00,20.0,21.4,45.5,32.0,10.0,100,84.4,19.5,92.54
Hedo Turkoglu,LAC,LAC @ UTA,03/14/2014,W,7,90.9,100.0,-9.1,0.0,0.00,0.0,0.0,0.0,0.0,0.0,75.0,75.0,15.4,82.18
Ray Allen,MIA,MIA vs. DEN,03/14/2014,L,29,128.6,108.1,20.5,8.3,2.00,15.4,4.8,11.1,8.3,7.7,105.6,106.6,16.2,102.64
Michael Beasley,MIA,MIA vs. DEN,03/14/2014,L,7,112.5,106.3,6.3,16.7,0.00,20.0,0.0,20.0,9.1,0.0,50.0,50.0,21.1,105.45
Lavoy Allen,IND,IND @ PHI,03/14/2014,W,18,92.3,102.4,-10.1,0.0,0.00,0.0,0.0,19.0,12.1,0.0,100,94.5,17.5,109.10
Marcin Gortat,WAS,WAS @ ORL,03/14/2014,W,44,111.9,91.7,20.2,10.7,3.00,15.0,0.0,28.6,15.1,5.0,46.2,57.5,18.1,91.46
Chuck Hayes,TOR,TOR vs. MEM,03/14/2014,W,7,75.0,100.0,-25.0,0.0,0.00,0.0,0.0,28.6,22.2,50.0,100,100,11.8,112.64
Al Jefferson,CHA,CHA vs. MIN,03/14/2014,W,38,97.4,98.7,-1.3,4.5,0.33,3.3,9.3,30.0,19.3,10.0,46.2,47.3,31.5,97.42
Thomas Robinson,POR,POR @ NOP,03/14/2014,W,7,85.7,86.7,-1.0,0.0,0.00,0.0,10.0,50.0,21.4,0.0,100,53.2,12.5,100.38
Kevin Martin,MIN,MIN @ CHA,03/14/2014,L,33,101.5,100.0,1.5,5.6,0.00,6.3,2.9,11.1,7.1,0.0,57.7,64.4,21.7,97.26
Miles Plumlee,PHX,PHX @ BOS,03/14/2014,W,21,72.1,92.9,-20.8,0.0,0.00,0.0,8.7,20.0,14.6,40.0,100,86.8,10.4,99.11
Dion Waiters,CLE,CLE @ GSW,03/14/2014,W,31,101.5,90.5,11.1,23.5,2.00,17.4,0.0,3.4,1.7,8.7,52.9,52.9,28.4,98.99
Boris Diaw,SAS,SAS vs. LAL,03/14/2014,W,16,111.8,76.5,35.3,15.4,2.00,33.3,6.3,13.6,10.5,16.7,100,100,9.5,101.37
Jeremy Evans,UTA,UTA vs. LAC,03/14/2014,L,22,76.2,102.4,-26.2,0.0,0.00,0.0,0.0,21.1,9.3,0.0,50.0,50.0,11.8,92.80
Lance Stephenson,IND,IND @ PHI,03/14/2014,W,40,108.4,101.2,7.2,13.8,1.00,25.0,0.0,26.1,16.9,25.0,81.3,81.3,13.8,98.43
Dorell Wright,POR,POR @ NOP,03/14/2014,W,28,122.8,101.8,21.1,14.3,3.00,23.1,0.0,13.3,7.5,7.7,75.0,76.8,16.1,98.54
Glen Davis,LAC,LAC @ UTA,03/14/2014,W,17,116.7,68.8,47.9,0.0,0.00,0.0,13.3,0.0,6.3,0.0,100,86.8,8.6,90.46
Richard Jefferson,UTA,UTA vs. LAC,03/14/2014,L,36,106.1,112.3,-6.2,4.3,0.00,7.7,0.0,9.4,5.0,0.0,54.2,56.3,16.2,86.33
Luke Ridnour,CHA,CHA vs. MIN,03/14/2014,W,14,137.9,103.8,34.1,25.0,1.00,33.3,9.1,18.2,13.6,33.3,100,100,18.2,94.17
Andre Iguodala,GSW,GSW vs. CLE,03/14/2014,L,31,104.8,83.9,21.0,15.8,3.00,27.3,0.0,6.7,3.5,9.1,75.0,79.9,12.5,96.68
Alex Len,PHX,PHX @ BOS,03/14/2014,W,9,116.7,64.7,52.0,16.7,0.00,25.0,12.5,14.3,13.6,0.0,100,90.4,15.0,94.56
Manu Ginobili,SAS,SAS vs. LAL,03/14/2014,W,14,113.3,71.0,42.4,33.3,4.00,36.4,0.0,14.3,9.4,9.1,58.3,58.3,20.6,104.20
Jarrett Jack,CLE,CLE @ GSW,03/14/2014,W,28,114.0,87.7,26.3,19.0,4.00,40.0,0.0,10.7,5.6,10.0,80.0,82.7,9.8,98.54
Robert Sacre,LAL,LAL @ SAS,03/14/2014,L,22,85.4,116.7,-31.3,10.0,1.00,11.1,6.9,19.0,12.0,11.1,50.0,58.1,15.4,105.61
Tony Wroten,PHI,PHI vs. IND,03/14/2014,L,13,90.0,100.0,-10.0,0.0,0.00,0.0,0.0,12.5,4.8,12.5,25.0,60.2,26.7,108.28
Eric Bledsoe,PHX,PHX @ BOS,03/14/2014,W,29,96.7,67.2,29.4,23.5,4.00,21.1,11.1,16.7,14.5,5.3,50.0,58.1,22.4,97.38
Evan Turner,IND,IND @ PHI,03/14/2014,W,22,88.4,100.0,-11.6,30.8,4.00,44.4,0.0,18.2,11.1,11.1,25.0,25.0,11.4,99.51
E'Twaun Moore,ORL,ORL vs. WAS,03/14/2014,L,18,97.1,81.3,15.8,0.0,0.00,0.0,0.0,4.8,2.7,0.0,66.7,66.7,17.1,88.08
