Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Mehmet Okur,UTA,UTA vs. PHX,04/14/2010,L,32,97.0,98.4,-1.4,0.0,0.00,0.0,0.0,40.7,17.7,6.7,75.0,75.0,19.2,96.99
DeMar DeRozan,TOR,TOR vs. NYK,04/14/2010,W,38,129.9,112.8,17.0,6.3,1.00,11.1,0.0,20.0,12.5,11.1,81.8,82.6,19.5,98.20
Elton Brand,PHI,PHI @ ORL,04/14/2010,L,16,93.3,150.0,-56.7,0.0,0.00,0.0,6.3,25.0,12.5,0.0,50.0,58.0,23.5,89.44
Shannon Brown,LAL,LAL @ LAC,04/14/2010,L,39,93.8,107.6,-13.8,14.3,3.00,13.6,2.4,11.1,6.4,4.5,46.9,50.7,20.4,98.95
Lamar Odom,LAL,LAL @ LAC,04/14/2010,L,31,93.4,115.0,-21.6,14.3,1.00,10.0,8.1,17.2,12.1,10.0,58.3,65.8,25.7,92.39
David West,NOH,NOH @ HOU,04/14/2010,W,43,135.6,118.4,17.2,17.6,1.20,18.8,0.0,23.3,14.7,15.6,80.0,82.1,28.3,96.37
Rodrigue Beaubois,DAL,DAL vs. SAS,04/14/2010,W,7,106.7,106.3,0.4,20.0,0.00,20.0,0.0,12.5,6.7,0.0,50.0,50.0,25.0,101.00
James Posey,NOH,NOH @ HOU,04/14/2010,W,24,106.3,106.3,0.0,5.6,0.00,11.1,0.0,19.2,10.9,0.0,57.1,63.5,15.4,96.00
Dan Gadzuric,MIL,MIL @ BOS,04/14/2010,W,26,127.1,78.4,48.7,5.6,0.00,7.7,16.7,16.7,16.7,0.0,58.3,56.3,22.6,92.69
Andre Miller,POR,POR vs. GSW,04/14/2010,L,9,114.3,130.0,-15.7,28.6,2.00,33.3,14.3,10.0,11.8,16.7,100,108.7,16.7,107.93
Kyrylo Fesenko,UTA,UTA vs. PHX,04/14/2010,L,7,92.9,93.8,-0.9,0.0,0.00,0.0,12.5,0.0,6.3,0.0,50.0,50.0,11.8,103.35
Thabo Sefolosha,OKC,OKC vs. MEM,04/14/2010,W,27,100.0,92.6,7.4,0.0,0.00,0.0,0.0,3.6,1.8,10.0,55.6,55.6,16.9,96.72
Marreese Speights,PHI,PHI @ ORL,04/14/2010,L,23,130.6,128.6,2.0,0.0,0.00,0.0,20.0,23.5,21.6,0.0,64.3,71.0,30.2,101.82
Quinton Ross,WAS,WAS vs. IND,04/14/2010,W,15,90.0,71.0,19.0,0.0,0.00,0.0,0.0,0.0,0.0,50.0,100,100,12.5,99.82
Garrett Temple,SAS,SAS @ DAL,04/14/2010,L,26,88.7,92.6,-3.9,23.1,1.50,15.8,0.0,0.0,0.0,10.5,50.0,50.4,27.1,100.73
Michael Finley,BOS,BOS vs. MIL,04/14/2010,L,27,126.5,126.5,0.0,4.8,0.00,12.5,0.0,0.0,0.0,0.0,57.1,57.1,13.2,86.14
Luc Mbah a Moute,MIL,MIL @ BOS,04/14/2010,W,22,115.4,137.5,-22.1,25.0,0.00,30.0,10.0,7.1,8.8,0.0,60.0,48.6,15.6,86.38
Eric Maynor,OKC,OKC vs. MEM,04/14/2010,W,29,119.6,110.7,8.9,47.6,10.00,52.6,0.0,17.2,9.8,5.3,87.5,88.9,14.5,94.04
Hamed Haddadi,MEM,MEM @ OKC,04/14/2010,L,5,100.0,180.0,-80.0,0.0,0.00,0.0,16.7,0.0,12.5,0.0,50.0,50.0,16.7,104.35
Jodie Meeks,PHI,PHI @ ORL,04/14/2010,L,26,145.1,125.5,19.6,4.2,0.00,11.1,5.9,19.0,13.2,0.0,50.0,57.1,14.3,96.06
Trevor Ariza,HOU,HOU vs. NOH,04/14/2010,L,38,126.6,122.5,4.1,33.3,3.33,31.3,6.1,29.6,16.7,9.4,69.4,65.8,25.6,99.72
Randolph Morris,ATL,ATL vs. CLE,04/14/2010,W,15,103.3,96.8,6.6,0.0,0.00,0.0,18.2,26.7,23.1,50.0,100,71.4,23.5,100.27
Damien Wilkins,MIN,MIN vs. DET,04/14/2010,L,17,90.6,128.1,-37.5,20.0,2.00,40.0,0.0,10.5,6.3,20.0,50.0,50.0,8.6,91.16
Sergio Rodriguez,NYK,NYK @ TOR,04/14/2010,L,20,97.5,138.5,-41.0,7.1,0.25,8.3,8.0,7.1,7.7,33.3,42.9,42.9,21.6,94.25
Darko Milicic,MIN,MIN vs. DET,04/14/2010,L,36,107.4,114.7,-7.4,9.1,0.50,11.8,6.3,16.0,10.5,23.5,60.0,66.3,19.2,91.34
Julian Wright,NOH,NOH @ HOU,04/14/2010,W,15,93.8,116.1,-22.4,9.1,0.00,25.0,7.7,6.7,7.1,0.0,100,86.8,8.8,99.15
Steve Nash,PHX,PHX @ UTA,04/14/2010,W,28,106.9,91.2,15.7,52.4,5.50,64.7,0.0,6.1,3.4,11.8,62.5,62.5,9.7,98.85
Steve Novak,LAC,LAC vs. LAL,04/14/2010,W,17,117.6,100.0,17.6,0.0,0.00,0.0,0.0,6.3,3.3,0.0,55.6,55.6,25.7,101.82
Matt Barnes,ORL,ORL vs. PHI,04/14/2010,W,25,147.9,91.7,56.2,9.1,2.00,15.4,23.1,7.1,12.2,7.7,60.0,60.0,21.2,91.19
DJ White,OKC,OKC vs. MEM,04/14/2010,W,2,125.0,225.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,25.0,109.71
Jordan Hill,HOU,HOU vs. NOH,04/14/2010,L,7,92.3,123.1,-30.8,0.0,0.00,0.0,11.1,0.0,7.7,20.0,50.0,39.9,31.3,87.27
Stephen Jackson,CHA,CHA vs. CHI,04/14/2010,L,24,104.3,110.9,-6.5,7.7,0.50,6.3,5.0,10.0,7.5,12.5,53.8,53.8,27.8,92.00
Tayshaun Prince,DET,DET @ MIN,04/14/2010,W,31,106.8,108.6,-1.8,16.7,1.00,14.3,0.0,4.2,2.0,14.3,64.3,65.3,26.5,91.64
Vince Carter,ORL,ORL vs. PHI,04/14/2010,W,25,155.3,91.5,63.8,27.3,0.00,42.9,7.1,7.4,7.3,0.0,100,100.7,15.4,88.70
Ben Wallace,DET,DET @ MIN,04/14/2010,W,22,112.2,107.5,4.7,5.9,0.00,11.1,17.6,15.4,16.7,0.0,50.0,58.0,17.0,90.00
CJ Miles,UTA,UTA vs. PHX,04/14/2010,L,34,79.7,105.9,-26.2,7.1,0.33,5.6,7.5,13.8,10.1,16.7,50.0,50.0,21.0,96.47
Jerry Stackhouse,MIL,MIL @ BOS,04/14/2010,W,28,113.7,94.2,19.5,23.5,4.00,23.5,0.0,16.7,9.1,5.9,77.3,71.5,23.2,89.04
Brandon Bass,ORL,ORL vs. PHI,04/14/2010,W,11,111.5,125.9,-14.4,0.0,0.00,0.0,0.0,0.0,0.0,14.3,80.0,85.0,26.9,112.07
Etan Thomas,OKC,OKC vs. MEM,04/14/2010,W,10,135.0,77.3,57.7,0.0,0.00,0.0,20.0,6.7,10.0,0.0,50.0,50.0,9.5,99.38
Travis Outlaw,LAC,LAC vs. LAL,04/14/2010,W,32,108.1,88.7,19.4,10.5,2.00,11.1,12.9,14.3,13.7,5.6,46.4,47.0,22.9,94.48
Boris Diaw,CHA,CHA vs. CHI,04/14/2010,L,22,109.5,112.2,-2.7,23.1,0.00,27.3,5.6,17.6,11.4,0.0,62.5,62.5,16.3,90.82
Josh Boone,NJN,NJN @ MIA,04/14/2010,L,24,107.5,90.2,17.3,9.1,0.00,12.5,20.0,13.6,16.7,0.0,80.0,59.2,15.2,81.85
Shelden Williams,BOS,BOS vs. MIL,04/14/2010,L,28,105.7,107.5,-1.9,5.9,0.00,10.0,3.6,10.7,7.1,0.0,50.0,69.4,15.8,91.40
Rasheed Wallace,BOS,BOS vs. MIL,04/14/2010,L,29,128.8,126.9,1.9,4.5,0.00,10.0,4.8,20.8,13.3,0.0,50.0,50.0,16.1,86.97
Erick Dampier,DAL,DAL vs. SAS,04/14/2010,W,18,72.2,83.3,-11.1,28.6,0.00,33.3,4.2,9.5,6.7,0.0,66.7,64.4,10.3,97.81
Fabricio Oberto,WAS,WAS vs. IND,04/14/2010,W,13,96.0,130.4,-34.4,11.1,1.00,33.3,0.0,16.7,10.7,33.3,100,100,7.4,90.83
Henry Walker,NYK,NYK @ TOR,04/14/2010,L,35,121.9,130.1,-8.2,4.8,0.00,4.8,5.3,22.7,11.7,0.0,64.7,69.7,23.5,99.59
James Harden,OKC,OKC vs. MEM,04/14/2010,W,26,103.8,105.8,-1.9,5.9,0.50,7.7,0.0,14.3,8.2,15.4,55.6,60.7,21.1,95.03
Darren Collison,NOH,NOH @ HOU,04/14/2010,W,46,130.1,122.6,7.5,28.2,2.75,34.4,0.0,4.5,2.7,12.5,70.6,72.7,21.2,96.41
Luke Ridnour,MIL,MIL @ BOS,04/14/2010,W,27,140.8,88.2,52.6,38.1,8.00,50.0,0.0,6.7,3.8,6.3,125.0,123.5,14.5,90.62
J.R. Giddens,NYK,NYK @ TOR,04/14/2010,L,15,96.7,144.8,-48.2,18.2,0.00,40.0,10.0,18.2,12.9,0.0,50.0,52.1,7.5,93.06
Lou Williams,PHI,PHI @ ORL,04/14/2010,L,27,130.9,126.3,4.6,37.5,9.00,47.4,0.0,4.8,2.3,5.3,50.0,57.1,16.9,98.58
DeMarre Carroll,MEM,MEM @ OKC,04/14/2010,L,5,200.0,150.0,50.0,0.0,0.00,0.0,33.3,0.0,16.7,0.0,60.0,60.0,38.5,99.80
Tyson Chandler,CHA,CHA vs. CHI,04/14/2010,L,12,117.4,134.8,-17.4,0.0,0.00,0.0,11.1,11.1,11.1,0.0,100,100,7.4,95.58
Jamaal Magloire,MIA,MIA vs. NJN,04/14/2010,W,19,103.2,93.5,9.7,0.0,0.00,0.0,6.7,41.7,22.2,16.7,50.0,47.0,17.1,78.04
Grant Hill,PHX,PHX @ UTA,04/14/2010,W,20,95.0,95.0,0.0,10.0,0.00,9.1,5.6,21.7,14.6,0.0,50.0,55.7,23.3,94.58
Marco Belinelli,TOR,TOR vs. NYK,04/14/2010,W,22,134.1,97.7,36.4,5.6,1.00,9.1,0.0,7.1,4.7,9.1,81.3,78.8,21.3,95.20
Sonny Weems,TOR,TOR vs. NYK,04/14/2010,W,33,136.9,125.4,11.5,14.8,2.00,22.2,0.0,14.7,9.1,11.1,75.0,75.0,20.3,95.09
Nick Collison,OKC,OKC vs. MEM,04/14/2010,W,15,126.7,100.0,26.7,9.1,1.00,25.0,0.0,21.4,11.5,25.0,50.0,50.0,9.4,98.81
Mickael Pietrus,ORL,ORL vs. PHI,04/14/2010,W,24,120.8,151.1,-30.2,5.3,1.00,9.1,0.0,0.0,0.0,9.1,50.0,50.0,18.5,95.00
Anthony Parker,CLE,CLE @ ATL,04/14/2010,L,25,74.0,114.0,-40.0,40.0,0.00,40.0,0.0,17.6,7.3,0.0,60.0,68.0,11.3,96.39
Sundiata Gaines,UTA,UTA vs. PHX,04/14/2010,L,4,157.1,75.0,82.1,50.0,0.00,25.0,0.0,0.0,0.0,0.0,100,72.5,42.9,92.70
Royal Ivey,MIL,MIL @ BOS,04/14/2010,W,8,70.6,129.4,-58.8,25.0,0.00,33.3,0.0,0.0,0.0,0.0,50.0,50.0,11.1,99.51
Dahntay Jones,IND,IND @ WAS,04/14/2010,L,17,113.2,89.7,23.4,11.1,1.00,8.3,5.9,12.5,9.1,8.3,44.4,53.3,25.0,107.34
Al Thornton,WAS,WAS vs. IND,04/14/2010,W,18,102.7,111.1,-8.4,0.0,0.00,0.0,0.0,5.9,2.9,16.7,60.0,60.0,13.0,98.98
Solomon Jones,IND,IND @ WAS,04/14/2010,L,7,94.1,125.0,-30.9,0.0,0.00,0.0,0.0,42.9,20.0,50.0,100,106.4,21.1,110.51
Jarron Collins,PHX,PHX @ UTA,04/14/2010,W,13,100.0,100.0,0.0,0.0,0.00,0.0,0.0,7.7,4.0,33.3,50.0,50.0,11.5,95.74
Brad Miller,CHI,CHI @ CHA,04/14/2010,W,24,102.3,81.8,20.5,6.7,0.00,9.1,4.2,18.2,12.3,0.0,50.0,55.7,18.5,87.59
DaJuan Summers,DET,DET @ MIN,04/14/2010,W,27,114.8,111.3,3.5,12.5,2.00,16.7,4.2,4.5,4.3,8.3,68.8,67.6,16.1,96.09
Mario West,ATL,ATL vs. CLE,04/14/2010,W,33,121.0,82.5,38.4,12.9,4.00,36.4,0.0,16.7,9.4,9.1,80.0,79.1,10.1,92.21
Brendan Haywood,DAL,DAL vs. SAS,04/14/2010,W,28,113.8,96.5,17.3,4.8,1.00,10.0,17.2,34.5,25.9,10.0,50.0,48.8,13.4,98.63
Quentin Richardson,MIA,MIA vs. NJN,04/14/2010,W,24,97.6,80.5,17.1,16.7,1.00,16.7,7.4,11.1,9.3,16.7,50.0,50.8,19.6,82.88
Jose Calderon,TOR,TOR vs. NYK,04/14/2010,W,21,145.2,119.0,26.2,11.1,2.00,14.3,0.0,12.5,9.1,7.1,65.0,68.9,27.9,94.06
Chuck Hayes,HOU,HOU vs. NOH,04/14/2010,L,38,124.4,124.4,0.0,3.0,0.00,12.5,0.0,12.0,5.2,0.0,100,101.7,8.2,98.44
Wayne Ellington,MIN,MIN vs. DET,04/14/2010,L,7,113.3,92.9,20.5,20.0,1.00,16.7,0.0,0.0,0.0,16.7,62.5,62.5,27.8,94.93
Austin Daye,DET,DET @ MIN,04/14/2010,W,30,120.8,101.9,18.9,11.1,0.67,13.3,0.0,25.8,13.8,20.0,42.9,62.2,19.7,85.95
Carlos Delfino,MIL,MIL @ BOS,04/14/2010,W,19,133.3,120.6,12.7,25.0,0.00,33.3,5.9,30.8,16.7,0.0,70.0,76.5,15.4,85.37
Hedo Turkoglu,TOR,TOR vs. NYK,04/14/2010,W,19,139.5,100.0,39.5,16.7,0.00,50.0,0.0,6.3,3.8,0.0,100,90.6,7.9,103.13
Yakhouba Diawara,MIA,MIA vs. NJN,04/14/2010,W,5,125.0,25.0,100.0,0.0,0.00,0.0,0.0,14.3,10.0,0.0,75.0,75.0,25.0,76.80
Jeff Green,OKC,OKC vs. MEM,04/14/2010,W,34,118.6,113.0,5.5,8.3,2.00,11.1,3.2,9.1,6.3,5.6,53.8,54.2,20.3,97.07
Monta Ellis,GSW,GSW @ POR,04/14/2010,W,48,119.6,113.7,5.9,10.0,0.00,10.0,0.0,8.9,4.3,0.0,66.7,63.8,23.9,102.00
Dwight Howard,ORL,ORL vs. PHI,04/14/2010,W,29,149.1,92.6,56.5,7.7,0.67,13.3,5.3,37.9,25.0,20.0,75.0,73.5,21.0,88.93
Anthony Johnson,ORL,ORL vs. PHI,04/14/2010,W,5,100.0,166.7,-66.7,20.0,0.00,100.0,0.0,50.0,16.7,0.0,0.0,0.0,0.0,124.77
Ronnie Price,UTA,UTA vs. PHX,04/14/2010,L,7,38.5,69.2,-30.8,0.0,0.00,0.0,0.0,25.0,7.1,25.0,0.0,0.0,26.7,96.00
Josh Powell,LAL,LAL @ LAC,04/14/2010,L,27,98.2,112.5,-14.3,22.2,1.33,26.7,12.9,18.5,15.5,20.0,50.0,42.1,16.7,100.01
Earl Watson,IND,IND @ WAS,04/14/2010,L,39,96.3,96.2,0.0,15.8,0.75,18.8,4.5,2.9,3.8,25.0,77.8,77.8,14.0,97.51
Jordan Farmar,LAL,LAL @ LAC,04/14/2010,L,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.69
Ryan Gomes,MIN,MIN vs. DET,04/14/2010,L,32,108.3,106.5,1.9,0.0,0.00,0.0,3.4,12.0,7.4,0.0,0.0,23.1,5.7,92.66
Anderson Varejao,CLE,CLE @ ATL,04/14/2010,L,10,90.9,81.8,9.1,20.0,0.00,20.0,0.0,22.2,10.5,0.0,100,83.3,16.0,101.54
DeShawn Stevenson,DAL,DAL vs. SAS,04/14/2010,W,6,166.7,64.3,102.4,14.3,0.00,100.0,0.0,14.3,7.7,0.0,0.0,0.0,0.0,113.32
Kyle Korver,UTA,UTA vs. PHX,04/14/2010,L,17,72.2,97.3,-25.1,30.0,0.00,42.9,0.0,13.3,5.3,0.0,0.0,0.0,9.1,100.69
Earl Clark,PHX,PHX @ UTA,04/14/2010,W,3,85.7,133.3,-47.6,0.0,0.00,0.0,50.0,0.0,33.3,33.3,0.0,53.2,37.5,102.86
Chris Hunter,GSW,GSW @ POR,04/14/2010,W,6,100.0,116.7,-16.7,20.0,0.00,33.3,0.0,0.0,0.0,0.0,0.0,0.0,16.7,101.28
Joel Anthony,MIA,MIA vs. NJN,04/14/2010,W,39,92.5,85.1,7.5,0.0,0.00,0.0,6.8,7.0,6.9,0.0,0.0,0.0,1.2,82.60
Stephen Graham,CHA,CHA vs. CHI,04/14/2010,L,6,90.0,136.4,-46.4,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,90.00
Jannero Pargo,CHI,CHI @ CHA,04/14/2010,W,5,80.0,111.1,-31.1,0.0,0.00,0.0,0.0,14.3,6.7,0.0,0.0,0.0,0.0,84.52
Charlie Bell,MIL,MIL @ BOS,04/14/2010,W,24,117.4,89.1,28.3,0.0,0.00,0.0,0.0,14.3,8.0,12.5,14.3,14.3,16.0,92.66
Theo Ratliff,CHA,CHA vs. CHI,04/14/2010,L,14,88.5,100.0,-11.5,18.2,2.00,66.7,0.0,18.2,8.0,33.3,0.0,0.0,3.2,86.47
Travis Diener,POR,POR vs. GSW,04/14/2010,L,13,89.3,107.4,-18.1,25.0,0.00,50.0,0.0,6.7,3.2,0.0,0.0,0.0,6.5,99.37
Ryan Hollins,MIN,MIN vs. DET,04/14/2010,L,2,100.0,160.0,-60.0,0.0,0.00,0.0,0.0,33.3,20.0,0.0,0.0,0.0,0.0,101.41
Troy Murphy,IND,IND @ WAS,04/14/2010,L,35,95.7,98.6,-2.8,13.0,0.00,21.4,10.8,16.1,13.2,0.0,10.0,13.8,13.9,95.27
Anthony Morrow,GSW,GSW @ POR,04/14/2010,W,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.00
Lou Amundson,PHX,PHX @ UTA,04/14/2010,W,19,102.7,91.9,10.8,0.0,0.00,0.0,7.7,25.0,17.2,0.0,0.0,54.9,10.0,92.82
Eduardo Najera,DAL,DAL vs. SAS,04/14/2010,W,5,63.6,109.1,-45.5,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.98
D.J. Augustin,CHA,CHA vs. CHI,04/14/2010,L,24,91.1,104.4,-13.3,16.7,0.00,16.7,0.0,4.5,1.9,0.0,11.1,20.2,19.6,90.00
Byron Mullens,OKC,OKC vs. MEM,04/14/2010,W,2,125.0,225.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.71
Roger Mason Jr.,SAS,SAS @ DAL,04/14/2010,L,37,93.3,93.5,-0.2,20.7,6.00,37.5,0.0,13.6,7.0,6.3,11.1,11.1,11.6,98.55
Bobby Brown,LAC,LAC vs. LAL,04/14/2010,W,2,0.0,80.0,-80.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,143.52
AJ Price,IND,IND @ WAS,04/14/2010,L,11,100.0,100.0,0.0,12.5,0.00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,104.53
Dwayne Jones,PHX,PHX @ UTA,04/14/2010,W,1,100.0,150.0,-50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.15
James Johnson,CHI,CHI @ CHA,04/14/2010,W,6,115.4,75.0,40.4,28.6,0.00,50.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,94.31
Ronny Turiaf,GSW,GSW @ POR,04/14/2010,W,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,205.71
Terrence Williams,NJN,NJN @ MIA,04/14/2010,L,28,93.5,97.9,-4.4,20.0,1.50,30.0,0.0,15.2,7.8,20.0,0.0,20.5,12.1,81.59
Luke Walton,LAL,LAL @ LAC,04/14/2010,L,18,81.6,123.7,-42.1,50.0,6.00,54.5,0.0,6.3,2.6,9.1,25.0,25.0,11.1,101.71
Josh McRoberts,IND,IND @ WAS,04/14/2010,L,13,103.4,100.0,3.4,44.4,0.00,57.1,11.8,8.3,10.3,0.0,0.0,34.7,8.6,105.46
Shawn Marion,DAL,DAL vs. SAS,04/14/2010,W,31,96.8,88.7,8.1,23.5,1.33,18.2,2.8,13.9,8.3,13.6,23.1,27.1,25.4,97.69
Jason Smith,PHI,PHI @ ORL,04/14/2010,L,9,115.0,125.0,-10.0,12.5,0.00,50.0,0.0,25.0,8.3,0.0,0.0,0.0,4.5,102.13
Darnell Jackson,MIL,MIL @ BOS,04/14/2010,W,9,93.8,105.9,-12.1,0.0,0.00,0.0,10.0,11.1,10.5,0.0,20.0,20.0,29.4,93.27
Darrell Arthur,MEM,MEM @ OKC,04/14/2010,L,8,111.8,137.5,-25.7,12.5,0.00,33.3,11.1,0.0,8.3,0.0,0.0,0.0,10.5,98.18
Jawad Williams,CLE,CLE @ ATL,04/14/2010,L,34,89.4,109.1,-19.7,0.0,0.00,0.0,2.9,3.8,3.3,11.1,16.7,25.8,12.5,92.50
Matt Bonner,SAS,SAS @ DAL,04/14/2010,L,25,82.1,103.6,-21.5,5.3,0.00,11.1,3.3,14.3,8.6,0.0,12.5,12.5,12.7,105.30
James Singleton,WAS,WAS vs. IND,04/14/2010,W,26,101.9,92.2,9.8,0.0,0.00,0.0,31.8,37.0,34.7,33.3,25.0,48.4,14.8,96.94
Metta World Peace,LAL,LAL @ LAC,04/14/2010,L,16,112.9,96.8,16.1,16.7,2.00,20.0,4.8,13.3,8.3,10.0,14.3,14.3,20.5,95.72
Adam Morrison,LAL,LAL @ LAC,04/14/2010,L,16,96.7,113.3,-16.7,0.0,0.00,0.0,0.0,0.0,0.0,33.3,25.0,25.0,15.8,90.28
Kurt Thomas,MIL,MIL @ BOS,04/14/2010,W,22,116.2,133.3,-17.1,6.7,0.50,14.3,10.5,28.6,18.2,28.6,0.0,0.0,14.0,84.28
Keith Bogans,SAS,SAS @ DAL,04/14/2010,L,24,88.0,101.9,-13.9,0.0,0.00,0.0,0.0,7.1,3.7,0.0,25.0,30.7,7.1,101.72
Jason Williams,ORL,ORL vs. PHI,04/14/2010,W,18,134.3,122.2,12.1,5.3,0.50,20.0,0.0,6.3,3.7,40.0,0.0,0.0,10.5,97.19
Kosta Koufos,UTA,UTA vs. PHX,04/14/2010,L,18,77.8,110.5,-32.7,25.0,0.00,33.3,5.0,6.7,5.7,0.0,25.0,25.0,9.5,101.00
Darius Songaila,NOH,NOH @ HOU,04/14/2010,W,19,100.0,115.8,-15.8,0.0,0.00,0.0,0.0,10.0,5.3,11.1,12.5,12.5,21.4,96.42
DJ Mbenga,LAL,LAL @ LAC,04/14/2010,L,21,97.6,116.7,-19.0,0.0,0.00,0.0,0.0,25.0,11.9,10.0,25.0,28.2,20.8,98.02
Jason Kapono,PHI,PHI @ ORL,04/14/2010,L,22,100.0,159.0,-59.0,7.7,1.00,10.0,0.0,0.0,0.0,10.0,62.5,62.5,20.0,87.00
Rashard Lewis,ORL,ORL vs. PHI,04/14/2010,W,28,136.0,104.1,31.9,8.3,0.00,16.7,0.0,14.3,8.2,0.0,31.3,42.3,17.5,86.19
Gerald Wallace,CHA,CHA vs. CHI,04/14/2010,L,24,104.3,110.9,-6.5,0.0,0.00,0.0,5.0,0.0,2.5,26.7,50.0,67.7,27.8,92.00
Emeka Okafor,NOH,NOH @ HOU,04/14/2010,W,28,136.2,127.1,9.1,6.9,0.67,18.2,17.6,23.1,20.9,27.3,75.0,69.4,14.8,99.99
Shaun Livingston,WAS,WAS vs. IND,04/14/2010,W,29,115.0,107.0,8.0,30.4,7.00,38.9,0.0,6.3,3.4,5.6,50.0,51.2,16.4,97.15
Ersan Ilyasova,MIL,MIL @ BOS,04/14/2010,W,18,141.2,69.4,71.7,0.0,0.00,0.0,0.0,14.3,8.3,0.0,85.7,85.6,23.7,91.89
Rajon Rondo,BOS,BOS vs. MIL,04/14/2010,L,32,118.6,125.4,-6.8,78.9,3.75,38.5,7.4,14.8,11.1,10.3,50.0,54.5,37.5,88.55
Kevin Durant,OKC,OKC vs. MEM,04/14/2010,W,38,126.7,114.9,11.8,17.4,1.00,14.3,3.1,15.8,10.0,14.3,72.2,76.7,28.2,94.40
