Player,Team,Match Up,Game Date,W/L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST%,AST_TO,AST_RATIO,OREB%,DREB%,REB%,TM_TOV%,EFG%,TS%,USG%,PACE
Avery Bradley,HOU,HOU vs. IND,04/14/2021,L,20,91.7,126.1,-34.4,6.7,1.00,14.3,4.2,0.0,2.4,14.3,50.0,50.0,11.1,114.42
Kristaps Porzingis,DAL,DAL @ MEM,04/14/2021,W,32,126.2,121.9,4.3,4.3,1.00,5.9,2.9,13.2,8.3,5.9,61.5,69.1,21.9,95.56
Chuma Okeke,ORL,ORL @ CHI,04/14/2021,W,29,112.1,114.0,-2.0,9.5,0.00,16.7,3.3,10.0,6.7,0.0,45.0,45.0,15.2,93.98
Terance Mann,LAC,LAC @ DET,04/14/2021,W,29,100.0,106.9,-6.9,5.3,0.00,7.7,5.6,6.9,6.2,0.0,37.5,37.5,17.6,96.34
Darius Garland,CLE,CLE @ CHA,04/14/2021,W,36,113.4,106.0,7.5,33.3,2.33,30.4,0.0,10.8,5.6,13.0,65.4,65.4,21.1,90.13
James Johnson,NOP,NOP vs. NYK,04/14/2021,L,28,100.0,116.4,-16.4,11.8,2.00,13.3,0.0,15.6,8.6,6.7,45.0,55.3,21.0,94.72
Wayne Ellington,DET,DET vs. LAC,04/14/2021,L,17,106.5,129.0,-22.6,0.0,0.00,0.0,7.7,13.3,10.7,0.0,50.0,50.0,13.5,90.22
Bryn Forbes,MIL,MIL @ MIN,04/14/2021,W,17,123.3,83.7,39.5,0.0,0.00,0.0,0.0,4.5,2.6,10.0,71.4,76.1,21.3,118.77
Julius Randle,NYK,NYK @ NOP,04/14/2021,W,42,116.3,111.9,4.4,18.5,1.25,13.5,4.1,12.8,8.3,10.8,51.9,56.7,33.0,96.57
Seth Curry,PHI,PHI vs. BKN,04/14/2021,W,25,112.5,109.4,3.1,5.0,1.00,14.3,4.0,4.2,4.1,14.3,50.0,50.0,9.8,104.43
DeMar DeRozan,SAS,SAS @ TOR,04/14/2021,L,38,116.3,112.5,3.8,44.0,3.67,39.3,4.3,5.1,4.7,10.7,54.5,63.5,18.7,102.13
Kevin Porter Jr.,HOU,HOU vs. IND,04/14/2021,L,41,110.0,124.7,-14.7,9.4,0.75,12.0,2.0,10.3,5.6,16.0,46.7,53.9,20.6,105.08
Dillon Brooks,MEM,MEM vs. DAL,04/14/2021,L,31,114.5,110.8,3.7,19.0,1.00,15.4,3.2,5.7,4.5,15.4,38.2,41.9,32.4,98.59
Tomas Satoransky,CHI,CHI vs. ORL,04/14/2021,L,30,105.3,143.1,-37.8,31.6,6.00,42.9,0.0,0.0,0.0,7.1,64.3,64.3,13.6,91.94
Brandon Ingram,NOP,NOP vs. NYK,04/14/2021,L,36,120.5,112.0,8.5,29.2,7.00,21.9,0.0,7.0,3.7,3.1,45.5,54.9,31.6,97.70
Immanuel Quickley,NYK,NYK @ NOP,04/14/2021,W,11,150.0,60.9,89.1,0.0,0.00,0.0,0.0,0.0,0.0,0.0,60.0,64.3,20.0,104.36
Ben Simmons,PHI,PHI vs. BKN,04/14/2021,W,35,111.5,115.8,-4.3,37.5,9.00,36.0,2.9,9.1,6.0,4.0,54.5,58.5,19.0,106.92
Kevon Looney,GSW,GSW @ OKC,04/14/2021,W,22,160.4,97.9,62.5,12.5,0.00,33.3,15.0,8.3,11.4,0.0,66.7,69.9,11.3,104.85
Lauri Markkanen,CHI,CHI vs. ORL,04/14/2021,L,17,97.1,94.1,3.0,0.0,0.00,0.0,0.0,5.6,2.8,0.0,50.0,50.0,15.8,100.06
Reggie Jackson,LAC,LAC @ DET,04/14/2021,W,37,103.9,100.0,3.9,5.6,1.00,3.7,2.2,11.9,6.8,3.7,56.3,58.3,28.0,99.71
Rodions Kurucs,MIL,MIL @ MIN,04/14/2021,W,6,100.0,120.0,-20.0,0.0,0.00,0.0,0.0,14.3,8.3,33.3,100,100,37.5,116.86
Devonte' Graham,CHA,CHA vs. CLE,04/14/2021,L,34,100.0,110.6,-10.6,35.0,0.00,30.4,0.0,3.8,1.5,0.0,46.9,46.9,21.1,94.04
Caris LeVert,IND,IND @ HOU,04/14/2021,W,30,117.9,124.2,-6.3,5.0,0.17,3.6,0.0,13.9,7.6,21.4,60.0,63.3,35.5,106.46
Edmond Sumner,IND,IND @ HOU,04/14/2021,W,15,122.9,131.4,-8.6,0.0,0.00,0.0,0.0,0.0,0.0,0.0,87.5,78.8,10.5,110.41
Rudy Gay,SAS,SAS @ TOR,04/14/2021,L,19,115.0,120.0,-5.0,21.4,0.00,33.3,5.6,11.8,8.6,0.0,41.7,41.7,14.0,99.22
Trevor Ariza,MIA,MIA @ DEN,04/14/2021,L,25,128.6,145.8,-17.3,10.5,2.00,18.2,0.0,5.6,2.7,9.1,78.6,82.5,17.6,93.75
Khem Birch,TOR,TOR vs. SAS,04/14/2021,W,29,117.7,106.6,11.2,5.0,0.00,9.1,8.0,13.8,11.1,0.0,66.7,70.9,14.5,101.50
Dejounte Murray,SAS,SAS @ TOR,04/14/2021,L,32,101.4,122.1,-20.6,20.0,4.00,21.1,3.0,25.0,13.1,5.3,38.5,39.6,20.0,101.85
Saddiq Bey,DET,DET vs. LAC,04/14/2021,L,35,94.5,102.8,-8.3,0.0,0.00,0.0,0.0,12.2,6.0,14.3,72.7,71.5,16.7,97.86
Isaiah Hartenstein,CLE,CLE @ CHA,04/14/2021,W,13,116.7,80.8,35.9,20.0,0.25,9.1,11.1,16.7,14.8,36.4,66.7,66.7,35.7,92.66
Nic Claxton,BKN,BKN @ PHI,04/14/2021,L,22,117.0,123.4,-6.4,6.3,0.50,14.3,10.5,6.3,8.6,28.6,33.3,38.7,10.9,104.77
Chris Boucher,TOR,TOR vs. SAS,04/14/2021,W,34,111.4,107.0,4.4,4.8,0.20,6.7,3.1,27.5,16.7,33.3,66.7,66.7,17.9,101.17
Josh Okogie,MIN,MIN vs. MIL,04/14/2021,L,24,101.9,133.3,-31.5,0.0,0.00,0.0,0.0,7.7,3.8,0.0,91.7,94.5,12.1,108.98
Troy Brown Jr.,CHI,CHI vs. ORL,04/14/2021,L,14,144.4,106.9,37.5,0.0,0.00,0.0,7.7,11.1,9.7,0.0,50.0,50.0,8.8,93.12
Luka Doncic,DAL,DAL @ MEM,04/14/2021,W,34,111.1,123.5,-12.4,47.4,3.00,25.0,0.0,15.6,7.0,8.3,57.5,60.5,33.3,98.05
James Ennis III,ORL,ORL @ CHI,04/14/2021,W,31,138.6,121.4,17.2,13.0,0.00,20.0,3.4,11.1,7.1,0.0,87.5,88.4,17.6,88.96
Josh Richardson,DAL,DAL @ MEM,04/14/2021,W,27,128.3,119.2,9.1,13.6,3.00,21.4,0.0,9.1,5.2,7.1,38.9,45.5,19.0,94.09
Jarrett Allen,CLE,CLE @ CHA,04/14/2021,W,30,103.5,96.7,6.8,11.8,0.00,14.3,6.9,19.4,13.3,0.0,55.6,64.4,19.0,92.24
Stephen Curry,GSW,GSW @ OKC,04/14/2021,W,29,159.4,107.6,51.8,36.4,0.00,27.6,0.0,19.4,10.9,0.0,97.5,98.5,30.0,106.15
Lonnie Walker IV,SAS,SAS @ TOR,04/14/2021,L,17,116.2,105.7,10.5,9.1,1.00,7.7,0.0,15.0,7.1,7.7,35.0,41.4,27.9,101.15
Nikola Vucevic,CHI,CHI vs. ORL,04/14/2021,L,34,122.2,126.6,-4.3,5.3,0.00,4.5,3.4,30.3,17.7,0.0,67.5,69.4,30.4,90.78
JJ Redick,DAL,DAL @ MEM,04/14/2021,W,15,93.8,90.3,3.4,10.0,0.25,11.1,0.0,0.0,0.0,44.4,112.5,112.5,23.5,101.93
T.J. McConnell,IND,IND @ HOU,04/14/2021,W,21,120.4,110.0,10.4,22.2,1.33,30.8,10.5,16.0,13.6,23.1,110.0,102.0,16.7,111.29
D'Angelo Russell,MIN,MIN vs. MIL,04/14/2021,L,23,103.6,118.9,-15.2,42.9,1.20,21.4,0.0,8.0,3.8,17.9,32.1,45.1,37.3,113.44
Yuta Watanabe,TOR,TOR vs. SAS,04/14/2021,W,20,129.3,104.8,24.5,6.3,1.00,12.5,0.0,18.2,10.0,12.5,91.7,91.7,14.0,100.10
Taj Gibson,NYK,NYK @ NOP,04/14/2021,W,35,101.4,119.7,-18.3,8.0,0.00,28.6,9.3,16.2,12.5,0.0,80.0,73.5,6.2,98.22
Naz Reid,MIN,MIN vs. MIL,04/14/2021,L,31,80.6,111.0,-30.4,12.5,2.00,13.3,7.0,35.3,19.5,6.7,30.0,38.3,16.3,113.91
Jeremy Lamb,IND,IND @ HOU,04/14/2021,W,30,127.3,109.0,18.3,4.2,0.00,9.1,0.0,5.3,3.1,0.0,90.0,90.0,13.2,105.70
Ed Davis,MIN,MIN vs. MIL,04/14/2021,L,9,104.3,109.1,-4.7,16.7,0.00,50.0,8.3,12.5,10.0,0.0,100,100,3.8,125.34
DeMarcus Cousins,LAC,LAC @ DET,04/14/2021,W,16,103.3,106.9,-3.6,0.0,0.00,0.0,5.6,16.7,10.0,9.1,33.3,40.5,30.6,91.65
Cole Anthony,ORL,ORL @ CHI,04/14/2021,W,21,112.2,117.1,-4.9,38.5,5.00,38.5,0.0,15.8,7.5,7.7,71.4,71.4,17.4,94.09
Shake Milton,PHI,PHI vs. BKN,04/14/2021,W,25,131.5,120.0,11.5,20.0,4.00,30.8,0.0,5.3,2.6,7.7,93.8,93.8,15.0,103.74
Terrence Ross,ORL,ORL @ CHI,04/14/2021,W,32,118.5,103.1,15.3,16.7,0.00,22.2,2.9,7.4,4.8,0.0,34.6,38.4,18.4,98.40
Michael Porter Jr.,DEN,DEN vs. MIA,04/14/2021,W,33,144.4,117.5,27.0,0.0,0.00,0.0,0.0,37.0,20.0,6.3,82.1,84.0,22.5,91.89
Robin Lopez,WAS,WAS @ SAC,04/14/2021,W,14,113.3,110.3,3.0,0.0,0.00,0.0,15.8,14.3,15.2,33.3,100,79.8,16.2,102.98
Josh Jackson,DET,DET vs. LAC,04/14/2021,L,21,111.9,80.5,31.4,14.3,0.50,11.8,4.8,17.9,12.2,23.5,35.0,39.8,32.6,96.70
Damion Lee,GSW,GSW @ OKC,04/14/2021,W,17,130.8,97.6,33.2,7.7,1.00,16.7,0.0,9.5,5.6,16.7,112.5,112.5,11.9,115.08
Bol Bol,DEN,DEN vs. MIA,04/14/2021,W,3,100.0,100.0,0.0,0.0,0.00,0.0,0.0,50.0,20.0,0.0,100,90.4,50.0,110.77
Matthew Dellavedova,CLE,CLE @ CHA,04/14/2021,W,17,112.5,84.4,28.1,25.0,0.00,50.0,0.0,0.0,0.0,0.0,33.3,33.3,9.1,93.19
Paul Watson,TOR,TOR vs. SAS,04/14/2021,W,15,112.5,103.1,9.4,0.0,0.00,0.0,0.0,9.1,5.1,16.7,100,92.2,15.4,104.85
Jalen Brunson,DAL,DAL @ MEM,04/14/2021,W,28,123.6,125.5,-1.8,37.5,9.00,60.0,3.6,25.9,14.5,6.7,80.0,80.0,9.5,94.52
Timothe Luwawu-Cabarrot,BKN,BKN @ PHI,04/14/2021,L,25,127.3,115.5,11.8,4.8,0.00,12.5,4.8,13.6,9.3,0.0,33.3,36.3,10.9,109.04
Mason Plumlee,DET,DET vs. LAC,04/14/2021,L,21,100.0,106.7,-6.7,40.0,2.00,30.8,13.6,25.0,19.6,15.4,75.0,82.8,18.8,100.97
Jahlil Okafor,DET,DET vs. LAC,04/14/2021,L,5,90.0,100.0,-10.0,0.0,0.00,0.0,0.0,28.6,15.4,50.0,100,100,16.7,88.62
Luke Kennard,LAC,LAC @ DET,04/14/2021,W,39,100.0,94.9,5.1,4.3,0.33,4.2,4.3,18.6,11.2,12.5,32.4,42.3,25.8,95.55
Gary Payton II,GSW,GSW @ OKC,04/14/2021,W,9,86.4,95.2,-8.9,0.0,0.00,0.0,7.7,18.2,12.5,16.7,87.5,86.8,24.0,111.77
Xavier Tillman,MEM,MEM vs. DAL,04/14/2021,L,15,116.7,81.3,35.4,0.0,0.00,0.0,0.0,10.5,6.3,0.0,116.7,116.7,10.0,98.65
Malachi Flynn,TOR,TOR vs. SAS,04/14/2021,W,32,107.2,116.4,-9.2,35.0,0.00,29.2,2.8,7.7,5.3,0.0,39.3,48.1,21.3,101.37
Jaxson Hayes,NOP,NOP vs. NYK,04/14/2021,L,17,78.8,151.4,-72.6,0.0,0.00,0.0,16.7,25.0,20.6,16.7,75.0,82.0,15.4,97.24
Dwayne Bacon,ORL,ORL @ CHI,04/14/2021,W,5,100.0,162.5,-62.5,0.0,0.00,0.0,0.0,0.0,0.0,0.0,125.0,125.0,22.2,87.12
Taurean Prince,CLE,CLE @ CHA,04/14/2021,W,29,121.4,93.0,28.4,20.0,0.50,13.6,0.0,11.4,7.7,27.3,92.3,93.0,33.3,94.33
Tony Bradley,OKC,OKC vs. GSW,04/14/2021,L,15,118.2,187.1,-68.9,11.1,0.00,10.0,30.8,33.3,31.8,0.0,85.7,74.2,22.5,105.23
Brook Lopez,MIL,MIL @ MIN,04/14/2021,W,23,134.6,84.0,50.6,0.0,0.00,0.0,5.0,23.3,16.0,0.0,77.8,83.6,17.9,107.21
JaMychal Green,DEN,DEN vs. MIA,04/14/2021,W,19,134.3,111.1,23.2,0.0,0.00,0.0,0.0,0.0,0.0,20.0,100,100.7,25.6,90.40
Deni Avdija,WAS,WAS @ SAC,04/14/2021,W,31,107.1,112.5,-5.4,0.0,0.00,0.0,0.0,12.5,6.9,0.0,78.6,78.6,8.9,109.52
Oshae Brissett,IND,IND @ HOU,04/14/2021,W,10,145.5,83.3,62.1,14.3,1.00,14.3,0.0,0.0,0.0,14.3,90.0,91.9,25.0,114.01
Isaiah Roby,OKC,OKC vs. GSW,04/14/2021,L,28,101.6,131.7,-30.1,18.2,1.00,28.6,0.0,10.7,5.4,28.6,75.0,75.0,14.5,105.22
Chimezie Metu,SAC,SAC vs. WAS,04/14/2021,L,6,81.3,125.0,-43.8,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,6.3,137.96
Donta Hall,ORL,ORL @ CHI,04/14/2021,W,17,126.5,100.0,26.5,13.3,2.00,28.6,17.6,35.3,26.5,14.3,66.7,81.0,12.8,98.77
DeAndre Jordan,BKN,BKN @ PHI,04/14/2021,L,26,109.4,120.4,-10.9,25.0,5.00,38.5,8.7,46.2,28.6,7.7,85.7,85.7,14.0,98.69
Jae'Sean Tate,HOU,HOU vs. IND,04/14/2021,L,35,130.8,119.2,11.5,13.9,1.67,31.3,12.2,2.9,8.0,18.8,66.7,70.9,11.7,106.72
Juancho Hernangomez,MIN,MIN vs. MIL,04/14/2021,L,22,112.2,129.2,-16.9,9.1,0.00,10.0,0.0,9.5,4.3,0.0,108.3,104.2,16.4,106.95
Steven Adams,NOP,NOP vs. NYK,04/14/2021,L,31,127.0,100.0,27.0,12.0,0.00,30.0,9.7,17.9,14.3,0.0,71.4,71.4,10.3,98.13
Isaiah Stewart,DET,DET vs. LAC,04/14/2021,L,22,107.0,95.5,11.5,0.0,0.00,0.0,13.0,19.2,16.3,12.5,85.7,80.6,16.0,96.37
Patrick Williams,CHI,CHI vs. ORL,04/14/2021,L,28,113.0,119.2,-6.3,14.3,0.00,37.5,0.0,20.7,11.5,0.0,87.5,84.6,8.6,91.49
Cody Zeller,CHA,CHA vs. CLE,04/14/2021,L,20,89.5,120.0,-30.5,22.2,2.00,22.2,15.4,18.8,16.7,11.1,83.3,83.3,15.6,96.14
Ish Smith,WAS,WAS @ SAC,04/14/2021,W,23,114.3,90.6,23.7,15.0,3.00,27.3,4.8,8.3,6.7,9.1,66.7,72.7,12.3,115.16
Justin Robinson,OKC,OKC vs. GSW,04/14/2021,L,11,100.0,125.0,-25.0,28.6,0.00,50.0,8.3,11.1,9.5,0.0,125.0,125.0,6.9,110.77
Dwight Powell,DAL,DAL @ MEM,04/14/2021,W,15,100.0,109.4,-9.4,0.0,0.00,0.0,16.7,42.9,30.8,12.5,85.7,85.7,23.5,99.84
Cody Martin,CHA,CHA vs. CLE,04/14/2021,L,8,92.9,157.1,-64.3,0.0,0.00,0.0,0.0,14.3,6.7,0.0,0.0,0.0,0.0,89.14
Jaylen Nowell,MIN,MIN vs. MIL,04/14/2021,L,10,76.0,100.0,-24.0,0.0,0.00,0.0,0.0,16.7,6.7,0.0,0.0,0.0,13.3,121.62
Garrett Temple,CHI,CHI vs. ORL,04/14/2021,L,10,95.2,134.8,-39.5,12.5,1.00,33.3,0.0,0.0,0.0,33.3,0.0,0.0,9.1,105.95
Kenyon Martin Jr.,HOU,HOU vs. IND,04/14/2021,L,14,76.5,115.2,-38.7,0.0,0.00,0.0,10.5,40.0,23.5,0.0,0.0,0.0,10.3,115.54
Denzel Valentine,CHI,CHI vs. ORL,04/14/2021,L,11,100.0,119.0,-19.0,22.2,2.00,50.0,0.0,33.3,13.0,25.0,0.0,0.0,7.7,95.05
Kira Lewis Jr.,NOP,NOP vs. NYK,04/14/2021,L,21,97.6,136.6,-39.0,15.4,0.00,25.0,0.0,4.8,2.5,0.0,16.7,16.7,12.8,94.39
Sam Merrill,MIL,MIL @ MIN,04/14/2021,W,7,88.9,111.1,-22.2,0.0,0.00,0.0,0.0,12.5,7.1,0.0,0.0,0.0,0.0,116.23
Ricky Rubio,MIN,MIN vs. MIL,04/14/2021,L,19,82.5,136.6,-54.1,16.7,1.00,22.2,0.0,22.2,9.5,22.2,0.0,0.0,16.7,104.89
Zeke Nnaji,DEN,DEN vs. MIA,04/14/2021,W,3,100.0,100.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,110.77
Jarrett Culver,MIN,MIN vs. MIL,04/14/2021,L,4,90.0,127.3,-37.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,127.59
Markus Howard,DEN,DEN vs. MIA,04/14/2021,W,3,100.0,100.0,0.0,50.0,0.00,50.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,110.77
Caleb Martin,CHA,CHA vs. CLE,04/14/2021,L,23,90.7,113.0,-22.3,6.7,1.00,12.5,7.7,15.8,11.1,12.5,0.0,0.0,14.3,91.71
Obi Toppin,NYK,NYK @ NOP,04/14/2021,W,6,145.5,100.0,45.5,0.0,0.00,0.0,0.0,33.3,11.1,0.0,0.0,0.0,7.7,96.00
Jaylen Hoard,OKC,OKC vs. GSW,04/14/2021,L,19,84.1,139.5,-55.4,0.0,0.00,0.0,4.3,13.3,7.9,37.5,0.0,10.2,15.4,111.63
Vlatko Cancar,DEN,DEN vs. MIA,04/14/2021,W,3,100.0,100.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.77
Delon Wright,SAC,SAC vs. WAS,04/14/2021,L,15,71.1,121.1,-50.0,9.1,1.00,25.0,0.0,0.0,0.0,25.0,0.0,0.0,7.5,118.83
Rayjon Tucker,PHI,PHI vs. BKN,04/14/2021,W,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.58
Cory Joseph,DET,DET vs. LAC,04/14/2021,L,23,102.1,85.1,17.0,18.8,3.00,27.3,0.0,6.7,3.4,9.1,14.3,20.2,14.5,99.49
P.J. Tucker,MIL,MIL @ MIN,04/14/2021,W,10,104.3,125.0,-20.7,10.0,0.00,100.0,0.0,27.3,15.0,0.0,0.0,0.0,0.0,113.37
Josh Hall,OKC,OKC vs. GSW,04/14/2021,L,10,113.0,136.4,-23.3,0.0,0.00,0.0,0.0,27.3,13.0,20.0,0.0,25.8,17.9,103.68
Al-Farouq Aminu,CHI,CHI vs. ORL,04/14/2021,L,4,137.5,100.0,37.5,0.0,0.00,0.0,0.0,16.7,10.0,0.0,0.0,0.0,11.1,91.07
Garrison Mathews,WAS,WAS @ SAC,04/14/2021,W,7,122.2,64.7,57.5,12.5,0.00,33.3,0.0,0.0,0.0,0.0,0.0,0.0,9.5,118.31
KZ Okpala,MIA,MIA @ DEN,04/14/2021,L,6,100.0,100.0,0.0,16.7,0.00,100.0,0.0,9.1,5.3,0.0,0.0,0.0,0.0,96.26
R.J. Hampton,ORL,ORL @ CHI,04/14/2021,W,18,121.6,108.1,13.5,0.0,0.00,0.0,0.0,5.9,2.9,0.0,0.0,20.5,11.9,99.87
Wes Iwundu,NOP,NOP vs. NYK,04/14/2021,L,4,25.0,133.3,-108.3,0.0,0.00,0.0,0.0,25.0,14.3,0.0,0.0,0.0,11.1,94.34
Patrick Patterson,LAC,LAC @ DET,04/14/2021,W,17,76.5,102.9,-26.5,0.0,0.00,0.0,0.0,12.5,5.3,25.0,0.0,0.0,10.3,98.31
Cedi Osman,CLE,CLE @ CHA,04/14/2021,W,12,104.2,60.0,44.2,11.1,0.00,50.0,0.0,5.6,4.0,0.0,0.0,56.8,4.0,95.57
Thanasis Antetokounmpo,MIL,MIL @ MIN,04/14/2021,W,22,100.0,94.2,5.8,15.8,1.00,23.1,7.1,12.9,10.2,23.1,0.0,7.4,16.7,111.56
Stanley Johnson,TOR,TOR vs. SAS,04/14/2021,W,5,92.3,75.0,17.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,112.50
Jeff Teague,MIL,MIL @ MIN,04/14/2021,W,16,92.1,97.4,-5.3,8.3,1.00,11.1,0.0,4.3,2.0,11.1,25.0,36.3,17.0,112.80
Raul Neto,WAS,WAS @ SAC,04/14/2021,W,4,122.2,100.0,22.2,25.0,0.00,100.0,20.0,0.0,12.5,0.0,0.0,0.0,0.0,112.21
Mamadi Diakite,MIL,MIL @ MIN,04/14/2021,W,8,76.2,90.9,-14.7,16.7,1.00,25.0,0.0,9.1,5.3,25.0,0.0,0.0,13.6,123.59
Jaylen Brown,BOS,BOS @ POR,04/13/2021,W,41,109.6,110.7,-1.1,8.0,2.00,7.7,4.4,4.4,4.4,3.8,50.0,52.7,25.8,99.00
Jarred Vanderbilt,MIN,MIN vs. BKN,04/13/2021,L,21,104.1,134.7,-30.6,23.1,0.00,37.5,4.3,13.0,8.7,0.0,100,97.0,9.3,111.47
Romeo Langford,BOS,BOS @ POR,04/13/2021,W,9,104.3,127.3,-22.9,0.0,0.00,0.0,0.0,11.1,4.5,0.0,0.0,0.0,0.0,121.94
Reggie Perry,BKN,BKN @ MIN,04/13/2021,W,4,50.0,55.6,-5.6,0.0,0.00,0.0,20.0,0.0,9.1,0.0,0.0,0.0,22.2,117.13
Georges Niang,UTA,UTA vs. OKC,04/13/2021,W,34,105.7,92.9,12.9,15.0,1.50,15.8,0.0,23.8,12.8,10.5,64.3,64.3,20.0,98.87
Marcus Morris Sr.,LAC,LAC @ IND,04/13/2021,W,30,114.9,129.9,-14.9,13.6,0.00,18.8,0.0,25.9,14.0,0.0,87.5,85.4,18.6,107.44
Nate Darling,CHA,CHA vs. LAL,04/13/2021,L,6,120.0,90.9,29.1,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,113.6,8.3,81.29
Blake Griffin,BKN,BKN @ MIN,04/13/2021,W,24,90.6,101.9,-11.4,10.0,1.00,16.7,0.0,12.5,6.5,16.7,0.0,25.8,15.6,104.49
Jordan McLaughlin,MIN,MIN vs. BKN,04/13/2021,L,22,104.2,85.4,18.8,15.4,2.00,18.2,0.0,6.7,3.4,9.1,57.1,57.1,15.5,106.01
Deandre Ayton,PHX,PHX vs. MIA,04/13/2021,W,27,89.7,94.8,-5.2,9.1,0.33,6.3,14.3,31.0,22.8,18.8,80.0,80.8,22.1,103.49
Jalen Smith,PHX,PHX vs. MIA,04/13/2021,W,3,100.0,50.0,50.0,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.7,83.37
Rajon Rondo,LAC,LAC @ IND,04/13/2021,W,18,108.9,81.4,27.5,26.3,5.00,45.5,0.0,17.9,10.9,9.1,0.0,42.0,12.5,114.99
Trevor Ariza,MIA,MIA @ PHX,04/13/2021,L,26,100.0,93.0,7.0,0.0,0.00,0.0,0.0,21.4,11.3,0.0,55.6,55.6,14.5,105.22
DeAndre Jordan,BKN,BKN @ MIN,04/13/2021,W,21,111.1,95.6,15.6,14.3,2.00,20.0,4.0,22.2,13.5,10.0,100,90.3,14.8,104.77
Jaylen Hoard,OKC,OKC @ UTA,04/13/2021,L,11,104.2,70.8,33.3,0.0,0.00,0.0,0.0,14.3,7.4,0.0,0.0,0.0,0.0,107.16
Ersan Ilyasova,UTA,UTA vs. OKC,04/13/2021,W,11,100.0,108.7,-8.7,0.0,0.00,0.0,0.0,13.3,7.4,25.0,0.0,0.0,14.8,99.53
Donovan Mitchell,UTA,UTA vs. OKC,04/13/2021,W,33,100.0,106.0,-6.0,20.0,1.50,12.5,0.0,9.8,5.2,8.3,56.3,59.0,26.6,99.59
Cassius Stanley,IND,IND vs. LAC,04/13/2021,L,1,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,100,61.41
Ty-Shon Alexander,PHX,PHX vs. MIA,04/13/2021,W,2,50.0,25.0,25.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,84.71
Goga Bitadze,IND,IND vs. LAC,04/13/2021,L,11,66.7,123.1,-56.4,0.0,0.00,0.0,5.9,9.1,7.1,0.0,0.0,0.0,12.9,112.42
Dennis Schroder,LAL,LAL @ CHA,04/13/2021,W,36,110.4,116.7,-6.2,35.3,6.00,23.1,0.0,10.0,5.3,3.8,50.0,50.0,27.8,89.25
Alize Johnson,BKN,BKN @ MIN,04/13/2021,W,9,55.0,109.5,-54.5,0.0,0.00,0.0,9.1,0.0,3.7,50.0,100,100,9.1,104.50
Nassir Little,POR,POR vs. BOS,04/13/2021,L,7,61.5,138.5,-76.9,0.0,0.00,0.0,12.5,0.0,6.3,0.0,0.0,0.0,0.0,91.32
Doug McDermott,IND,IND vs. LAC,04/13/2021,L,10,70.8,116.0,-45.2,0.0,0.00,0.0,0.0,18.2,6.9,33.3,0.0,0.0,10.7,120.41
Marcus Smart,BOS,BOS @ POR,04/13/2021,W,37,121.5,116.5,5.1,23.3,3.50,35.0,2.7,7.7,5.3,10.0,61.1,60.4,15.1,103.73
Grant Williams,BOS,BOS @ POR,04/13/2021,W,17,133.3,122.9,10.5,6.7,0.00,50.0,0.0,12.5,6.1,0.0,150.0,150.0,2.4,98.81
Ed Davis,MIN,MIN vs. BKN,04/13/2021,L,10,100.0,69.6,30.4,14.3,0.00,50.0,38.9,25.0,33.3,0.0,0.0,113.6,3.3,106.84
Miye Oni,UTA,UTA vs. OKC,04/13/2021,W,7,85.7,107.1,-21.4,25.0,0.00,33.3,0.0,0.0,0.0,0.0,0.0,0.0,12.5,94.21
Ty Jerome,OKC,OKC @ UTA,04/13/2021,L,19,77.5,120.0,-42.5,33.3,0.67,11.8,0.0,10.0,4.2,17.6,58.3,58.3,33.3,99.65
Ivica Zubac,LAC,LAC @ IND,04/13/2021,W,26,116.9,129.3,-12.4,9.5,2.00,18.2,9.5,23.8,16.7,9.1,87.5,87.5,14.5,110.00
Semi Ojeleye,BOS,BOS @ POR,04/13/2021,W,4,50.0,50.0,0.0,0.0,0.00,0.0,0.0,16.7,7.7,0.0,0.0,0.0,0.0,109.71
Jaylen Nowell,MIN,MIN vs. BKN,04/13/2021,L,17,94.6,89.5,5.1,0.0,0.00,0.0,0.0,14.3,6.4,0.0,10.0,13.8,25.0,107.46
Aaron Holiday,IND,IND vs. LAC,04/13/2021,L,17,73.8,114.3,-40.5,0.0,0.00,0.0,0.0,6.3,2.4,12.5,50.0,50.0,17.4,118.93
Josh Okogie,MIN,MIN vs. BKN,04/13/2021,L,18,94.9,130.0,-35.1,10.0,0.50,16.7,0.0,7.1,2.9,33.3,125.0,105.4,11.9,106.22
